"","year","month","P_ID","T_ID","AB","HIT","H2","H3","HR","BB","HP","KK","GD","PA","SB","CS","SF","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","KBB","SB_try","SB_succ","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","KK_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"899",2016,8,60496,"KT",22,4,0,0,0,3,0,8,1,26,0,0,1,7,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,1.4,0.0634920634920635,0.75,0.289473684210526,0,0,0,0.115384615384615,0.307692307692308,0,0.0384615384615385,1.236,0.181818181818182,0.269230769230769,0.181818181818182,0.451048951048951
"900",2016,8,60523,"LT",33,6,0,0,2,7,1,7,0,42,0,1,1,7,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,1.76760563380282,0.0288675055514434,0.641025641025641,0.324414715719064,0,0,0.333333333333333,0.166666666666667,0.166666666666667,0.0238095238095238,0,5.064,0.181818181818182,0.333333333333333,0.363636363636364,0.696969696969697
"901",2016,8,60558,"LT",50,14,5,0,1,7,0,19,2,57,3,1,0,3,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,3.70454545454545,0.0583446404341927,0.709302325581395,0.319042871385842,0.357142857142857,0,0.0714285714285714,0.12280701754386,0.333333333333333,0,0.0350877192982456,7.508,0.28,0.368421052631579,0.44,0.808421052631579
"902",2016,8,60559,"LT",0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"903",2016,8,60605,"HT",3,1,0,0,0,1,0,1,0,4,0,0,0,6,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,1.81818181818182,0,0,0.263736263736264,0,0,0,0.25,0.25,0,0,0.652,0.333333333333333,0.5,0.333333333333333,0.833333333333333
"904",2016,8,60658,"HT",5,0,0,0,0,1,0,2,0,6,0,0,0,7,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,3,0,0,0,0,0,0,0.166666666666667,0.333333333333333,0,0,-0.126,0,0.166666666666667,0,0.166666666666667
"905",2016,8,60667,"HH",8,1,0,0,0,1,0,2,0,9,0,0,0,3,2,0,3,2,8,0,5,0,0,0,2,2,0,0,5,2,2,2,5,3,2,2,1,10,14,3.66666666666667,0,0,0.380952380952381,0,0,0,0.111111111111111,0.222222222222222,0,0,0.194,0.125,0.222222222222222,0.125,0.347222222222222
"906",2016,8,60724,"SS",1,0,0,0,0,0,0,0,0,1,0,0,0,7,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,0,0,0,0.1,0,0,0,0,0,0,0,-0.09,0,0,0,0
"907",2016,8,61102,"LG",63,17,2,0,2,5,0,8,2,72,0,0,4,8,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,3.29357798165138,0.00201612903225806,0.75,0.301736613603473,0.117647058823529,0,0.117647058823529,0.0694444444444444,0.111111111111111,0,0.0277777777777778,8.656,0.26984126984127,0.305555555555556,0.396825396825397,0.702380952380952
"908",2016,8,61186,"LG",67,18,2,0,1,5,1,9,2,76,1,0,3,2,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,1.42162162162162,0.0461857810067462,0.584269662921348,0.348158443363447,0.111111111111111,0,0.0555555555555556,0.0657894736842105,0.118421052631579,0.0131578947368421,0.0263157894736842,8.188,0.26865671641791,0.315789473684211,0.343283582089552,0.659073055773763
"909",2016,8,61204,"LT",46,11,4,0,0,3,0,6,0,50,1,1,1,7,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,2.23684210526316,0.0585106382978723,0.696969696969697,0.261467889908257,0.363636363636364,0,0,0.06,0.12,0,0,4.332,0.239130434782609,0.28,0.326086956521739,0.606086956521739
"910",2016,8,61214,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"911",2016,8,61295,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"912",2016,8,61329,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"913",2016,8,61353,"WO",92,29,5,1,0,4,0,10,3,97,5,4,1,2,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,4.53763440860215,0.0608365019011407,0.7265625,0.376774193548387,0.172413793103448,0.0344827586206897,0,0.0412371134020619,0.103092783505155,0,0.0309278350515464,10.53,0.315217391304348,0.34020618556701,0.391304347826087,0.731510533393097
"914",2016,8,61366,"WO",9,2,0,0,0,0,0,0,0,9,0,0,0,8,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,13,0.0119047619047619,1,0.294117647058824,0,0,0,0,0,0,0,0.37,0.222222222222222,0.222222222222222,0.222222222222222,0.444444444444444
"915",2016,8,61463,"SS",6,0,0,0,0,0,0,2,0,6,0,0,0,7,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,3.30769230769231,0.0287081339712919,0.666666666666667,0.310810810810811,0,0,0,0,0.333333333333333,0,0,-0.556,0,0,0,0
"916",2016,8,61554,"LT",10,1,0,0,0,0,0,5,1,10,0,0,0,2,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,5.47058823529412,0.0658307210031348,0.666666666666667,0.314432989690722,0,0,0,0,0.5,0,0.1,-0.72,0.1,0.1,0.1,0.2
"917",2016,8,61652,"HT",34,15,4,0,0,2,3,7,1,40,4,0,1,2,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,3.14285714285714,0.08,0.8,0.317647058823529,0.266666666666667,0,0,0.05,0.175,0.075,0.025,8.934,0.441176470588235,0.5,0.558823529411765,1.05882352941176
"918",2016,8,61743,"HT",13,4,0,0,0,1,0,6,0,14,1,1,0,8,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,3.81818181818182,0.023121387283237,0.25,0.327586206896552,0,0,0,0.0714285714285714,0.428571428571429,0,0,1.342,0.307692307692308,0.357142857142857,0.307692307692308,0.664835164835165
"919",2016,8,62234,"OB",44,8,1,0,1,8,2,9,0,56,0,1,2,9,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,2.02352941176471,0.0459045904590459,0.705882352941177,0.304773561811506,0.125,0,0.125,0.142857142857143,0.160714285714286,0.0357142857142857,0,5.468,0.181818181818182,0.321428571428571,0.272727272727273,0.594155844155844
"920",2016,8,62244,"OB",31,6,0,0,3,3,0,8,0,39,0,0,5,5,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,1.96,0.0184552289815448,0.703703703703704,0.302213666987488,0,0,0.5,0.0769230769230769,0.205128205128205,0,0,5.876,0.193548387096774,0.230769230769231,0.483870967741935,0.714640198511166
"921",2016,8,62265,"KT",57,17,2,1,2,6,2,12,0,66,0,0,1,6,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,1.53398058252427,0.00328947368421053,0.666666666666667,0.310965630114566,0.117647058823529,0.0588235294117647,0.117647058823529,0.0909090909090909,0.181818181818182,0.0303030303030303,0,10.654,0.298245614035088,0.378787878787879,0.473684210526316,0.852472089314195
"922",2016,8,62332,"WO",11,3,0,0,0,1,0,4,1,12,0,0,0,8,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,4.5,0,0,0.252788104089219,0,0,0,0.0833333333333333,0.333333333333333,0,0.0833333333333333,0.718,0.272727272727273,0.333333333333333,0.272727272727273,0.606060606060606
"923",2016,8,62353,"WO",83,28,2,1,3,10,1,16,1,95,6,3,1,1,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,2.67307692307692,0.0890052356020942,0.647058823529412,0.330532212885154,0.0714285714285714,0.0357142857142857,0.107142857142857,0.105263157894737,0.168421052631579,0.0105263157894737,0.0105263157894737,16.482,0.337349397590361,0.410526315789474,0.493975903614458,0.904502219403931
"924",2016,8,62404,"SS",97,32,4,3,2,9,0,21,1,109,1,1,3,3,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,2.0084388185654,0.0277242972660762,0.777777777777778,0.360953461975028,0.125,0.09375,0.0625,0.0825688073394495,0.192660550458716,0,0.00917431192660551,17.722,0.329896907216495,0.376146788990826,0.494845360824742,0.870992149815568
"925",2016,8,62415,"SS",101,37,7,2,0,6,1,11,2,111,12,3,3,2,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,1.6597510373444,0.077713111947963,0.766519823788546,0.315363881401617,0.189189189189189,0.0540540540540541,0,0.0540540540540541,0.0990990990990991,0.00900900900900901,0.018018018018018,18.922,0.366336633663366,0.396396396396396,0.475247524752475,0.871643921148872
"926",2016,8,62558,"LT",27,5,0,0,0,10,0,9,0,37,0,0,0,8,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,1.48,0.00770712909441233,0.5,0.280757097791798,0,0,0,0.27027027027027,0.243243243243243,0,0,3.848,0.185185185185185,0.405405405405405,0.185185185185185,0.590590590590591
"927",2016,8,62559,"LT",76,24,5,0,1,11,1,11,3,89,0,1,1,6,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,2.16326530612245,0.0132325141776938,0.428571428571429,0.337950138504155,0.208333333333333,0,0.0416666666666667,0.123595505617978,0.123595505617978,0.0112359550561798,0.0337078651685393,12.192,0.315789473684211,0.404494382022472,0.421052631578947,0.825547013601419
"928",2016,8,62648,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"929",2016,8,62668,"HT",1,0,0,0,0,0,0,0,0,2,0,0,1,5,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,3.5,0,0,0.148148148148148,0,0,0,0,0,0,0,0.18,0,0,0,0
"930",2016,8,62698,"LG",0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"931",2016,8,62700,"HH",90,28,5,0,4,4,1,28,2,98,0,2,3,7,2,0,3,2,8,0,5,0,0,0,2,2,0,0,5,2,2,2,5,3,2,2,1,10,14,4.76829268292683,0.032501450957632,0.535714285714286,0.338099243061396,0.178571428571429,0,0.142857142857143,0.0408163265306122,0.285714285714286,0.0102040816326531,0.0204081632653061,14.186,0.311111111111111,0.336734693877551,0.5,0.836734693877551
"932",2016,8,62797,"HH",79,24,1,0,1,8,1,10,0,88,1,0,0,6,2,0,3,2,8,0,5,0,0,0,2,2,0,0,5,2,2,2,5,3,2,2,1,10,14,1.67592592592593,0.0145513338722716,0.611111111111111,0.294310722100656,0.0416666666666667,0,0.0416666666666667,0.0909090909090909,0.113636363636364,0.0113636363636364,0,11.37,0.30379746835443,0.375,0.354430379746835,0.729430379746835
"933",2016,8,62802,"SK",45,14,3,0,2,3,2,16,0,54,1,1,4,2,12,0,2,2,0,2,2,3,2,0,0,0,0,2,2,4,4,4,0,2,0,4,3,12,13,3.05,0.0319001386962552,0.652173913043478,0.309050772626932,0.214285714285714,0,0.142857142857143,0.0555555555555556,0.296296296296296,0.037037037037037,0,9.262,0.311111111111111,0.351851851851852,0.511111111111111,0.862962962962963
"934",2016,8,62864,"SK",32,10,3,0,1,7,1,10,0,41,0,0,1,8,12,0,2,2,0,2,2,3,2,0,0,0,0,2,2,4,4,4,0,2,0,4,3,12,13,1.83928571428571,0.0142737195633921,0.647058823529412,0.270462633451957,0.3,0,0.1,0.170731707317073,0.24390243902439,0.024390243902439,0,7.53,0.3125,0.439024390243902,0.5,0.939024390243902
"935",2016,8,62893,"SK",5,0,0,0,0,0,0,3,0,5,3,0,0,7,12,0,2,2,0,2,2,3,2,0,0,0,0,2,2,4,4,4,0,2,0,4,3,12,13,4.6875,0.0547945205479452,0.5625,0.389473684210526,0,0,0,0,0.6,0,0,0.066,0,0,0,0
"936",2016,8,62907,"NC",75,21,1,0,0,10,3,13,2,92,4,0,4,1,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,1.23880597014925,0.0436255823803473,0.766990291262136,0.37554347826087,0.0476190476190476,0,0,0.108695652173913,0.141304347826087,0.0326086956521739,0.0217391304347826,11.236,0.28,0.369565217391304,0.293333333333333,0.662898550724638
"937",2016,8,62929,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"938",2016,8,62934,"NC",84,28,4,0,5,10,1,15,2,97,3,0,2,2,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,2.264,0.0376378974691759,0.706896551724138,0.272641509433962,0.142857142857143,0,0.178571428571429,0.103092783505155,0.154639175257732,0.0103092783505155,0.0206185567010309,18.5,0.333333333333333,0.402061855670103,0.55952380952381,0.961585665193913
"939",2016,8,62947,"NC",99,35,8,0,4,9,1,21,1,111,2,1,2,3,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,2.49289099526066,0.0242779405609041,0.741379310344828,0.390033222591362,0.228571428571429,0,0.114285714285714,0.0810810810810811,0.189189189189189,0.00900900900900901,0.00900900900900901,20.702,0.353535353535354,0.405405405405405,0.555555555555556,0.960960960960961
"940",2016,8,63077,"LG",5,1,0,0,0,0,0,1,0,5,0,0,0,6,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,15,0.0821917808219178,0.666666666666667,0.232142857142857,0,0,0,0,0.2,0,0,0.132,0.2,0.2,0.2,0.4
"941",2016,8,63088,"KT",1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,4.6,0.0476190476190476,0.4,0.28,0,0,0,0,0,0,0,-0.09,0,0,0,0
"942",2016,8,63248,"OB",0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"943",2016,8,63257,"OB",6,0,0,0,0,0,0,2,0,6,0,0,0,3,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,1.51219512195122,0.00593471810089021,0.5,0.262222222222222,0,0,0,0,0.333333333333333,0,0,-0.556,0,0,0,0
"944",2016,8,63260,"OB",4,1,0,0,0,0,0,1,0,4,0,0,0,5,2,0,13,0,0,2,2,0,3,0,0,2,0,3,4,0,5,4,2,0,2,2,2,13,11,3.3125,0.00740740740740741,0.333333333333333,0.269076305220884,0,0,0,0,0.25,0,0,0.222,0.25,0.25,0.25,0.5
"945",2016,8,63440,"SS",29,5,1,0,1,1,0,7,1,35,0,0,5,8,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,5.4,0,0,0.301652892561983,0.2,0,0.2,0.0285714285714286,0.2,0,0.0285714285714286,2.764,0.172413793103448,0.171428571428571,0.310344827586207,0.481773399014778
"946",2016,8,63448,"KT",4,0,0,0,0,0,0,1,0,4,0,0,0,7,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,10,0,0,0.1,0,0,0,0,0.25,0,0,-0.368,0,0,0,0
"947",2016,8,63634,"HT",39,8,0,1,1,3,3,11,2,45,0,1,0,8,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,4.43333333333333,0.00213219616204691,0,0.278985507246377,0,0.125,0.125,0.0666666666666667,0.244444444444444,0.0666666666666667,0.0444444444444444,3.582,0.205128205128205,0.311111111111111,0.333333333333333,0.644444444444444
"948",2016,8,63636,"HT",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,5.28571428571429,0.0421686746987952,0.428571428571429,0.288135593220339,0,0,0,0,0,0,0,0,0,0,0,0
"949",2016,8,63700,"HH",13,3,0,0,0,0,0,4,0,14,0,0,1,9,2,0,3,2,8,0,5,0,0,0,2,2,0,0,5,2,2,2,5,3,2,2,1,10,14,3.57142857142857,0.00819672131147541,0,0.241379310344828,0,0,0,0,0.285714285714286,0,0,0.838,0.230769230769231,0.214285714285714,0.230769230769231,0.445054945054945
"950",2016,8,63704,"HT",35,14,0,0,1,3,0,6,0,39,5,1,1,1,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,2.01204819277108,0.0614837398373984,0.735537190082645,0.331210191082803,0,0,0.0714285714285714,0.0769230769230769,0.153846153846154,0,0,7.872,0.4,0.435897435897436,0.485714285714286,0.921611721611722
"951",2016,8,63913,"SS",39,14,2,0,2,8,1,5,1,49,0,1,1,1,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,2.2,0.037037037037037,0.6,0.307262569832402,0.142857142857143,0,0.142857142857143,0.163265306122449,0.102040816326531,0.0204081632653061,0.0204081632653061,9.67,0.358974358974359,0.469387755102041,0.564102564102564,1.0334903192046
"952",2016,8,63920,"NC",40,9,0,0,0,7,0,11,0,47,0,0,0,1,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,1.0752688172043,0.019538188277087,0.363636363636364,0.31043956043956,0,0,0,0.148936170212766,0.234042553191489,0,0,4.002,0.225,0.340425531914894,0.225,0.565425531914894
"953",2016,8,64006,"KT",55,12,2,0,1,2,0,12,1,59,2,0,2,9,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,3.44943820224719,0.0676195711929632,0.747967479674797,0.295438088341781,0.166666666666667,0,0.0833333333333333,0.0338983050847458,0.203389830508475,0,0.0169491525423729,4.624,0.218181818181818,0.23728813559322,0.309090909090909,0.546379044684129
"954",2016,8,64007,"KT",26,6,4,0,0,4,0,5,1,30,0,0,0,7,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,5.28571428571429,0.0161290322580645,0.75,0.27891156462585,0.666666666666667,0,0,0.133333333333333,0.166666666666667,0,0.0333333333333333,3.03,0.230769230769231,0.333333333333333,0.384615384615385,0.717948717948718
"955",2016,8,64017,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"956",2016,8,64022,"LT",8,2,1,0,0,1,0,5,0,9,0,0,0,8,2,2,1,0,0,1,0,2,11,0,4,0,0,2,2,2,2,0,2,4,4,1,4,15,8,5.57894736842105,0.00285714285714286,0,0.294392523364486,0.5,0,0,0.111111111111111,0.555555555555556,0,0,0.98,0.25,0.333333333333333,0.375,0.708333333333333
"957",2016,8,64086,"HH",7,1,1,0,0,0,0,4,0,7,0,0,0,3,2,0,3,2,8,0,5,0,0,0,2,2,0,0,5,2,2,2,5,3,2,2,1,10,14,3.15625,0.0145348837209302,0.2,0.295336787564767,1,0,0,0,0.571428571428571,0,0,0.148,0.142857142857143,0.142857142857143,0.285714285714286,0.428571428571429
"958",2016,8,64100,"LG",1,0,0,0,0,0,0,0,0,1,0,0,0,8,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,6,0,0,0.306122448979592,0,0,0,0,0,0,0,-0.09,0,0,0,0
"959",2016,8,64115,"LG",5,1,0,0,0,2,0,1,0,7,0,0,0,6,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,1.375,0,0,0.191176470588235,0,0,0,0.285714285714286,0.142857142857143,0,0,0.812,0.2,0.428571428571429,0.2,0.628571428571429
"960",2016,8,64153,"LG",74,26,4,1,4,2,0,16,0,78,3,0,2,7,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,3.27777777777778,0.0131172839506173,0.470588235294118,0.289558665231432,0.153846153846154,0.0384615384615385,0.153846153846154,0.0256410256410256,0.205128205128205,0,0,15.492,0.351351351351351,0.358974358974359,0.594594594594595,0.953568953568954
"961",2016,8,64166,"KT",3,1,0,0,0,0,0,2,0,3,0,0,0,1,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,2.359375,0.0525477707006369,0.606060606060606,0.361038961038961,0,0,0,0,0.666666666666667,0,0,0.304,0.333333333333333,0.333333333333333,0.333333333333333,0.666666666666667
"962",2016,8,64300,"WO",80,13,1,0,4,9,1,10,2,93,3,0,3,3,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,1.17263843648208,0.0457963089542037,0.783582089552239,0.304594978683089,0.0769230769230769,0,0.307692307692308,0.0967741935483871,0.10752688172043,0.010752688172043,0.021505376344086,8.38,0.1625,0.247311827956989,0.325,0.572311827956989
"963",2016,8,64346,"WO",10,1,0,0,0,0,0,4,0,10,1,1,0,6,0,1,2,2,1,2,0,13,2,0,0,0,0,1,2,2,2,4,3,2,3,4,0,13,10,4.35064935064935,0.048440065681445,0.813559322033898,0.352331606217617,0,0,0,0,0.4,0,0,-0.482,0.1,0.1,0.1,0.2
"964",2016,8,64493,"SS",4,1,0,0,0,0,0,2,0,4,0,0,0,4,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,3.66666666666667,0.114285714285714,0.5,0.19047619047619,0,0,0,0,0.5,0,0,0.214,0.25,0.25,0.25,0.5
"965",2016,8,64499,"SS",8,3,0,0,0,2,2,3,0,12,0,0,0,9,2,2,0,2,2,12,1,2,0,0,0,0,0,2,4,2,2,1,2,2,4,0,4,12,11,4.27272727272727,0.00847457627118644,0.5,0.251461988304094,0,0,0,0.166666666666667,0.25,0.166666666666667,0,2.386,0.375,0.583333333333333,0.375,0.958333333333333
"966",2016,8,64610,"HT",73,19,4,0,0,5,0,10,0,79,2,1,1,9,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,2.4406779661017,0.0350535540408958,0.611111111111111,0.329656862745098,0.210526315789474,0,0,0.0632911392405063,0.126582278481013,0,0,7.45,0.26027397260274,0.30379746835443,0.315068493150685,0.618865961505115
"967",2016,8,64646,"HT",12,2,0,0,0,0,0,1,0,13,1,0,1,2,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,2.74576271186441,0.0656862745098039,0.805970149253731,0.285350318471338,0,0,0,0,0.0769230769230769,0,0,0.542,0.166666666666667,0.153846153846154,0.166666666666667,0.32051282051282
"968",2016,8,64699,"HT",55,17,2,0,3,2,0,10,2,58,0,0,1,6,0,2,2,0,0,3,13,2,2,0,0,0,0,5,0,1,2,2,2,4,2,4,2,13,11,2.12121212121212,0.0238970588235294,0.769230769230769,0.326923076923077,0.117647058823529,0,0.176470588235294,0.0344827586206897,0.172413793103448,0,0.0344827586206897,8.47,0.309090909090909,0.327586206896552,0.509090909090909,0.836677115987461
"969",2016,8,64893,"SK",0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,2,2,0,2,2,3,2,0,0,0,0,2,2,4,4,4,0,2,0,4,3,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"970",2016,8,64895,"SK",11,2,0,0,0,0,0,5,0,11,0,0,0,4,12,0,2,2,0,2,2,3,2,0,0,0,0,2,2,4,4,4,0,2,0,4,3,12,13,9.5,0,0,0.333333333333333,0,0,0,0,0.454545454545455,0,0,0.15,0.181818181818182,0.181818181818182,0.181818181818182,0.363636363636364
"971",2016,8,64906,"NC",20,3,1,0,1,2,0,8,1,23,0,0,1,8,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,3.7,0.010752688172043,1,0.289855072463768,0.333333333333333,0,0.333333333333333,0.0869565217391304,0.347826086956522,0,0.0434782608695652,1.646,0.15,0.217391304347826,0.35,0.567391304347826
"972",2016,8,64914,"NC",82,29,9,0,8,10,3,20,0,95,3,1,0,4,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,1.39189189189189,0.0321361058601134,0.764705882352941,0.333333333333333,0.310344827586207,0,0.275862068965517,0.105263157894737,0.210526315789474,0.0315789473684211,0,23.71,0.353658536585366,0.442105263157895,0.75609756097561,1.1982028241335
"973",2016,8,64960,"NC",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,2,5,0,0,2,0,0,0,0,0,5,2,5,2,2,0,2,0,2,3,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"974",2016,8,65005,"KT",19,2,0,0,0,2,0,4,1,21,0,0,0,3,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,1.02,0,0,0.249027237354086,0,0,0,0.0952380952380952,0.19047619047619,0,0.0476190476190476,-0.252,0.105263157894737,0.19047619047619,0.105263157894737,0.295739348370927
"975",2016,8,65062,"KT",0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,10,0,0,1,0,0,0,2,0,0,2,1,0,5,2,5,0,4,2,2,10,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"976",2016,8,65103,"LG",66,21,9,0,1,4,0,8,2,70,2,0,0,4,2,0,16,0,0,2,2,2,2,0,0,0,0,2,2,5,0,2,2,5,4,2,2,11,15,1.65384615384615,0.045045045045045,0.6,0.300168634064081,0.428571428571429,0,0.0476190476190476,0.0571428571428571,0.114285714285714,0,0.0285714285714286,10.286,0.318181818181818,0.357142857142857,0.5,0.857142857142857
