"year","month","P_ID","PA_PER_G"
2016,9,64893,0.894736842105263
2016,9,65856,7.26315789473684
2016,9,66825,3.31578947368421
2016,9,66859,2.89473684210526
2016,9,71845,3.05263157894737
2016,9,73632,0.842105263157895
2016,9,74838,5.10526315789474
2016,9,75138,0.526315789473684
2016,9,75250,0.578947368421053
2016,9,75340,2.05263157894737
2016,9,76858,1.36842105263158
2016,9,77829,4.36842105263158
2016,9,60457,1.21739130434783
2016,9,61365,2
2016,9,61411,2.73913043478261
2016,9,61457,0.304347826086957
2016,9,66423,4.82608695652174
2016,9,66451,1.04347826086957
2016,9,66492,0.130434782608696
2016,9,72649,1.26086956521739
2016,9,74454,4.47826086956522
2016,9,74630,1.8695652173913
2016,9,76355,1.60869565217391
2016,9,76455,6.21739130434783
2016,9,77446,2.69565217391304
2016,9,77927,2.1304347826087
2016,9,79440,5.08695652173913
2016,9,79791,1.52173913043478
2016,9,99445,2.08695652173913
2016,9,60339,2.61904761904762
2016,9,62322,6.04761904761905
2016,9,62937,4.09523809523809
2016,9,64396,0.19047619047619
2016,9,65320,1.47619047619048
2016,9,65348,2.0952380952381
2016,9,65392,0.619047619047619
2016,9,66324,3.66666666666667
2016,9,66359,0.142857142857143
2016,9,72261,2.42857142857143
2016,9,72749,2.33333333333333
2016,9,74359,2.33333333333333
2016,9,75258,1.28571428571429
2016,9,75342,1.47619047619048
2016,9,75750,3.33333333333333
2016,9,76350,1.42857142857143
2016,9,76430,1.95238095238095
2016,9,79358,0.238095238095238
2016,9,97541,1.71428571428571
2016,10,60768,6
2016,10,66742,4
2016,10,66750,6.25
2016,10,73801,5.75
2016,10,74167,6
2016,10,74857,2.25
2016,10,79764,8.5
2016,10,99737,2.25
2016,10,60636,2
2016,10,61643,1.6
2016,10,61666,2.2
2016,10,62648,2.6
2016,10,63638,3.8
2016,10,66609,0.8
2016,10,66628,4.2
2016,10,66643,6.4
2016,10,70142,0.8
2016,10,72523,3.2
2016,10,72641,2.2
2016,10,75620,2
2016,10,77637,5.2
2016,10,95657,2
2016,10,97336,0.4
2016,10,60264,6.2
2016,10,64017,1
2016,10,65056,3.2
2016,10,65058,6.4
2016,10,65060,6.2
2016,10,65062,1.8
2016,10,65067,2.4
2016,10,65331,3.2
2016,10,66050,4.8
2016,10,75149,2
2016,10,77563,1.2
2016,10,79191,1.4
2016,10,60181,2.8
2016,10,61101,3.6
2016,10,61329,2.6
2016,10,61891,2.4
2016,10,62463,2.8
2016,10,62698,4
2016,10,63111,4.2
2016,10,66138,4.4
2016,10,70839,1.4
2016,10,71118,0.6
2016,10,73117,1.8
2016,10,76650,0.6
2016,10,77147,4.4
2016,10,78148,3.8
2016,10,60559,3.83333333333333
2016,10,62528,0.833333333333333
2016,10,62655,2.5
2016,10,63512,0.333333333333333
2016,10,63935,1.33333333333333
2016,10,64021,3.83333333333333
2016,10,64596,0.333333333333333
2016,10,64764,2
2016,10,65543,5.33333333333333
2016,10,65546,8.5
2016,10,72551,3.33333333333333
2016,10,72862,1.66666666666667
2016,10,73211,3.83333333333333
2016,10,75321,0.833333333333333
2016,10,76540,3.66666666666667
2016,10,60263,3.71428571428571
2016,10,62929,2.71428571428571
2016,10,62966,1
2016,10,63938,3.71428571428571
2016,10,63950,4.42857142857143
2016,10,63959,1.28571428571429
2016,10,64995,2.71428571428571
2016,10,65931,3.85714285714286
2016,10,65933,4
2016,10,75867,3.14285714285714
2016,10,76118,3
2016,10,78352,2.57142857142857
2016,10,78366,0.571428571428571
2016,10,61214,6
2016,10,61215,5.33333333333333
2016,10,61240,3
2016,10,62242,2.66666666666667
2016,10,65206,1.66666666666667
2016,10,66201,2.66666666666667
2016,10,66226,4
2016,10,73226,1.66666666666667
2016,10,76329,2
2016,10,77211,4.33333333333333
2016,10,77253,3
2016,10,78247,3.33333333333333
2016,10,79229,3.66666666666667
2016,10,79535,1.33333333333333
2016,10,60841,7
2016,10,61895,1
2016,10,62869,2.33333333333333
2016,10,66825,0.666666666666667
2016,10,66859,3.66666666666667
2016,10,73228,0.333333333333333
2016,10,74838,12.3333333333333
2016,10,76858,2
2016,10,77829,4.33333333333333
2016,10,60457,1.8
2016,10,61411,2
2016,10,66423,9.8
2016,10,66492,0.8
2016,10,72649,2.8
2016,10,74630,1.2
2016,10,76355,0.6
2016,10,76455,5.4
2016,10,77446,4.2
2016,10,77927,4.6
2016,10,79440,3.8
2016,10,99445,1.8
2016,10,60339,3.2
2016,10,62322,4.6
2016,10,62937,7.4
2016,10,65348,0.8
2016,10,66324,5.4
2016,10,72261,2.6
2016,10,72749,2.4
2016,10,74359,2.4
2016,10,75342,2
2016,10,75750,2.6
2016,10,76350,2.2
2016,10,76430,1.8
2017,3,67742,22
2017,3,74167,6
2017,3,74731,1
2017,3,79764,3
2017,3,99737,1
2017,3,60636,3
2017,3,62754,4
2017,3,66643,26
2017,3,64001,6
2017,3,65062,4
2017,3,65067,1
2017,3,67033,25
2017,3,60140,4
2017,3,62698,23
2017,3,71118,4
2017,3,76650,2
2017,3,78148,1
2017,3,60559,3
2017,3,65546,25
2017,3,72551,4
2017,3,72862,4
2017,3,76540,2
2017,3,67948,24
2017,3,75867,2
2017,3,76118,4
2017,3,78352,4
2017,3,61240,30
2017,3,73226,3
2017,3,65856,26
2017,3,66859,1
2017,3,71845,3
2017,3,75250,4
2017,3,76858,3
2017,3,61365,1
2017,3,66492,5
2017,3,67435,26
2017,3,67443,2
2017,3,74630,5
2017,3,77446,3
2017,3,62322,24
2017,3,72749,3
2017,3,75258,4
2017,3,76430,3
2017,4,60768,3.24
2017,4,67742,3.88
2017,4,67748,6
2017,4,70425,3.68
2017,4,72447,0.32
2017,4,73738,2.56
2017,4,73750,2
2017,4,73801,3.92
2017,4,74167,2.56
2017,4,74731,3.68
2017,4,74857,1.68
2017,4,77452,0.2
2017,4,79764,2.52
2017,4,99314,1.04
2017,4,99737,1.8
2017,4,60636,1.64
2017,4,61643,2.6
2017,4,61666,2.48
2017,4,62637,1.4
2017,4,62648,2.52
2017,4,62754,5.2
2017,4,66643,4.8
2017,4,66659,0.56
2017,4,67645,5.76
2017,4,67646,0.72
2017,4,70142,1.24
2017,4,72523,1.8
2017,4,72641,0.84
2017,4,76639,1.16
2017,4,77637,5.2
2017,4,95657,1.76
2017,4,60264,4.52
2017,4,64001,5.2
2017,4,64017,2.76
2017,4,65056,2.04
2017,4,65058,3.2
2017,4,65060,3.36
2017,4,65062,1.04
2017,4,65067,0.92
2017,4,65331,5.24
2017,4,65516,0.96
2017,4,67033,5.24
2017,4,77318,1.04
2017,4,77563,1.88
2017,4,79191,0.28
2017,4,60140,1.8
2017,4,60181,1.84
2017,4,61101,3.32
2017,4,61329,2.8
2017,4,62146,0.92
2017,4,62698,5
2017,4,63111,4.88
2017,4,66145,3.76
2017,4,67119,1
2017,4,70839,0.48
2017,4,71118,0
2017,4,76455,5.64
2017,4,76650,1.28
2017,4,78148,1.68
2017,4,79140,2.08
2017,4,60559,2.84
2017,4,62528,4.04
2017,4,63512,4.36
2017,4,64021,5.04
2017,4,64596,0.72
2017,4,65546,4.84
2017,4,67559,3.68
2017,4,67591,0.72
2017,4,70615,0.52
2017,4,72535,0.12
2017,4,72551,1.4
2017,4,72862,2
2017,4,73211,0.4
2017,4,75321,1.52
2017,4,76540,2.12
2017,4,77318,0.8
2017,4,77591,2.92
2017,4,60263,1.28
2017,4,62929,1.6
2017,4,62951,1.16
2017,4,62966,3.88
2017,4,63938,4.96
2017,4,63950,3.68
2017,4,63959,0.88
2017,4,64907,0.88
2017,4,64995,1.64
2017,4,65064,2.36
2017,4,65933,4.16
2017,4,66920,0.28
2017,4,67948,4.92
2017,4,75867,2.8
2017,4,76118,2.48
2017,4,78352,2.08
2017,4,79358,0.52
2017,4,60255,0.2
2017,4,61214,1.36
2017,4,61215,0.12
2017,4,61240,4.12
2017,4,63248,4.64
2017,4,66226,1.24
2017,4,67246,3.16
2017,4,67266,0.44
2017,4,73226,2.36
2017,4,73248,3.08
2017,4,74513,5.12
2017,4,76329,2.52
2017,4,77211,2.2
2017,4,77263,1.88
2017,4,78247,1.96
2017,4,79229,5.64
2017,4,79349,1.2
2017,4,60841,4.76
2017,4,60845,0.6
2017,4,61895,1.76
2017,4,62869,4.84
2017,4,65856,5.68
2017,4,66859,2.64
2017,4,67815,2.16
2017,4,67828,2.36
2017,4,71845,2.56
2017,4,73632,2.28
2017,4,74838,4.8
2017,4,75250,2.2
2017,4,75340,1.44
2017,4,76858,1.76
2017,4,60146,1.08
2017,4,60457,1
2017,4,61365,1.44
2017,4,61411,2.36
2017,4,64464,0.56
2017,4,66451,3.6
2017,4,66492,2.64
2017,4,67421,0.76
2017,4,67435,5.48
2017,4,67443,0.32
2017,4,67467,0.92
2017,4,73117,4.04
2017,4,74454,5.48
2017,4,74630,0.96
2017,4,76355,3.84
2017,4,77446,1.72
2017,4,77927,1.6
2017,4,79791,0.2
2017,4,99445,2.16
2017,4,60339,0.52
2017,4,61396,0.32
2017,4,62322,3.88
2017,4,62363,4.08
2017,4,62937,5.12
2017,4,63342,1.8
2017,4,65320,5.4
2017,4,65348,0.76
2017,4,67312,1.72
2017,4,72261,0.48
2017,4,72749,0.92
2017,4,74359,3.68
2017,4,75258,1.84
2017,4,75342,1.92
2017,4,75750,1.92
2017,4,76350,1.72
2017,4,76430,1.6
2017,5,60768,4.28
2017,5,65769,1.56
2017,5,66741,1.32
2017,5,67742,1.44
2017,5,67748,5.2
2017,5,70425,4.92
2017,5,72447,1.72
2017,5,73738,1.8
2017,5,73750,3.12
2017,5,73801,1.84
2017,5,74167,0.56
2017,5,74731,2.84
2017,5,74748,0.44
2017,5,74857,2.04
2017,5,77452,1.64
2017,5,79764,3.4
2017,5,99737,1.32
2017,5,60636,0.807692307692308
2017,5,61643,1.88461538461538
2017,5,61666,1.42307692307692
2017,5,62637,1.19230769230769
2017,5,62648,2.92307692307692
2017,5,62754,4.84615384615385
2017,5,66643,6.80769230769231
2017,5,67645,5.15384615384615
2017,5,70142,0.423076923076923
2017,5,72523,1.26923076923077
2017,5,72641,4.38461538461539
2017,5,76639,0.884615384615385
2017,5,77637,5.03846153846154
2017,5,79617,0.653846153846154
2017,5,95657,1.73076923076923
2017,5,97336,0.384615384615385
2017,5,60264,3.15384615384615
2017,5,63104,0.5
2017,5,64001,4.15384615384615
2017,5,64017,2.03846153846154
2017,5,64029,2.34615384615385
2017,5,65042,0.230769230769231
2017,5,65056,1.61538461538462
2017,5,65058,4.03846153846154
2017,5,65060,2.19230769230769
2017,5,65062,0.884615384615385
2017,5,65331,4.23076923076923
2017,5,65516,2.96153846153846
2017,5,66047,0.230769230769231
2017,5,67033,4.19230769230769
2017,5,75149,1.73076923076923
2017,5,77563,1.92307692307692
2017,5,79191,1.96153846153846
2017,5,99563,1
2017,5,60140,1.83333333333333
2017,5,60181,2.16666666666667
2017,5,61101,4.125
2017,5,61329,1.58333333333333
2017,5,62698,5.33333333333333
2017,5,63111,5.08333333333333
2017,5,66138,3.04166666666667
2017,5,66145,2.75
2017,5,66160,0.791666666666667
2017,5,67119,0.333333333333333
2017,5,71118,0.0833333333333333
2017,5,76455,5.5
2017,5,76650,1.25
2017,5,78148,1.91666666666667
2017,5,79140,1.83333333333333
2017,5,60559,1.875
2017,5,62528,2.66666666666667
2017,5,63512,3.66666666666667
2017,5,64021,5.25
2017,5,64596,2.04166666666667
2017,5,65546,5.33333333333333
2017,5,67559,3.625
2017,5,67591,2.91666666666667
2017,5,72535,0.458333333333333
2017,5,72551,0.416666666666667
2017,5,72862,1.625
2017,5,75321,1.45833333333333
2017,5,76540,2.20833333333333
2017,5,77318,2.33333333333333
2017,5,77591,3.95833333333333
2017,5,60263,3.16
2017,5,62929,3
2017,5,62951,1.36
2017,5,62966,4
2017,5,63938,5.64
2017,5,63950,1.48
2017,5,63959,1.16
2017,5,64907,1.08
2017,5,65064,3.36
2017,5,65933,3.6
2017,5,66960,1.32
2017,5,67948,0.72
2017,5,75867,2.4
2017,5,76118,2.68
2017,5,78352,1.76
2017,5,78366,0.36
2017,5,79358,2.76
2017,5,61214,1.47826086956522
2017,5,61240,5.69565217391304
2017,5,63248,4.34782608695652
2017,5,66291,0.739130434782609
2017,5,67266,2.95652173913043
2017,5,73226,1.21739130434783
2017,5,73248,1.73913043478261
2017,5,74513,4.56521739130435
2017,5,76329,2.26086956521739
2017,5,77211,2.1304347826087
2017,5,77263,2.34782608695652
2017,5,78247,1.52173913043478
2017,5,79222,0.173913043478261
2017,5,79229,7
2017,5,60841,4.56
2017,5,60845,1.84
2017,5,61895,1.68
2017,5,62868,0.24
2017,5,62869,5
2017,5,62892,1.2
2017,5,65856,5.48
2017,5,66801,0.4
2017,5,66859,2.68
2017,5,71845,1.76
2017,5,73632,2.04
2017,5,74838,4.92
2017,5,75138,1.12
2017,5,75250,1.48
2017,5,75340,0.36
2017,5,76858,1.52
2017,5,79847,3.48
2017,5,60146,2.56
2017,5,60457,0.44
2017,5,61365,2.28
2017,5,61411,2.8
2017,5,61496,0.6
2017,5,64462,0.44
2017,5,66451,1.44
2017,5,66492,2.68
2017,5,67421,2.32
2017,5,67423,1.84
2017,5,67435,5.24
2017,5,67467,1.16
2017,5,73117,3.16
2017,5,74454,4.8
2017,5,76355,0.72
2017,5,77446,3.56
2017,5,77927,2.8
2017,5,79440,0.48
2017,5,79791,1.04
2017,5,99445,1.56
2017,5,61396,0.56
2017,5,62322,0.92
2017,5,62363,5.68
2017,5,62937,4
2017,5,63342,5.04
2017,5,64350,1.6
2017,5,65320,5.08
2017,5,66309,1.52
2017,5,67313,3
2017,5,67360,0.72
2017,5,67828,0.72
2017,5,72261,0.76
2017,5,72749,1
2017,5,74359,1.72
2017,5,75258,2.12
2017,5,75342,1.52
2017,5,75750,1.12
2017,5,76350,0.84
2017,5,76430,1.76
2017,6,60768,3.08
2017,6,63749,0.24
2017,6,64759,0.24
2017,6,65769,1.16
2017,6,66741,2.44
2017,6,67742,3.2
2017,6,67748,0.68
2017,6,70425,4.84
2017,6,72447,1.92
2017,6,73750,4.32
2017,6,73801,0.72
2017,6,74167,2.6
2017,6,74731,2.6
2017,6,74857,1.96
2017,6,77452,2.32
2017,6,78552,2.4
2017,6,79764,3.56
2017,6,99737,1.92
2017,6,60634,0.833333333333333
2017,6,60636,2.16666666666667
2017,6,61643,0.416666666666667
2017,6,61666,1.91666666666667
2017,6,62648,2.08333333333333
2017,6,62754,1.375
2017,6,66643,4.75
2017,6,66660,0.5
2017,6,67645,5.625
2017,6,67646,2.83333333333333
2017,6,70142,1.75
2017,6,72523,2.54166666666667
2017,6,72641,1
2017,6,76639,0.583333333333333
2017,6,76653,1
2017,6,77637,5.20833333333333
2017,6,79617,5.08333333333333
2017,6,95657,0.75
2017,6,60264,2.24
2017,6,64001,4.8
2017,6,64017,2.36
2017,6,64029,2.92
2017,6,64907,2.16
2017,6,65042,0.52
2017,6,65056,0.88
2017,6,65058,3.72
2017,6,65060,2.84
2017,6,65062,1.4
2017,6,65331,5.24
2017,6,65516,1.72
2017,6,67033,3.08
2017,6,75149,0.72
2017,6,77563,2.08
2017,6,79191,1.96
2017,6,99563,1.64
2017,6,60140,2.25
2017,6,60181,2.375
2017,6,61101,3.95833333333333
2017,6,61329,1.625
2017,6,62146,0.208333333333333
2017,6,62698,4.79166666666667
2017,6,63111,4.83333333333333
2017,6,66138,6.08333333333333
2017,6,66145,0.666666666666667
2017,6,66160,0.25
2017,6,71118,2.08333333333333
2017,6,76455,5.54166666666667
2017,6,76650,1.45833333333333
2017,6,78148,2.25
2017,6,79140,1.04166666666667
2017,6,60559,3.2
2017,6,62528,2.64
2017,6,63512,1.8
2017,6,64021,4.16
2017,6,64596,4.36
2017,6,65509,0.16
2017,6,65546,3.88
2017,6,67559,3.84
2017,6,67591,2.68
2017,6,72535,1.92
2017,6,72862,2.6
2017,6,73211,2.64
2017,6,75321,1.44
2017,6,76540,2.52
2017,6,77318,1.4
2017,6,77591,2.6
2017,6,60263,4.56
2017,6,62929,3.08
2017,6,62951,2.52
2017,6,62966,2.84
2017,6,63938,5.48
2017,6,63950,4.48
2017,6,63959,1.24
2017,6,65933,3.52
2017,6,66920,1.4
2017,6,66960,1.24
2017,6,75867,2.2
2017,6,76118,2.72
2017,6,78352,1.56
2017,6,79358,1.6
2017,6,60255,0.12
2017,6,60441,0.32
2017,6,61214,0.8
2017,6,61215,1.12
2017,6,61240,5.32
2017,6,63248,4.52
2017,6,64267,0.64
2017,6,66201,0.2
2017,6,66291,2.92
2017,6,67266,2.24
2017,6,73226,2.12
2017,6,73248,2.36
2017,6,74513,5.68
2017,6,76329,0.8
2017,6,77211,2.44
2017,6,77253,0.16
2017,6,77263,3.52
2017,6,79229,6.68
2017,6,79235,0.08
2017,6,60337,0.846153846153846
2017,6,60841,4.53846153846154
2017,6,60845,1.61538461538462
2017,6,61895,1.53846153846154
2017,6,62869,5.11538461538461
2017,6,62892,0.423076923076923
2017,6,65856,5.57692307692308
2017,6,66859,2.57692307692308
2017,6,67815,5.57692307692308
2017,6,71845,1.80769230769231
2017,6,74838,3
2017,6,75250,1.92307692307692
2017,6,75340,1.07692307692308
2017,6,76858,0.615384615384615
2017,6,79847,2.57692307692308
2017,6,60146,0.961538461538462
2017,6,60457,0.615384615384615
2017,6,61365,1.92307692307692
2017,6,61411,1.73076923076923
2017,6,61457,1.65384615384615
2017,6,63027,0.692307692307692
2017,6,66451,3.5
2017,6,66492,1.53846153846154
2017,6,67421,0.692307692307692
2017,6,67423,4.42307692307692
2017,6,67435,3.84615384615385
2017,6,73117,4.38461538461539
2017,6,74454,4.84615384615385
2017,6,76355,2.65384615384615
2017,6,77446,2.53846153846154
2017,6,77927,1.80769230769231
2017,6,79791,3
2017,6,99445,0.307692307692308
2017,6,61456,1.96
2017,6,62322,2.72
2017,6,62338,0.76
2017,6,62363,2.6
2017,6,62937,4.6
2017,6,63342,0.92
2017,6,64350,3
2017,6,65320,3.8
2017,6,65345,0.28
2017,6,66305,0.48
2017,6,67313,5.72
2017,6,67360,0.96
2017,6,67828,2.36
2017,6,74359,1.92
2017,6,75258,4
2017,6,75342,1.16
2017,6,76350,1.2
2017,6,76430,2.08
2017,7,60768,0.5
2017,7,63749,1.3
2017,7,64759,0.6
2017,7,65769,3.25
2017,7,66741,4.1
2017,7,67703,1.1
2017,7,67737,0.75
2017,7,67742,2.2
2017,7,70425,4.1
2017,7,72447,2.2
2017,7,73738,3.8
2017,7,73750,4.75
2017,7,73801,0.75
2017,7,74167,2.1
2017,7,74731,1.3
2017,7,74748,1.4
2017,7,74857,1.75
2017,7,77452,1
2017,7,78552,2.2
2017,7,79764,1.6
2017,7,99737,0.35
2017,7,60634,1.38095238095238
2017,7,60636,1.0952380952381
2017,7,61643,0.761904761904762
2017,7,61666,1
2017,7,62648,3.14285714285714
2017,7,62696,0.428571428571429
2017,7,62754,4.42857142857143
2017,7,65696,0.714285714285714
2017,7,66643,6.23809523809524
2017,7,66660,0.19047619047619
2017,7,67645,4.47619047619048
2017,7,67646,2.9047619047619
2017,7,70142,0.714285714285714
2017,7,72523,0.714285714285714
2017,7,72641,0.476190476190476
2017,7,77637,6.28571428571429
2017,7,79617,3.61904761904762
2017,7,95657,1.9047619047619
2017,7,64001,7.10526315789474
2017,7,64017,2.47368421052632
2017,7,64029,3.36842105263158
2017,7,65056,0.526315789473684
2017,7,65058,2.26315789473684
2017,7,65060,2.52631578947368
2017,7,65062,1.31578947368421
2017,7,65067,1.57894736842105
2017,7,65331,6.63157894736842
2017,7,65516,0.684210526315789
2017,7,67033,6.89473684210526
2017,7,75149,1.10526315789474
2017,7,77563,1.94736842105263
2017,7,79191,0.684210526315789
2017,7,99563,1.10526315789474
2017,7,60140,1.31578947368421
2017,7,60181,2.05263157894737
2017,7,61101,4.63157894736842
2017,7,61329,0.368421052631579
2017,7,62146,1.05263157894737
2017,7,62698,5.57894736842105
2017,7,63111,4.05263157894737
2017,7,66138,2.57894736842105
2017,7,66145,3.84210526315789
2017,7,67119,1.21052631578947
2017,7,67143,0.315789473684211
2017,7,71118,2.94736842105263
2017,7,76455,3.84210526315789
2017,7,76650,1.52631578947368
2017,7,78148,1.42105263157895
2017,7,79140,1.05263157894737
2017,7,60559,0.363636363636364
2017,7,62528,3.95454545454545
2017,7,63512,1.13636363636364
2017,7,64021,6.54545454545455
2017,7,64596,0.318181818181818
2017,7,65509,0.181818181818182
2017,7,65543,1.72727272727273
2017,7,65546,6.68181818181818
2017,7,67559,2.22727272727273
2017,7,67591,0.636363636363636
2017,7,72535,0.363636363636364
2017,7,72551,1.90909090909091
2017,7,72862,0.772727272727273
2017,7,75321,2.45454545454545
2017,7,75537,1.5
2017,7,76540,1.95454545454545
2017,7,77318,1.45454545454545
2017,7,77591,4.68181818181818
2017,7,60263,5.05
2017,7,62929,3.35
2017,7,62966,2.15
2017,7,63938,4.15
2017,7,63950,4.55
2017,7,63959,0.9
2017,7,65064,0.45
2017,7,65933,3.3
2017,7,66960,0.6
2017,7,67948,4.55
2017,7,75867,2.4
2017,7,76118,2.6
2017,7,78352,2.25
2017,7,79358,2.05
2017,7,61214,1.1
2017,7,61240,5.6
2017,7,63248,3.4
2017,7,64267,0.4
2017,7,66226,5.95
2017,7,66291,0.8
2017,7,67246,0.5
2017,7,73226,0.75
2017,7,73248,1.8
2017,7,74513,6.2
2017,7,76329,1.95
2017,7,77211,2.75
2017,7,77263,2.6
2017,7,79229,4.45
2017,7,60841,4.04347826086957
2017,7,60845,1.69565217391304
2017,7,61895,1.26086956521739
2017,7,62869,3.91304347826087
2017,7,63894,0.652173913043478
2017,7,64861,0.478260869565217
2017,7,65856,5.39130434782609
2017,7,66801,0.956521739130435
2017,7,66858,0.652173913043478
2017,7,66859,2.34782608695652
2017,7,67815,5.47826086956522
2017,7,71845,0.130434782608696
2017,7,73632,1.34782608695652
2017,7,74838,5.69565217391304
2017,7,75138,1.26086956521739
2017,7,75250,2.08695652173913
2017,7,75340,1.30434782608696
2017,7,76858,1.52173913043478
2017,7,79847,1.21739130434783
2017,7,60146,0.545454545454545
2017,7,61365,2.45454545454545
2017,7,61411,2.5
2017,7,63027,0.954545454545455
2017,7,66451,3.09090909090909
2017,7,66492,0.545454545454545
2017,7,66493,0.818181818181818
2017,7,67423,3.72727272727273
2017,7,67435,3.09090909090909
2017,7,73117,4.63636363636364
2017,7,74454,4.59090909090909
2017,7,76355,1.81818181818182
2017,7,77446,5.54545454545455
2017,7,77927,2.90909090909091
2017,7,79791,0.863636363636364
2017,7,99445,1.31818181818182
2017,7,60264,1.09090909090909
2017,7,61456,2.22727272727273
2017,7,62322,4.72727272727273
2017,7,62363,0.772727272727273
2017,7,62937,3.27272727272727
2017,7,63342,0.181818181818182
2017,7,64051,0.409090909090909
2017,7,64350,0.681818181818182
2017,7,65320,4.59090909090909
2017,7,67313,5.90909090909091
2017,7,67828,4.72727272727273
2017,7,74359,2.18181818181818
2017,7,75258,2.31818181818182
2017,7,75342,1.77272727272727
2017,7,76350,2
2017,7,76430,1.45454545454545
2017,8,60757,0.956521739130435
2017,8,63749,0.173913043478261
2017,8,65769,1.08695652173913
2017,8,66741,3.69565217391304
2017,8,67703,0.91304347826087
2017,8,67742,4.60869565217391
2017,8,67748,4.47826086956522
2017,8,70425,2.47826086956522
2017,8,72447,0.173913043478261
2017,8,73738,4
2017,8,73750,3.69565217391304
2017,8,74167,1.82608695652174
2017,8,74731,2.47826086956522
2017,8,74748,2.60869565217391
2017,8,74857,1.69565217391304
2017,8,78552,0.782608695652174
2017,8,79764,0.608695652173913
2017,8,99737,1.8695652173913
2017,8,60634,2.61904761904762
2017,8,60636,2.80952380952381
2017,8,61643,3.71428571428571
2017,8,61666,0.142857142857143
2017,8,62648,2.42857142857143
2017,8,62754,0.952380952380952
2017,8,65696,0.333333333333333
2017,8,66643,4.95238095238095
2017,8,66660,0.142857142857143
2017,8,67645,6.14285714285714
2017,8,67646,3.85714285714286
2017,8,72321,1
2017,8,72523,0.523809523809524
2017,8,76350,1.47619047619048
2017,8,77637,6.09523809523809
2017,8,79617,1.38095238095238
2017,8,95657,1.23809523809524
2017,8,60848,0.5
2017,8,64001,3.79166666666667
2017,8,64017,2.375
2017,8,64029,4.125
2017,8,65042,0.666666666666667
2017,8,65056,2.20833333333333
2017,8,65058,3.04166666666667
2017,8,65060,2.25
2017,8,65062,1.83333333333333
2017,8,65067,0.25
2017,8,65331,4.29166666666667
2017,8,67033,6.20833333333333
2017,8,67066,1.875
2017,8,75149,1.66666666666667
2017,8,75730,1.41666666666667
2017,8,77563,2.04166666666667
2017,8,79191,0.291666666666667
2017,8,99563,1.29166666666667
2017,8,60140,2.20833333333333
2017,8,60181,1.16666666666667
2017,8,61101,3.54166666666667
2017,8,61891,0.958333333333333
2017,8,62146,1.75
2017,8,62698,5.16666666666667
2017,8,63111,3.83333333333333
2017,8,66138,2.45833333333333
2017,8,66145,2.95833333333333
2017,8,67119,1.08333333333333
2017,8,71118,2.29166666666667
2017,8,76455,5.41666666666667
2017,8,76650,2.29166666666667
2017,8,76757,0.791666666666667
2017,8,78148,2.16666666666667
2017,8,79140,0.708333333333333
2017,8,79825,0.708333333333333
2017,8,60559,0.740740740740741
2017,8,62528,4.2962962962963
2017,8,63512,2.85185185185185
2017,8,64021,5.88888888888889
2017,8,64596,0.37037037037037
2017,8,65543,4.77777777777778
2017,8,65546,5.18518518518519
2017,8,72535,1.33333333333333
2017,8,72551,1
2017,8,72862,0.259259259259259
2017,8,75321,2.14814814814815
2017,8,75537,1.48148148148148
2017,8,76540,1.85185185185185
2017,8,77318,1.25925925925926
2017,8,77591,5.59259259259259
2017,8,79545,0.185185185185185
2017,8,60263,4.7037037037037
2017,8,62929,2.77777777777778
2017,8,62966,2.22222222222222
2017,8,63938,4.48148148148148
2017,8,63950,5.37037037037037
2017,8,63959,0.407407407407407
2017,8,65064,1.77777777777778
2017,8,65908,0.111111111111111
2017,8,65933,3.81481481481481
2017,8,66920,0.37037037037037
2017,8,66960,0.259259259259259
2017,8,67948,4.07407407407407
2017,8,75867,2.14814814814815
2017,8,76118,1.81481481481481
2017,8,78352,1.66666666666667
2017,8,79358,2.33333333333333
2017,8,61214,0.62962962962963
2017,8,61240,5.81481481481481
2017,8,63248,4.96296296296296
2017,8,64267,0.555555555555556
2017,8,66226,4.25925925925926
2017,8,66291,0.851851851851852
2017,8,67246,2.44444444444444
2017,8,73226,0.666666666666667
2017,8,73248,2.22222222222222
2017,8,74513,4.74074074074074
2017,8,76329,1.40740740740741
2017,8,77211,2.03703703703704
2017,8,77263,2.51851851851852
2017,8,79229,4.85185185185185
2017,8,60337,0.08
2017,8,60841,4.68
2017,8,60845,1.68
2017,8,61895,0.4
2017,8,62056,1.4
2017,8,62869,5.6
2017,8,65856,5.6
2017,8,66859,1.8
2017,8,67815,5.24
2017,8,71845,1.64
2017,8,73632,2.2
2017,8,74838,1.68
2017,8,75138,1.64
2017,8,75250,2.08
2017,8,76858,0.72
2017,8,78819,2.04
2017,8,79847,0.32
2017,8,61365,2.04166666666667
2017,8,61411,1.91666666666667
2017,8,61457,0.208333333333333
2017,8,61496,2.20833333333333
2017,8,63027,0.791666666666667
2017,8,66451,3.45833333333333
2017,8,66492,1.04166666666667
2017,8,66493,1.5
2017,8,67421,0.333333333333333
2017,8,67435,2.04166666666667
2017,8,67467,0.416666666666667
2017,8,73117,5.04166666666667
2017,8,74454,7.04166666666667
2017,8,74630,0.625
2017,8,76355,1.45833333333333
2017,8,77446,1.04166666666667
2017,8,77927,0.916666666666667
2017,8,79440,4
2017,8,79791,2.08333333333333
2017,8,99445,2.58333333333333
2017,8,60264,1.19230769230769
2017,8,61456,2.65384615384615
