ds,P_ID,PA_PER_G
2020-07-31 00:00:00,76267,4.135308682134861
2020-08-31 00:00:00,76267,3.6421582070978045
2020-09-30 00:00:00,76267,3.531766640081384
2020-10-31,76267,3.531766640081384
2020-07-30 00:00:00,77248,1.6198139847197868
2020-07-31 00:00:00,77248,1.5403096216953593
2020-08-31 00:00:00,77248,1.7715898600295734
2020-09-30 00:00:00,77248,2.033060657232011
2020-10-31,77248,2.033060657232011
2020-07-30 00:00:00,78224,4.631204674638445
2020-07-31 00:00:00,78224,3.6274536347718653
2020-08-31 00:00:00,78224,4.708333333333333
2020-09-30 00:00:00,78224,4.708333333333333
2020-10-31,78224,4.708333333333333
2020-07-30 00:00:00,79215,4.523809523809524
2020-07-31 00:00:00,79215,4.523809523809524
2020-08-31 00:00:00,79215,3.939142545524153
2020-09-30 00:00:00,79215,3.838651619024911
2020-10-31,79215,3.838651619024911
2020-07-30 00:00:00,79231,0.1878501280468092
2020-07-31 00:00:00,79231,0.17121166975117058
2020-08-31 00:00:00,79231,0.14907822581637495
2020-09-30 00:00:00,79231,0.3336605500671667
2020-10-31,79231,0.3336605500671667
2020-07-30 00:00:00,79240,4.147850549436363
2020-07-31 00:00:00,79240,4.301362290190857
2020-08-31 00:00:00,79240,4.229804744173161
2020-09-30 00:00:00,79240,4.0203929915056404
2020-10-31,79240,4.0203929915056404
2020-07-30 00:00:00,50854,4.294117647058823
2020-07-31 00:00:00,50854,4.294117647058823
2020-08-31 00:00:00,50854,4.294117647058823
2020-09-30 00:00:00,50854,4.294117647058823
2020-10-31,50854,4.294117647058823
2020-07-30 00:00:00,61353,1.7308021021033395
2020-07-31 00:00:00,61353,1.7712021506300268
2020-08-31 00:00:00,61353,1.5111375784436465
2020-09-30 00:00:00,61353,0.9439942311211638
2020-10-31,61353,0.9439942311211638
2020-07-30 00:00:00,61743,0.13346668737848263
2020-07-31 00:00:00,61743,0.13079608229282028
2020-08-31 00:00:00,61743,0
2020-09-30 00:00:00,61743,0
2020-10-31,61743,0
2020-07-30 00:00:00,61869,0.48074326504779313
2020-07-31 00:00:00,61869,0.491691187592469
2020-08-31 00:00:00,61869,0.47689005415287017
2020-09-30 00:00:00,61869,0.4593095005566274
2020-10-31,61869,0.4593095005566274
2020-07-30 00:00:00,61895,0.0
2020-07-31 00:00:00,61895,0.0
2020-08-31 00:00:00,61895,0.0
2020-09-30 00:00:00,61895,0.0
2020-10-31,61895,0.0
2020-07-30 00:00:00,62884,0.42698740190507395
2020-07-31 00:00:00,62884,0.3580464006377763
2020-08-31 00:00:00,62884,0.7210103082537197
2020-09-30 00:00:00,62884,0.44873151010579615
2020-10-31,62884,0.44873151010579615
2020-07-30 00:00:00,62895,0.6476513013854058
2020-07-31 00:00:00,62895,0.6386727653628543
2020-08-31 00:00:00,62895,0.41053511984618307
2020-09-30 00:00:00,62895,0.47797961127793526
2020-10-31,62895,0.47797961127793526
2020-07-30 00:00:00,63450,1.6016028737151553
2020-07-31 00:00:00,63450,1.481521702097717
2020-08-31 00:00:00,63450,2.4434703145425645
2020-09-30 00:00:00,63450,2.6518344997835452
2020-10-31,63450,2.6518344997835452
2020-07-30 00:00:00,63634,0
2020-07-31 00:00:00,63634,0
2020-08-31 00:00:00,63634,0
2020-09-30 00:00:00,63634,0
2020-10-31,63634,0
2020-07-31 00:00:00,63704,3.1815801610569214
2020-08-31 00:00:00,63704,2.7877019297511128
2020-09-30 00:00:00,63704,2.913781297487986
2020-10-31,63704,2.913781297487986
2020-07-31,64768,0.0
2020-08-31,64768,0.0
2020-09-30,64768,0.0
2020-10-31,64768,0.0
2020-07-30 00:00:00,65869,0
2020-07-31 00:00:00,65869,0
2020-08-31 00:00:00,65869,0
2020-09-30 00:00:00,65869,0
2020-10-31,65869,0
2020-07-30 00:00:00,66052,0.13556743427349824
2020-07-31 00:00:00,66052,0.12486102117623471
2020-08-31 00:00:00,66052,0.056679846263035016
2020-09-30 00:00:00,66052,0.38058230146615224
2020-10-31,66052,0.38058230146615224
2020-07-30 00:00:00,67872,4.020733623700267
2020-07-31 00:00:00,67872,3.2549118094428073
2020-08-31 00:00:00,67872,4.52
2020-09-30 00:00:00,67872,4.52
2020-10-31,67872,4.52
2020-07-30 00:00:00,68868,2.3650535067081186
2020-07-31 00:00:00,68868,2.370146440197524
2020-08-31 00:00:00,68868,2.528027378369092
2020-09-30 00:00:00,68868,2.6808153830512538
2020-10-31,68868,2.6808153830512538
2020-07-31,69813,0.0
2020-08-31,69813,0.0
2020-09-30,69813,0.0
2020-10-31,69813,0.0
2020-07-31 00:00:00,69825,2.391304347826087
2020-10-31,69825,2.391304347826087
2020-07-30 00:00:00,71837,2.885909457938046
2020-07-31 00:00:00,71837,2.9043993467411267
2020-08-31 00:00:00,71837,3.3495879800346637
2020-09-30 00:00:00,71837,3.3241668645766556
2020-10-31,71837,3.3241668645766556
2020-07-30 00:00:00,74215,0.7974151062689082
2020-07-31 00:00:00,74215,0.7637236855351582
2020-08-31 00:00:00,74215,0.6889919785510715
2020-09-30 00:00:00,74215,0.8290441377394021
2020-10-31,74215,0.8290441377394021
2020-07-30 00:00:00,75151,2.7248567312102066
2020-07-31 00:00:00,75151,2.429763661529731
2020-08-31 00:00:00,75151,2.990819448453957
2020-09-30 00:00:00,75151,3.6325569826817126
2020-10-31,75151,3.6325569826817126
2020-07-30 00:00:00,75847,4.214158827913785
2020-07-31 00:00:00,75847,3.8595366196772933
2020-08-31 00:00:00,75847,3.37587378330361
2020-09-30 00:00:00,75847,4.5
2020-10-31,75847,4.5
2020-07-30 00:00:00,76802,2.824273760314073
2020-07-31 00:00:00,76802,3.202413571509845
2020-08-31 00:00:00,76802,2.601254549439282
2020-09-30 00:00:00,76802,2.000484813216973
2020-10-31,76802,2.000484813216973
2020-07-30 00:00:00,76812,0.7437325370565131
2020-07-31 00:00:00,76812,0.7480953729810106
2020-08-31 00:00:00,76812,0.30541684772392785
2020-09-30 00:00:00,76812,0.24012686788554258
2020-10-31,76812,0.24012686788554258
2020-07-30 00:00:00,76869,0.012718952378700611
2020-07-31 00:00:00,76869,0.012318379253956062
2020-08-31 00:00:00,76869,0
2020-09-30 00:00:00,76869,0
2020-10-31,76869,0
2020-07-30 00:00:00,77463,1.7398129067704216
2020-07-31 00:00:00,77463,2.047586213675085
2020-08-31 00:00:00,77463,1.5955893384965179
2020-09-30 00:00:00,77463,0.958973998982041
2020-10-31,77463,0.958973998982041
2020-07-30 00:00:00,50458,2.1573719339363326
2020-07-31 00:00:00,50458,2.1708083199035477
2020-08-31 00:00:00,50458,2.25
2020-09-30 00:00:00,50458,2.25
2020-10-31,50458,2.25
2020-07-30 00:00:00,50468,1.3881087630436757
2020-07-31 00:00:00,50468,1.3562710263520212
2020-08-31 00:00:00,50468,0.3693011889107296
2020-09-30 00:00:00,50468,0
2020-10-31,50468,0
2020-07-31 00:00:00,60288,1.24
2020-08-31 00:00:00,60288,1.24
2020-09-30 00:00:00,60288,1.24
2020-10-31,60288,1.24
2020-07-30 00:00:00,61197,0.011237647802933383
2020-07-31 00:00:00,61197,0.009686727402885962
2020-08-31 00:00:00,61197,0.009022487604055178
2020-09-30 00:00:00,61197,0.006557456582487578
2020-10-31,61197,0.006557456582487578
2020-07-31,61365,0.0
2020-08-31,61365,0.0
2020-09-30,61365,0.0
2020-10-31,61365,0.0
2020-07-30 00:00:00,61404,1.315832466804226
2020-07-31 00:00:00,61404,1.0767070724122756
2020-08-31 00:00:00,61404,1.5985653188548394
2020-09-30 00:00:00,61404,1.2034308169425907
2020-10-31,61404,1.2034308169425907
2020-07-30 00:00:00,62404,3.2122972522894466
2020-07-31 00:00:00,62404,3.6885100690920436
2020-08-31 00:00:00,62404,3.913156685154214
2020-09-30 00:00:00,62404,3.472066878511796
2020-10-31,62404,3.472066878511796
2020-07-30 00:00:00,62409,0.05996302273521927
2020-07-31 00:00:00,62409,0.06177498752643774
2020-08-31 00:00:00,62409,0
2020-09-30 00:00:00,62409,0
2020-10-31,62409,0
2020-07-30 00:00:00,62415,4.3292725192320995
2020-07-31 00:00:00,62415,4.468071350661106
2020-08-31 00:00:00,62415,4.562301177627119
2020-09-30 00:00:00,62415,3.9087851701827145
2020-10-31,62415,3.9087851701827145
2020-07-31,63435,0.16666666666666666
2020-08-31,63435,0.16666666666666666
2020-09-30,63435,0.16666666666666666
2020-10-31,63435,0.16666666666666666
2020-07-30 00:00:00,64266,0
2020-07-31 00:00:00,64266,0
2020-08-31 00:00:00,64266,0
2020-09-30 00:00:00,64266,0
2020-10-31,64266,0
2020-07-30 00:00:00,64468,0.02078859265289808
2020-07-31 00:00:00,64468,0.024579062750340247
2020-08-31 00:00:00,64468,0.25521954392571405
2020-09-30 00:00:00,64468,0.211993855621206
2020-10-31,64468,0.211993855621206
2020-07-31 00:00:00,64499,0.0003255441065261566
2020-10-31,64499,0.0003255441065261566
2020-07-31,65496,0.0
2020-08-31,65496,0.0
2020-09-30,65496,0.0
2020-10-31,65496,0.0
2020-07-30 00:00:00,66409,0.048523117586805574
2020-07-31 00:00:00,66409,0.06567080503861812
2020-08-31 00:00:00,66409,0
2020-09-30 00:00:00,66409,0.10222887124294991
2020-10-31,66409,0.10222887124294991
2020-07-30 00:00:00,66838,3.7270564672388176
2020-07-31 00:00:00,66838,3.093218256607895
2020-08-31 00:00:00,66838,2.9677016150901947
2020-09-30 00:00:00,66838,2.8573689285215145
2020-10-31,66838,2.8573689285215145
2020-07-31,67443,0.0
2020-08-31,67443,0.0
2020-09-30,67443,0.0
2020-10-31,67443,0.0
2020-07-30 00:00:00,69418,1.9310778296369489
2020-07-31 00:00:00,69418,1.9355259295588683
2020-08-31 00:00:00,69418,2.0734170271383756
2020-09-30 00:00:00,69418,2.2068600247959633
2020-10-31,69418,2.2068600247959633
2020-07-31,69439,0.041666666666666664
2020-08-31,69439,0.041666666666666664
2020-09-30,69439,0.041666666666666664
2020-10-31,69439,0.041666666666666664
2020-07-30 00:00:00,69453,3.0192748410509687
2020-07-31 00:00:00,69453,3.0195611965897773
2020-08-31 00:00:00,69453,3.028438218292839
2020-09-30 00:00:00,69453,3.0370288844570927
2020-10-31,69453,3.0370288844570927
2020-07-30 00:00:00,74540,2.9578353754527678
2020-07-31 00:00:00,74540,3.2735752206855855
2020-08-31 00:00:00,74540,1.9133093862925976
2020-09-30 00:00:00,74540,2.3280461755698747
2020-10-31,74540,2.3280461755698747
2020-07-30 00:00:00,75566,4.2727272727272725
2020-07-31 00:00:00,75566,4.252555361008566
2020-08-31 00:00:00,75566,3.731731708233339
2020-09-30 00:00:00,75566,4.20994427266555
2020-10-31,75566,4.20994427266555
2020-07-30 00:00:00,79402,4.44
2020-07-31 00:00:00,79402,4.44
2020-08-31 00:00:00,79402,4.44
2020-09-30 00:00:00,79402,3.8905073626524045
2020-10-31,79402,3.8905073626524045
2020-07-31,50300,1.5416666666666667
2020-08-31,50300,1.5416666666666667
2020-09-30,50300,1.5416666666666667
2020-10-31,50300,1.5416666666666667
2020-07-30 00:00:00,62353,0.6436042830177661
2020-07-31 00:00:00,62353,0.5951983446375052
2020-08-31 00:00:00,62353,1.2013881553317183
2020-09-30 00:00:00,62353,0.19235669257029148
2020-10-31,62353,0.19235669257029148
2020-07-30 00:00:00,62356,0.02124811753002076
2020-07-31 00:00:00,62356,0.022190649773841227
2020-08-31 00:00:00,62356,0.01387988110640829
2020-09-30 00:00:00,62356,0.01982200769383766
2020-10-31,62356,0.01982200769383766
2020-07-31,62937,0.0
2020-08-31,62937,0.0
2020-09-30,62937,0.0
2020-10-31,62937,0.0
2020-07-30 00:00:00,63342,0.0
2020-07-31 00:00:00,63342,0.0
2020-08-31 00:00:00,63342,0.0
2020-09-30 00:00:00,63342,0.0
2020-10-31,63342,0.0
2020-07-31,63348,0.0
2020-08-31,63348,0.0
2020-09-30,63348,0.0
2020-10-31,63348,0.0
2020-07-30 00:00:00,64300,4.64
2020-07-31 00:00:00,64300,4.64
2020-08-31 00:00:00,64300,4.64
2020-09-30 00:00:00,64300,4.64
2020-10-31,64300,4.64
2020-07-31 00:00:00,64346,1.3637123307702137
2020-10-31,64346,1.3637123307702137
2020-07-30 00:00:00,64657,0.20282558135402778
2020-07-31 00:00:00,64657,0.2124639281516951
2020-08-31 00:00:00,64657,0.03775602919271916
2020-09-30 00:00:00,64657,0.0030757137942946525
2020-10-31,64657,0.0030757137942946525
2020-07-31,65398,0.0
2020-08-31,65398,0.0
2020-09-30,65398,0.0
2020-10-31,65398,0.0
2020-07-30 00:00:00,65399,0.5052294138461015
2020-07-31 00:00:00,65399,0.5357826411424937
2020-08-31 00:00:00,65399,0
2020-09-30 00:00:00,65399,0.35926342598995364
2020-10-31,65399,0.35926342598995364
2020-07-30 00:00:00,65586,2.3022598802386094
2020-07-31 00:00:00,65586,2.305871228135635
2020-08-31 00:00:00,65586,2.417823012943439
2020-09-30 00:00:00,65586,2.526163449854216
2020-10-31,65586,2.526163449854216
2020-07-31 00:00:00,65898,0.003335313875201504
2020-08-31 00:00:00,65898,0.006847995736313612
2020-09-30 00:00:00,65898,0.005248153144107289
2020-10-31,65898,0.005248153144107289
2020-07-30 00:00:00,66354,0.6174538577272796
2020-07-31 00:00:00,66354,0.6225605042237926
2020-08-31 00:00:00,66354,0.7102918621664194
2020-09-30 00:00:00,66354,0.4708660514230732
2020-10-31,66354,0.4708660514230732
2020-07-30 00:00:00,67304,4.053186911571127
2020-07-31 00:00:00,67304,4.023036272830797
2020-08-31 00:00:00,67304,5.076923076923077
2020-09-30 00:00:00,67304,3.670858996940791
2020-10-31,67304,3.670858996940791
2020-07-30 00:00:00,67341,4.962362380443296
2020-07-31 00:00:00,67341,4.987871810576521
2020-08-31 00:00:00,67341,5.153846153846154
2020-09-30 00:00:00,67341,5.153846153846154
2020-10-31,67341,5.153846153846154
2020-07-31,67391,0.0
2020-08-31,67391,0.0
2020-09-30,67391,0.0
2020-10-31,67391,0.0
2020-07-31 00:00:00,67828,0.0
2020-08-31 00:00:00,67828,0.0
2020-09-30 00:00:00,67828,0.0
2020-10-31,67828,0.0
2020-07-31,68305,0.20833333333333334
2020-08-31,68305,0.20833333333333334
2020-09-30,68305,0.20833333333333334
2020-10-31,68305,0.20833333333333334
2020-07-30 00:00:00,69306,0.6644599676459031
2020-07-31 00:00:00,69306,0.6658461296209602
2020-08-31 00:00:00,69306,0.7088171508477312
2020-09-30 00:00:00,69306,0.7504020100994451
2020-10-31,69306,0.7504020100994451
2020-07-31,69360,0.0
2020-08-31,69360,0.0
2020-09-30,69360,0.0
2020-10-31,69360,0.0
2020-07-31,69399,0.0
2020-08-31,69399,0.0
2020-09-30,69399,0.0
2020-10-31,69399,0.0
2020-07-31 00:00:00,73342,1.7287386659396098
2020-08-31 00:00:00,73342,1.7856881156712452
2020-09-30 00:00:00,73342,1.1554040613882661
2020-10-31,73342,1.1554040613882661
2020-07-30 00:00:00,75125,1.0808776994483156
2020-07-31 00:00:00,75125,1.0523539040497816
2020-08-31 00:00:00,75125,1.3307834890327486
2020-09-30 00:00:00,75125,1.3212654952370364
2020-10-31,75125,1.3212654952370364
2020-07-30 00:00:00,78168,4.733333333333333
2020-07-31 00:00:00,78168,4.7302538073943365
2020-08-31 00:00:00,78168,4.733333333333333
2020-09-30 00:00:00,78168,4.733333333333333
2020-10-31,78168,4.733333333333333
2020-07-30 00:00:00,79365,3.6842105263157894
2020-07-31 00:00:00,79365,3.421828867958298
2020-08-31 00:00:00,79365,3.4534528817322063
2020-09-30 00:00:00,79365,3.3693763497886313
2020-10-31,79365,3.3693763497886313
2020-07-30 00:00:00,79456,2.9694823085841553
2020-07-31 00:00:00,79456,2.7067104617529454
2020-08-31 00:00:00,79456,2.4203509027248313
2020-09-30 00:00:00,79456,2.141139280396423
2020-10-31,79456,2.141139280396423
2020-07-31,50707,0.9448529411764706
2020-08-31,50707,0.9448529411764706
2020-09-30,50707,0.9448529411764706
2020-10-31,50707,0.9448529411764706
2020-07-31,50709,0.5281862745098039
2020-08-31,50709,0.5281862745098039
2020-09-30,50709,0.5281862745098039
2020-10-31,50709,0.5281862745098039
2020-07-30 00:00:00,61554,0.0018323608150917416
2020-07-31 00:00:00,61554,0.0018329986297297204
2020-08-31 00:00:00,61554,0.006641504587605077
2020-09-30 00:00:00,61554,0.0038102594576199015
2020-10-31,61554,0.0038102594576199015
2020-07-30 00:00:00,61700,0.007444254659478102
2020-07-31 00:00:00,61700,0.007717196043442523
2020-08-31 00:00:00,61700,0.0026962699830807985
2020-09-30 00:00:00,61700,0.0032869481606887995
2020-10-31,61700,0.0032869481606887995
2020-07-31 00:00:00,62797,0
2020-08-31 00:00:00,62797,0
2020-09-30 00:00:00,62797,0
2020-10-31,62797,0
2020-07-30 00:00:00,66707,0.014565364588841398
2020-07-31 00:00:00,66707,0.015365131150533286
2020-08-31 00:00:00,66707,0
2020-09-30 00:00:00,66707,0.005863560304161929
2020-10-31,66707,0.005863560304161929
2020-07-30 00:00:00,65653,0
2020-07-31 00:00:00,65653,0
2020-08-31 00:00:00,65653,0
2020-09-30 00:00:00,65653,0
2020-10-31,65653,0
2020-07-30 00:00:00,69636,1.0704020451088394
2020-07-31 00:00:00,69636,1.0713105037091093
2020-08-31 00:00:00,69636,1.0994727203174743
2020-09-30 00:00:00,69636,1.1267264783255697
2020-10-31,69636,1.1267264783255697
2020-07-31 00:00:00,70410,1.2221478873394083
2020-08-31 00:00:00,70410,1.2600092909621456
2020-09-30 00:00:00,70410,1.3102493215960187
2020-10-31,70410,1.3102493215960187
2020-07-31,50054,1.1949999999999998
2020-08-31,50054,1.1949999999999998
2020-09-30,50054,1.1949999999999998
2020-10-31,50054,1.1949999999999998
2020-07-31 00:00:00,63448,0.04447864337379316
2020-08-31 00:00:00,63448,0.03890238066097835
2020-09-30 00:00:00,63448,0.03926458817982378
2020-10-31,63448,0.03926458817982378
2020-07-31 00:00:00,77563,0.0
2020-08-31 00:00:00,77563,0.0
2020-09-30 00:00:00,77563,0.0
2020-10-31,77563,0.0
2020-07-31,61145,0.0
2020-08-31,61145,0.0
2020-09-30,61145,0.0
2020-10-31,61145,0.0
2020-07-30 00:00:00,64115,0.26885237599405204
2020-07-31 00:00:00,64115,0.28602075550979694
2020-08-31 00:00:00,64115,0.14649348454574374
2020-09-30 00:00:00,64115,0
2020-10-31,64115,0
2020-07-31,66113,1.60375
2020-08-31,66113,1.60375
2020-09-30,66113,1.60375
2020-10-31,66113,1.60375
2020-07-31,66145,0.0
2020-08-31,66145,0.0
2020-09-30,66145,0.0
2020-10-31,66145,0.0
2020-07-31,68106,0.2675
2020-08-31,68106,0.2675
2020-09-30,68106,0.2675
2020-10-31,68106,0.2675
2020-07-31,69159,0.0
2020-08-31,69159,0.0
2020-09-30,69159,0.0
2020-10-31,69159,0.0
2020-07-31 00:00:00,76650,0.0
2020-08-31 00:00:00,76650,0.0
2020-09-30 00:00:00,76650,0.0
2020-10-31,76650,0.0
2020-07-31 00:00:00,78361,0.03485938035806623
2020-08-31 00:00:00,78361,0.022557443836361248
2020-09-30 00:00:00,78361,0.002108501199306029
2020-10-31,78361,0.002108501199306029
2020-07-31 00:00:00,63543,0.0
2020-08-31 00:00:00,63543,0.0
2020-09-30 00:00:00,63543,0.0
2020-10-31,63543,0.0
2020-07-31 00:00:00,64501,0
2020-08-31 00:00:00,64501,0
2020-09-30 00:00:00,64501,0
2020-10-31,64501,0
2020-07-31 00:00:00,64504,0.1946728235255861
2020-08-31 00:00:00,64504,0
2020-09-30 00:00:00,64504,0.116078161057539
2020-10-31,64504,0.116078161057539
2020-07-31,64565,0.0
2020-08-31,64565,0.0
2020-09-30,64565,0.0
2020-10-31,64565,0.0
2020-07-31 00:00:00,64717,0.08135880047858457
2020-08-31 00:00:00,64717,0.1001348567098314
2020-09-30 00:00:00,64717,0.07235102873962525
2020-10-31,64717,0.07235102873962525
2020-07-30 00:00:00,65506,0.17037314692693747
2020-07-31 00:00:00,65506,0.23339265003981838
2020-08-31 00:00:00,65506,0.062464845905422804
2020-09-30 00:00:00,65506,0
2020-10-31,65506,0
2020-07-31 00:00:00,67504,0.4120025384619561
2020-08-31 00:00:00,67504,0.29335120778039514
2020-09-30 00:00:00,67504,0
2020-10-31,67504,0
2020-07-31,78536,0.043478260869565216
2020-08-31,78536,0.043478260869565216
2020-09-30,78536,0.043478260869565216
2020-10-31,78536,0.043478260869565216
2020-07-31,79293,0.0
2020-08-31,79293,0.0
2020-09-30,79293,0.0
2020-10-31,79293,0.0
2020-07-31,79545,0.0
2020-08-31,79545,0.0
2020-09-30,79545,0.0
2020-10-31,79545,0.0
2020-07-31 00:00:00,65042,0.0
2020-08-31 00:00:00,65042,0.0
2020-09-30 00:00:00,65042,0.0
2020-10-31,65042,0.0
2020-07-31 00:00:00,66928,0
2020-08-31 00:00:00,66928,0
2020-09-30 00:00:00,66928,0.0054416380427141945
2020-10-31,66928,0.0054416380427141945
2020-07-31 00:00:00,68912,0.6826309710781351
2020-08-31 00:00:00,68912,0.3811955474319576
2020-09-30 00:00:00,68912,0.14154780295887678
2020-10-31,68912,0.14154780295887678
2020-07-30 00:00:00,73306,0.5352067637638254
2020-07-31 00:00:00,73306,0.5606436507878471
2020-08-31 00:00:00,73306,0.7895769462277259
2020-09-30 00:00:00,73306,0.5488833151630637
2020-10-31,73306,0.5488833151630637
2020-07-31,50204,0.03125
2020-08-31,50204,0.03125
2020-09-30,50204,0.03125
2020-10-31,50204,0.03125
2020-07-31,50208,0.08
2020-08-31,50208,0.08
2020-09-30,50208,0.08
2020-10-31,50208,0.08
2020-07-31,50293,0.76
2020-08-31,50293,0.76
2020-09-30,50293,0.76
2020-10-31,50293,0.76
2020-07-31,50296,0.0
2020-08-31,50296,0.0
2020-09-30,50296,0.0
2020-10-31,50296,0.0
2020-07-31 00:00:00,63248,0.0
2020-08-31 00:00:00,63248,0.0
2020-09-30 00:00:00,63248,0.0
2020-10-31,63248,0.0
2020-07-30 00:00:00,63559,0.325338603263543
2020-07-31 00:00:00,63559,0.32518149402878316
2020-08-31 00:00:00,63559,0.32031110775122557
2020-09-30 00:00:00,63559,0.31559783070842795
2020-10-31,63559,0.31559783070842795
2020-07-31 00:00:00,64213,0.4
2020-08-31 00:00:00,64213,0
2020-09-30 00:00:00,64213,0.4
2020-10-31,64213,0.4
2020-07-31 00:00:00,66203,8.174436487695831e-05
2020-08-31 00:00:00,66203,0
2020-09-30 00:00:00,66203,0.0009525809234524086
2020-10-31,66203,0.0009525809234524086
2020-07-31,68200,0.0
2020-08-31,68200,0.0
2020-09-30,68200,0.0
2020-10-31,68200,0.0
2020-07-31,68204,0.9425
2020-08-31,68204,0.9425
2020-09-30,68204,0.9425
2020-10-31,68204,0.9425
2020-07-31 00:00:00,77263,0.006536076816784635
2020-08-31 00:00:00,77263,0
2020-09-30 00:00:00,77263,0
2020-10-31,77263,0
2020-07-30 00:00:00,79290,0.039641843875334856
2020-07-31 00:00:00,79290,0.04068826855222763
2020-08-31 00:00:00,79290,0.05828841315058391
2020-09-30 00:00:00,79290,0.07635474027410091
2020-10-31,79290,0.07635474027410091
2020-07-31,50819,0.12823529411764706
2020-08-31,50819,0.12823529411764706
2020-09-30,50819,0.12823529411764706
2020-10-31,50819,0.12823529411764706
2020-07-30 00:00:00,64260,0.97133409876544
2020-07-31 00:00:00,64260,0.9728989919172711
2020-08-31 00:00:00,64260,1.021410679624041
2020-09-30 00:00:00,64260,1.0588235294117647
2020-10-31,64260,1.0588235294117647
2020-07-30 00:00:00,64407,0.01707003484413401
2020-07-31 00:00:00,64407,0.016869086601119854
2020-08-31 00:00:00,64407,0.036720063680655675
2020-09-30 00:00:00,64407,0.0009251894199852442
2020-10-31,64407,0.0009251894199852442
2020-07-31 00:00:00,64410,0.0022805973800259878
2020-08-31 00:00:00,64410,0
2020-09-30 00:00:00,64410,0.011001678471574829
2020-10-31,64410,0.011001678471574829
2020-07-30 00:00:00,64469,0.002975304632873791
2020-07-31 00:00:00,64469,0.0029200179622776677
2020-08-31 00:00:00,64469,0.00015660621887398133
2020-09-30 00:00:00,64469,0.002107434984333832
2020-10-31,64469,0.002107434984333832
2020-07-30 00:00:00,64793,0
2020-07-31 00:00:00,64793,0
2020-08-31 00:00:00,64793,0
2020-09-30 00:00:00,64793,0
2020-10-31,64793,0
2020-07-31,69403,0.0817391304347826
2020-08-31,69403,0.0817391304347826
2020-09-30,69403,0.0817391304347826
2020-10-31,69403,0.0817391304347826
2020-07-31 00:00:00,69442,0.48389383191658353
2020-08-31 00:00:00,69442,0.4525803861296212
2020-09-30 00:00:00,69442,0.42227705149707706
2020-10-31,69442,0.42227705149707706
2020-07-31,50304,0.04
2020-08-31,50304,0.04
2020-09-30,50304,0.04
2020-10-31,50304,0.04
2020-07-31,61268,0.0
2020-08-31,61268,0.0
2020-09-30,61268,0.0
2020-10-31,61268,0.0
2020-07-31 00:00:00,64340,0.025230324818761373
2020-08-31 00:00:00,64340,0
2020-09-30 00:00:00,64340,0
2020-10-31,64340,0
2020-07-31,68346,0.32
2020-08-31,68346,0.32
2020-09-30,68346,0.32
2020-10-31,68346,0.32
2020-07-31,50704,1.1764705882352942
2020-08-31,50704,1.1764705882352942
2020-09-30,50704,1.1764705882352942
2020-10-31,50704,1.1764705882352942
2020-07-31,50730,0.47058823529411764
2020-08-31,50730,0.47058823529411764
2020-09-30,50730,0.47058823529411764
2020-10-31,50730,0.47058823529411764
2020-07-31,65503,0.6458333333333334
2020-08-31,65503,0.6458333333333334
2020-09-30,65503,0.6458333333333334
2020-10-31,65503,0.6458333333333334
2020-07-30 00:00:00,69766,1.308107345704604
2020-07-31 00:00:00,69766,1.310178944406826
2020-08-31 00:00:00,69766,1.3743985041757072
2020-09-30 00:00:00,69766,1.411764705882353
2020-10-31,69766,1.411764705882353
2020-07-31,50600,0.0
2020-08-31,50600,0.0
2020-09-30,50600,0.0
2020-10-31,50600,0.0
2020-07-30 00:00:00,62864,0.7013170678458268
2020-07-31 00:00:00,62864,0.7087510414996768
2020-08-31 00:00:00,62864,0.7916425886179733
2020-09-30 00:00:00,62864,0.6198002746115595
2020-10-31,62864,0.6198002746115595
2020-07-30 00:00:00,64560,0.007007474078455179
2020-07-31 00:00:00,64560,0
2020-08-31 00:00:00,64560,0.10510356559086584
2020-09-30 00:00:00,64560,0.009708128825100828
2020-10-31,64560,0.009708128825100828
2020-07-30 00:00:00,65060,0.0
2020-07-31 00:00:00,65060,0.0
2020-08-31 00:00:00,65060,0.0
2020-09-30 00:00:00,65060,0.0
2020-10-31,65060,0.0
2020-07-31,75342,0.0
2020-08-31,75342,0.0
2020-09-30,75342,0.0
2020-10-31,75342,0.0
2020-07-31,62146,0.0
2020-08-31,62146,0.0
2020-09-30,62146,0.0
2020-10-31,62146,0.0
2020-07-30 00:00:00,65136,0.002826760225599347
2020-07-31 00:00:00,65136,0.0023836357867037254
2020-08-31 00:00:00,65136,1.542021967290689e-05
2020-09-30 00:00:00,65136,0
2020-10-31,65136,0
2020-07-30 00:00:00,78135,2.8581358382079287
2020-07-31 00:00:00,78135,2.8091306778108986
2020-08-31 00:00:00,78135,2.7256819840631303
2020-09-30 00:00:00,78135,2.74383306569466
2020-10-31,78135,2.74383306569466
2020-07-31,78819,0.0
2020-08-31,78819,0.0
2020-09-30,78819,0.0
2020-10-31,78819,0.0
2020-07-30 00:00:00,75867,0.0
2020-07-31 00:00:00,75867,0.0
2020-08-31 00:00:00,75867,0.0
2020-09-30 00:00:00,75867,0.0
2020-10-31,75867,0.0
2020-07-30 00:00:00,63202,0.004334099461884189
2020-07-31 00:00:00,63202,0.0019399025491833547
2020-08-31 00:00:00,63202,0.008022699398795345
2020-09-30 00:00:00,63202,0.0014291183752669979
