"","P_ID","BF_per_PA","H2_rate","H3_rate","HR_rate","SB_rate","BB_rate","HP_rate","KK_rate","GD_rate","BK_rate"
"213",77263,3.91111111111111,0.230769230769231,0.0769230769230769,0,0,0.155555555555556,0.0222222222222222,0.177777777777778,0.0222222222222222,0
"214",77318,4.01398601398601,0.159420289855072,0.0144927536231884,0.0869565217391304,0.048951048951049,0.118881118881119,0.0174825174825175,0.234265734265734,0.013986013986014,0
"215",77446,4.08620689655172,0.241379310344828,0.0344827586206897,0.172413793103448,0.00431034482758621,0.0689655172413793,0,0.181034482758621,0.021551724137931,0
"216",77563,3.56923076923077,0.181818181818182,0,0.181818181818182,0.0153846153846154,0.153846153846154,0,0.107692307692308,0.0153846153846154,0
"217",77591,3.80582524271845,0.0769230769230769,0.0769230769230769,0.0769230769230769,0.00970873786407767,0.116504854368932,0.0194174757281553,0.194174757281553,0.0194174757281553,0
"218",77637,3.91666666666667,0.25,0.0375,0.1375,0.0233333333333333,0.07,0.00333333333333333,0.17,0.0133333333333333,0
"219",77927,3.73684210526316,0.2,0,0.2,0,0.0789473684210526,0,0.0789473684210526,0.0263157894736842,0
"220",78148,3.67804878048781,0.191489361702128,0,0.106382978723404,0.024390243902439,0.0536585365853659,0.0048780487804878,0.234146341463415,0.024390243902439,0
"221",78247,4.45679012345679,0.333333333333333,0,0.111111111111111,0.0123456790123457,0.234567901234568,0.0123456790123457,0.37037037037037,0.0246913580246914,0
"222",78352,4.06896551724138,0.307692307692308,0.0769230769230769,0.0769230769230769,0,0.155172413793103,0.0172413793103448,0.224137931034483,0,0
"223",78517,4.33333333333333,0,0,0,0.0208333333333333,0.25,0.0208333333333333,0.166666666666667,0.0208333333333333,0
"224",78536,3.78125,0.25,0,0,0.0208333333333333,0.15625,0,0.197916666666667,0.0416666666666667,0.032258064516129
"225",78819,4,0.25,0,0.25,0,0,0,0,0,0
"226",79140,3.12612612612613,0.0666666666666667,0.0333333333333333,0.133333333333333,0.00900900900900901,0.0540540540540541,0.00900900900900901,0.162162162162162,0.045045045045045,0
"227",79229,3.78205128205128,0.208791208791209,0.032967032967033,0.0659340659340659,0.016025641025641,0.0705128205128205,0.00320512820512821,0.0897435897435897,0.0256410256410256,0
"228",79293,3.61333333333333,0.142857142857143,0.0476190476190476,0.142857142857143,0.0266666666666667,0.0533333333333333,0.0133333333333333,0.12,0.0266666666666667,0
"229",79358,3.71232876712329,0.25,0,0.1,0.0410958904109589,0.123287671232877,0,0.150684931506849,0,0
"230",79545,4.07792207792208,0.230769230769231,0,0.153846153846154,0.012987012987013,0.207792207792208,0,0.220779220779221,0,0
"231",79764,3.61643835616438,0.226415094339623,0.0377358490566038,0.0754716981132075,0.0342465753424658,0.0410958904109589,0.0136986301369863,0.123287671232877,0,0
"232",79825,3.58095238095238,0.275862068965517,0.0344827586206897,0.172413793103448,0,0.0380952380952381,0.019047619047619,0.114285714285714,0.0285714285714286,0
"233",79847,3.91,0.268292682926829,0,0.0975609756097561,0.03,0.14,0.015,0.12,0.025,0
"234",99445,4.33333333333333,0.142857142857143,0.0714285714285714,0,0.0416666666666667,0.0208333333333333,0,0.0833333333333333,0,0
