"BF","PA","BK","AVG","OBP","SLG","OPS","BABIP","H2_rate","H3_rate","HR_rate","T_ID","year","month","P_ID","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","GD_rate","H_A_AWAY","H_A_HOME"
47.9186046511628,13,0,0,0.0813953488372093,0,0.0813953488372093,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"SK",2020,7,60768,3,0,1,3,1,0,0,0,0,0,0.0348837209302326,4,4
154.813953488372,42,0,0.0842374924653406,0.158776301218162,0.123116335141652,0.281892636359813,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"HH",2020,8,60768,0,0,3,3,2,4,0,2,5,3,0.0348837209302326,12,10
154.813953488372,42,0,0.0842374924653406,0.158776301218162,0.123116335141652,0.281892636359813,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"SK",2020,8,60768,2,5,4,0,4,2,2,0,4,0,0.0348837209302326,11,12
191.674418604651,52,0,0.113396624472574,0.185562015503876,0.1657335280753,0.351295543579176,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"HH",2020,9,60768,0,4,2,2,2,2,6,2,3,4,0.0348837209302326,11,16
191.674418604651,52,0,0.113396624472574,0.185562015503876,0.1657335280753,0.351295543579176,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"SK",2020,9,60768,2,2,5,4,2,4,2,0,2,4,0.0348837209302326,17,10
147.441860465116,40,0,0.0884493670886076,0.162645348837209,0.129272151898734,0.291917500735943,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"HH",2020,10,60768,0,5,2,1,3,1,4,0,3,3,0.0348837209302326,11,11
147.441860465116,40,0,0.0884493670886076,0.162645348837209,0.129272151898734,0.291917500735943,0.319294809010774,0.153846153846154,0.0384615384615385,0.0769230769230769,"SK",2020,10,60768,0,3,3,0,4,1,3,0,4,3,0.0348837209302326,8,13
282.28013029316,70,0,0.124825743494424,0.233153501628664,0.1726875,0.405841001628664,0.305204648812532,0.1,0.0285714285714286,0.0857142857142857,"SK",2020,7,60841,3,0,1,3,1,0,0,0,0,0,0.0195439739413681,4,4
467.778501628665,116,0,0.172173439302653,0.274640570594181,0.238189655172414,0.512830225766595,0.305204648812532,0.1,0.0285714285714286,0.0857142857142857,"SK",2020,8,60841,2,5,4,0,4,2,2,0,4,0,0.0195439739413681,11,12
588.755700325733,146,0,0.188093586087488,0.288590145464281,0.26021404109589,0.548804186560171,0.305204648812532,0.1,0.0285714285714286,0.0857142857142857,"SK",2020,9,60841,2,2,5,4,2,4,2,0,2,4,0.0195439739413681,17,10
455.680781758958,113,0,0.165697889594368,0.268966554726009,0.229231194690265,0.498197749416275,0.305204648812532,0.1,0.0285714285714286,0.0857142857142857,"SK",2020,10,60841,0,3,3,0,4,1,3,0,4,3,0.0195439739413681,8,13
21.7142857142857,6,0,0.214912280701754,0.28968253968254,0.460526315789474,0.750208855472014,0.364779874213836,0.428571428571429,0.142857142857143,0.142857142857143,"LG",2020,7,60845,1,0,1,0,0,0,3,3,0,0,0,7,1
65.1428571428572,18,0,0.214912280701754,0.28968253968254,0.460526315789474,0.750208855472014,0.364779874213836,0.428571428571429,0.142857142857143,0.142857142857143,"LG",2020,8,60845,3,8,2,0,0,3,2,0,2,5,0,13,12
36.1904761904762,10,0,0.257894736842105,0.328571428571429,0.552631578947369,0.881203007518797,0.364779874213836,0.428571428571429,0.142857142857143,0.142857142857143,"LG",2020,9,60845,2,2,2,0,6,4,2,4,2,2,0,14,12
28.952380952381,8,0,0.161184210526316,0.241071428571429,0.345394736842106,0.586466165413534,0.364779874213836,0.428571428571429,0.142857142857143,0.142857142857143,"LG",2020,10,60845,1,3,5,0,4,5,0,0,3,0,0,9,12
289.440433212997,75,0,0.300815581789004,0.351298211262722,0.430006084311169,0.781304295573891,0.331908831908832,0.169230769230769,0,0.0923076923076923,"LG",2020,7,61101,1,0,1,0,0,0,3,3,0,0,0.0072202166064982,7,1
470.823104693141,122,0,0.291990965929792,0.343110751783237,0.417391583132067,0.760502334915304,0.331908831908832,0.169230769230769,0,0.0923076923076923,"LG",2020,8,61101,3,8,2,0,0,3,2,0,2,5,0.0072202166064982,13,12
478.541516245488,124,0,0.287281434221247,0.338741258465201,0.410659460823485,0.749400719288686,0.331908831908832,0.169230769230769,0,0.0923076923076923,"LG",2020,9,61101,2,2,2,0,6,4,2,4,2,2,0.0072202166064982,14,12
385.920577617329,100,0,0.296857482028622,0.347625894878541,0.424348109517601,0.771974004396142,0.331908831908832,0.169230769230769,0,0.0923076923076923,"LG",2020,10,61101,1,3,5,0,4,5,0,0,3,0,0.0072202166064982,9,12
0,0,0,0,0,0,0,0.294117647058824,0.333333333333333,0,0,"LG",2020,7,61145,1,0,1,0,0,0,3,3,0,0,0,7,1
0,0,0,0,0,0,0,0.294117647058824,0.333333333333333,0,0,"LG",2020,8,61145,3,8,2,0,0,3,2,0,2,5,0,13,12
0,0,0,0,0,0,0,0.294117647058824,0.333333333333333,0,0,"LG",2020,9,61145,2,2,2,0,6,4,2,4,2,2,0,14,12
0,0,0,0,0,0,0,0.294117647058824,0.333333333333333,0,0,"LG",2020,10,61145,1,3,5,0,4,5,0,0,3,0,0,9,12
54.8,12,0,0.208333333333333,0.366666666666667,0.24,0.606666666666667,0.263157894736842,0.2,0,0,"HH",2020,7,61156,0,2,0,1,0,0,0,3,2,0,0.0333333333333333,3,5
86.7666666666667,19,0,0.197368421052632,0.357894736842106,0.227368421052632,0.585263157894737,0.263157894736842,0.2,0,0,"HH",2020,8,61156,0,0,3,3,2,4,0,2,5,3,0.0333333333333333,12,10
109.6,24,0,0.208333333333333,0.366666666666667,0.24,0.606666666666667,0.263157894736842,0.2,0,0,"HH",2020,9,61156,0,4,2,2,2,2,6,2,3,4,0.0333333333333333,11,16
86.7666666666667,19,0,0.197368421052632,0.357894736842106,0.227368421052632,0.585263157894737,0.263157894736842,0.2,0,0,"HH",2020,10,61156,0,5,2,1,3,1,4,0,3,3,0.0333333333333333,11,11
3.56,1,0.0937274220032842,3.01339285714285,2.71809523809524,4.94505494505494,7.66315018315018,0.356363636363636,0,0,0.222222222222222,"HH",2020,7,61214,0,2,0,1,0,0,0,3,2,0,0,3,5
7.12,2,0.098784893267652,1.50669642857143,1.43238095238095,2.47252747252747,3.90490842490842,0.356363636363636,0,0,0.222222222222222,"HH",2020,8,61214,0,0,3,3,2,4,0,2,5,3,0,12,10
3.56,1,0.0937274220032842,3.01339285714285,2.71809523809524,4.94505494505494,7.66315018315018,0.356363636363636,0,0,0.222222222222222,"HH",2020,9,61214,0,4,2,2,2,2,6,2,3,4,0,11,16
3.56,1,0.0937274220032842,3.01339285714285,2.71809523809524,4.94505494505494,7.66315018315018,0.356363636363636,0,0,0.222222222222222,"HH",2020,10,61214,0,5,2,1,3,1,4,0,3,3,0,11,11
0,0,0,0,0,0,0,0.267123287671233,0.0454545454545455,0.0454545454545455,0.0454545454545455,"WO",2020,7,61268,0,0,0,0,3,0,3,0,1,0,0.0186915887850467,4,3
0,0,0,0,0,0,0,0.267123287671233,0.0454545454545455,0.0454545454545455,0.0454545454545455,"WO",2020,8,61268,3,2,5,5,5,2,0,0,4,0,0.0186915887850467,11,15
0,0,0,0,0,0,0,0.267123287671233,0.0454545454545455,0.0454545454545455,0.0454545454545455,"WO",2020,9,61268,4,4,2,2,2,2,5,4,2,0,0.0186915887850467,13,14
0,0,0,0,0,0,0,0.267123287671233,0.0454545454545455,0.0454545454545455,0.0454545454545455,"WO",2020,10,61268,3,1,3,0,0,3,5,3,0,0,0.0186915887850467,11,7
7.39285714285714,2,0,0.746666666666667,0.773809523809524,1.28104575163399,2.05485527544351,0.272727272727273,0,0,0.25,"NC",2020,7,61295,0,0,3,0,1,0,1,0,1,0,0.0178571428571429,4,2
3.69642857142857,1,0,1.49333333333333,1.44047619047619,2.56209150326797,4.00256769374416,0.272727272727273,0,0,0.25,"NC",2020,8,61295,4,4,2,3,2,0,4,2,0,2,0.0178571428571429,10,13
7.39285714285714,2,0,0.746666666666667,0.773809523809524,1.28104575163399,2.05485527544351,0.272727272727273,0,0,0.25,"NC",2020,9,61295,2,2,2,4,5,0,2,4,4,2,0.0178571428571429,15,12
7.39285714285714,2,0,0.746666666666667,0.773809523809524,1.28104575163399,2.05485527544351,0.272727272727273,0,0,0.25,"NC",2020,10,61295,1,5,0,5,5,0,0,1,5,3,0.0178571428571429,12,13
164.632075471698,42,0,0.473365231259968,0.528016009148085,0.737983665818718,1.2659996749668,0.3184421534937,0.244897959183673,0.0204081632653061,0.102040816326531,"SS",2020,7,61365,2,2,0,0,0,1,0,0,0,1,0.0188679245283019,3,3
325.344339622642,83,0,0.38924309678907,0.452623530141148,0.606835966170211,1.05945949631136,0.3184421534937,0.244897959183673,0.0204081632653061,0.102040816326531,"SS",2020,8,61365,5,0,2,2,2,0,6,4,0,4,0.0188679245283019,14,11
372.382075471698,95,0,0.379315033996475,0.443725738015708,0.591357963794209,1.03508370180992,0.3184421534937,0.244897959183673,0.0204081632653061,0.102040816326531,"SS",2020,9,61365,3,4,4,2,2,4,4,2,0,2,0.0188679245283019,12,15
290.066037735849,74,0,0.403000129315919,0.464952946085022,0.62828339116999,1.09323633725501,0.3184421534937,0.244897959183673,0.0204081632653061,0.102040816326531,"SS",2020,10,61365,3,1,2,3,3,5,0,4,0,0,0.0188679245283019,14,7
0,0,0,0,0,0,0,0.268382352941176,0.166666666666667,0,0.166666666666667,"SS",2020,7,61457,2,2,0,0,0,1,0,0,0,1,0.0196078431372549,3,3
3.68627450980392,1,0,0,0.137254901960784,0,0.137254901960784,0.268382352941176,0.166666666666667,0,0.166666666666667,"SS",2020,8,61457,5,0,2,2,2,0,6,4,0,4,0.0196078431372549,14,11
3.68627450980392,1,0,0,0.137254901960784,0,0.137254901960784,0.268382352941176,0.166666666666667,0,0.166666666666667,"SS",2020,9,61457,3,4,4,2,2,4,4,2,0,2,0.0196078431372549,12,15
3.68627450980392,1,0,0,0.137254901960784,0,0.137254901960784,0.268382352941176,0.166666666666667,0,0.166666666666667,"SS",2020,10,61457,3,1,2,3,3,5,0,4,0,0,0.0196078431372549,14,7
32.123076923077,8,0,1.26016260162602,1.24615384615385,2.23577235772358,3.48192620387742,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"HT",2020,7,61643,2,0,1,0,1,0,0,0,2,0,0.0384615384615385,3,3
32.123076923077,8,0,1.26016260162602,1.24615384615385,2.23577235772358,3.48192620387742,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"OB",2020,7,61643,0,0,0,3,0,1,0,0,0,3,0.0384615384615385,1,6
60.2307692307693,15,0,0.75609756097561,0.769230769230769,1.34146341463415,2.11069418386491,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"HT",2020,8,61643,0,0,2,8,2,4,2,5,0,2,0.0384615384615385,13,12
60.2307692307693,15,0,0.75609756097561,0.769230769230769,1.34146341463415,2.11069418386491,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"OB",2020,8,61643,0,2,3,2,6,4,0,2,6,0,0.0384615384615385,13,12
64.2461538461539,16,0,0.78760162601626,0.799038461538461,1.39735772357723,2.1963961851157,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"HT",2020,9,61643,4,0,2,2,5,2,2,2,4,4,0.0384615384615385,13,14
64.2461538461539,16,0,0.78760162601626,0.799038461538461,1.39735772357723,2.1963961851157,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"OB",2020,9,61643,6,2,4,2,0,2,0,2,4,5,0.0384615384615385,12,15
52.2000000000001,13,0,0.872420262664165,0.879289940828402,1.54784240150094,2.42713234232934,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"HT",2020,10,61643,5,0,2,3,1,5,3,3,1,1,0.0384615384615385,12,12
52.2000000000001,13,0,0.872420262664165,0.879289940828402,1.54784240150094,2.42713234232934,0.363534675615213,0.161290322580645,0.0645161290322581,0.161290322580645,"OB",2020,10,61643,4,3,4,0,2,0,0,3,0,5,0.0384615384615385,11,10
31.4453125,7,0,0.851686738971322,0.86906719924812,1.58712570900937,2.45619290825749,0.308529945553539,0.16,0,0.24,"SK",2020,7,61895,3,0,1,3,1,0,0,0,0,0,0.015625,4,4
53.90625,12,0,0.621021580499922,0.665433114035088,1.15727916281933,1.82271227685442,0.308529945553539,0.16,0,0.24,"SK",2020,8,61895,2,5,4,0,4,2,2,0,4,0,0.015625,11,12
89.84375,20,0,0.447135537959944,0.511924342105263,0.833240997229917,1.34516533933518,0.308529945553539,0.16,0,0.24,"SK",2020,9,61895,2,2,5,4,2,4,2,0,2,4,0.015625,17,10
71.875,16,0,0.55891942244993,0.610608552631579,1.0415512465374,1.65215979916897,0.308529945553539,0.16,0,0.24,"SK",2020,10,61895,0,3,3,0,4,1,3,0,4,3,0.015625,8,13
42.75,9,0,0,0.2,0,0.2,0.25,0,0,0.142857142857143,"WO",2020,7,61962,0,0,0,0,3,0,3,0,1,0,0,4,3
161.5,34,0,0.0428921568627451,0.234313725490196,0.0612745098039216,0.295588235294118,0.25,0,0,0.142857142857143,"WO",2020,8,61962,3,2,5,5,5,2,0,0,4,0,0,11,15
166.25,35,0,0.0416666666666667,0.233333333333333,0.0595238095238095,0.292857142857143,0.25,0,0,0.142857142857143,"WO",2020,9,61962,4,4,2,2,2,2,5,4,2,0,0,13,14
114,24,0,0,0.2,0,0.2,0.25,0,0,0.142857142857143,"WO",2020,10,61962,3,1,3,0,0,3,5,3,0,0,0,11,7
96.6779661016948,23,0,0.306949089557785,0.389175468762794,0.633387010198604,1.0225624789614,0.269633507853403,0.0714285714285714,0,0.357142857142857,"SK",2020,7,62056,3,0,1,3,1,0,0,0,0,0,0.0169491525423729,4,4
189.152542372881,45,0,0.313770180436847,0.395187277673153,0.647462277091906,1.04264955476506,0.269633507853403,0.0714285714285714,0,0.357142857142857,"SK",2020,8,62056,2,5,4,0,4,2,2,0,4,0,0.0169491525423729,11,12
222.779661016949,53,0,0.299709724238026,0.382795011192837,0.618448637316562,1.0012436485094,0.269633507853403,0.0714285714285714,0,0.357142857142857,"SK",2020,9,62056,2,2,5,4,2,4,2,0,2,4,0.0169491525423729,17,10
172.338983050847,41,0,0.301334167187826,0.384226723623168,0.621800662451069,1.00602738607424,0.269633507853403,0.0714285714285714,0,0.357142857142857,"SK",2020,10,62056,0,3,3,0,4,1,3,0,4,3,0.0169491525423729,8,13
0,0,0,Inf,Inf,Inf,Inf,0.317073170731707,0.222222222222222,0.111111111111111,0.111111111111111,"LG",2020,7,62146,1,0,1,0,0,0,3,3,0,0,0,7,1
3.58181818181818,1,0,4.95,4.59090909090909,8.79999999999999,13.3909090909091,0.317073170731707,0.222222222222222,0.111111111111111,0.111111111111111,"LG",2020,8,62146,3,8,2,0,0,3,2,0,2,5,0,13,12
3.58181818181818,1,0,4.95,4.59090909090909,8.79999999999999,13.3909090909091,0.317073170731707,0.222222222222222,0.111111111111111,0.111111111111111,"LG",2020,9,62146,2,2,2,0,6,4,2,4,2,2,0,14,12
0,0,0,Inf,Inf,Inf,Inf,0.317073170731707,0.222222222222222,0.111111111111111,0.111111111111111,"LG",2020,10,62146,1,3,5,0,4,5,0,0,3,0,0,9,12
105.125,29,0,0.12551724137931,0.159151193633952,0.195288494366678,0.35443968800063,0.278372591006424,0.142857142857143,0,0.142857142857143,"OB",2020,7,62242,0,0,0,3,0,1,0,0,0,3,0.0192307692307692,1,6
221.125,61,0,0.198907103825137,0.229718369062631,0.309473570307851,0.539191939370482,0.278372591006424,0.142857142857143,0,0.142857142857143,"OB",2020,8,62242,0,2,3,2,6,4,0,2,6,0,0.0192307692307692,13,12
221.125,61,0,0.198907103825137,0.229718369062631,0.309473570307851,0.539191939370482,0.278372591006424,0.142857142857143,0,0.142857142857143,"OB",2020,9,62242,6,2,4,2,0,2,0,2,4,5,0.0192307692307692,12,15
174,48,0,0.176944444444444,0.208600427350427,0.275302530253025,0.483902957603453,0.278372591006424,0.142857142857143,0,0.142857142857143,"OB",2020,10,62242,4,3,4,0,2,0,0,3,0,5,0.0192307692307692,11,10
0,0,0,0,0,0,0,0.385964912280702,0.125,0,0,"HT",2020,7,62263,2,0,1,0,1,0,0,0,2,0,0.08,3,3
0,0,0,0,0,0,0,0.385964912280702,0.125,0,0,"HT",2020,10,62263,5,0,2,3,1,5,3,3,1,1,0.08,12,12
4.5,1,0,0,1,0,0,0,0,0,0,"OB",2020,7,62294,0,0,0,3,0,1,0,0,0,3,0,1,6
9,2,0,0,1,0,0,0,0,0,0,"OB",2020,8,62294,0,2,3,2,6,4,0,2,6,0,0,13,12
9,2,0,0,1,0,0,0,0,0,0,"OB",2020,9,62294,6,2,4,2,0,2,0,2,4,5,0,12,15
9,2,0,0,1,0,0,0,0,0,0,"OB",2020,10,62294,4,3,4,0,2,0,0,3,0,5,0,11,10
0,0,0,Inf,Inf,Inf,Inf,0.327800829875519,0.194444444444444,0.0277777777777778,0.0277777777777778,"WO",2020,7,62360,0,0,0,0,3,0,3,0,1,0,0.0201342281879195,4,3
3.70469798657718,1,0,1.11055900621118,1.10239693192713,1.44924012158055,2.55163705350768,0.327800829875519,0.194444444444444,0.0277777777777778,0.0277777777777778,"WO",2020,8,62360,3,2,5,5,5,2,0,0,4,0,0.0201342281879195,11,15
0,0,0,Inf,Inf,Inf,Inf,0.327800829875519,0.194444444444444,0.0277777777777778,0.0277777777777778,"WO",2020,9,62360,4,4,2,2,2,2,5,4,2,0,0.0201342281879195,13,14
0,0,0,Inf,Inf,Inf,Inf,0.327800829875519,0.194444444444444,0.0277777777777778,0.0277777777777778,"WO",2020,10,62360,3,1,3,0,0,3,5,3,0,0,0.0201342281879195,11,7
165.264084507042,45,0.0352112676056338,0,0.0845070422535212,0,0.0845070422535212,0.324022346368715,0.107142857142857,0.0119047619047619,0.0476190476190476,"WO",2020,7,62363,0,0,0,0,3,0,3,0,1,0,0.028169014084507,4,3
440.704225352113,120,0.249452269170579,0.152923076923077,0.224507042253521,0.189687890137328,0.41419493239085,0.324022346368715,0.107142857142857,0.0119047619047619,0.0476190476190476,"WO",2020,8,62363,3,2,5,5,5,2,0,0,4,0,0.028169014084507,11,15
492.11971830986,134,0.289573552425665,0.162623421354765,0.233387639268447,0.201720330929622,0.435107970198068,0.324022346368715,0.107142857142857,0.0119047619047619,0.0476190476190476,"WO",2020,9,62363,4,4,2,2,2,2,5,4,2,0,0.028169014084507,13,14
326.855633802817,89,0.157140062597809,0.115980985306828,0.19068681753442,0.14386441105921,0.33455122859363,0.324022346368715,0.107142857142857,0.0119047619047619,0.0476190476190476,"WO",2020,10,62363,3,1,3,0,0,3,5,3,0,0,0.028169014084507,11,7
85.25,22,0,0.539460539460539,0.56344696969697,0.779220779220779,1.34266774891775,0.338160136286201,0.111111111111111,0,0.111111111111111,"LT",2020,7,62528,0,1,0,0,0,1,0,1,0,3,0.0208333333333333,4,2
158.875,41,0,0.405253283302064,0.436229674796748,0.585365853658536,1.02159552845528,0.338160136286201,0.111111111111111,0,0.111111111111111,"LT",2020,8,62528,2,2,0,0,0,2,6,4,2,5,0.0208333333333333,8,15
139.5,36,0,0.428571428571428,0.458333333333333,0.619047619047619,1.07738095238095,0.338160136286201,0.111111111111111,0,0.111111111111111,"LT",2020,9,62528,2,5,4,6,0,5,0,2,2,2,0.0208333333333333,16,12
124,32,0,0.445054945054945,0.473958333333333,0.642857142857143,1.11681547619048,0.338160136286201,0.111111111111111,0,0.111111111111111,"LT",2020,10,62528,3,1,3,4,0,5,2,4,3,0,0.0208333333333333,11,14
0,0,0,0,0,0,0,0.473684210526316,0.25,0,0.25,"LT",2020,7,62595,0,1,0,0,0,1,0,1,0,3,0,4,2
0,0,0,0,0,0,0,0.473684210526316,0.25,0,0.25,"LT",2020,8,62595,2,2,0,0,0,2,6,4,2,5,0,8,15
0,0,0,0,0,0,0,0.473684210526316,0.25,0,0.25,"LT",2020,9,62595,2,5,4,6,0,5,0,2,2,2,0,16,12
0,0,0,0,0,0,0,0.473684210526316,0.25,0,0.25,"LT",2020,10,62595,3,1,3,4,0,5,2,4,3,0,0,11,14
57.6969696969698,16,0,0,0.0909090909090909,0,0.0909090909090909,0.344036697247706,0.357142857142857,0,0.0714285714285714,"HH",2020,7,62611,0,2,0,1,0,0,0,3,2,0,0.0303030303030303,3,5
162.272727272727,45,0,0.210598290598291,0.282362082362082,0.330940170940171,0.613302253302253,0.344036697247706,0.357142857142857,0,0.0714285714285714,"HH",2020,10,62611,0,5,2,1,3,1,4,0,3,3,0.0303030303030303,11,11
6,1,0,1.5,1.33333333333333,1.5,2.83333333333333,0.316326530612245,0,0,0,"NC",2020,7,62655,0,0,3,0,1,0,1,0,1,0,0.333333333333333,4,2
6,1,0,1.5,1.33333333333333,1.5,2.83333333333333,0.316326530612245,0,0,0,"NC",2020,8,62655,4,4,2,3,2,0,4,2,0,2,0.333333333333333,10,13
6,1,0,1.5,1.33333333333333,1.5,2.83333333333333,0.316326530612245,0,0,0,"NC",2020,9,62655,2,2,2,4,5,0,2,4,4,2,0.333333333333333,15,12
6,1,0,1.5,1.33333333333333,1.5,2.83333333333333,0.316326530612245,0,0,0,"NC",2020,10,62655,1,5,0,5,5,0,0,1,5,3,0.333333333333333,12,13
225.970711297071,53,0.236244667922712,0.284909771036297,0.33876593890804,0.395642518829102,0.734408457737142,0.344569288389513,0.172413793103448,0.0172413793103448,0.0689655172413793,"HT",2020,7,62754,2,0,1,0,1,0,0,0,2,0,0.0376569037656904,3,3
315.506276150627,74,0.327717830140204,0.282540459011047,0.336575068792642,0.392352352352352,0.728927421144994,0.344569288389513,0.172413793103448,0.0172413793103448,0.0689655172413793,"HT",2020,8,62754,0,0,2,8,2,4,2,5,0,2,0.0376569037656904,13,12
532.949790794979,125,0.547848002153221,0.2787732528909,0.333091585309159,0.387120987654321,0.720212572963479,0.344569288389513,0.172413793103448,0.0172413793103448,0.0689655172413793,"HT",2020,9,62754,4,0,2,2,5,2,2,2,4,4,0.0376569037656904,13,14
473.259414225941,111,0.491576745210306,0.282540459011047,0.336575068792642,0.392352352352352,0.728927421144994,0.344569288389513,0.172413793103448,0.0172413793103448,0.0689655172413793,"HT",2020,10,62754,5,0,2,3,1,5,3,3,1,1,0.0376569037656904,12,12
372.755417956656,100,0,0.283570234113712,0.336803405572755,0.419740099009901,0.756543504582656,0.304704595185996,0.242857142857143,0,0.0857142857142857,"SK",2020,7,62869,3,0,1,3,1,0,0,0,0,0,0.0247678018575851,4,4
421.213622291021,113,0,0.282315498564537,0.335641901147977,0.417882841934636,0.753524743082613,0.304704595185996,0.242857142857143,0,0.0857142857142857,"SK",2020,8,62869,2,5,4,0,4,2,2,0,4,0,0.0247678018575851,11,12
525.585139318885,141,0,0.276531256671173,0.330287448125947,0.409321018538024,0.739608466663971,0.304704595185996,0.242857142857143,0,0.0857142857142857,"SK",2020,9,62869,2,2,5,4,2,4,2,0,2,4,0.0247678018575851,17,10
410.030959752322,110,0,0.27927371541502,0.332826132845483,0.413380400540054,0.746206533385537,0.304704595185996,0.242857142857143,0,0.0857142857142857,"SK",2020,10,62869,0,3,3,0,4,1,3,0,4,3,0.0247678018575851,8,13
0,0,0,0,0,0,0,0,0,0,0,"HT",2020,7,62908,2,0,1,0,1,0,0,0,2,0,0,3,3
4,1,0,0,0,0,0,0,0,0,0,"HT",2020,8,62908,0,0,2,8,2,4,2,5,0,2,0,13,12
4,1,0,0,0,0,0,0,0,0,0,"HT",2020,9,62908,4,0,2,2,5,2,2,2,4,4,0,13,14
4,1,0,0,0,0,0,0,0,0,0,"HT",2020,10,62908,5,0,2,3,1,5,3,3,1,1,0,12,12
8.35,2,0,1.31868131868132,1.25892857142857,1.73160173160173,2.9905303030303,0.33112582781457,0.133333333333333,0,0.0666666666666667,"SS",2020,7,62920,2,2,0,0,0,1,0,0,0,1,0.025,3,3
0,0,0,Inf,Inf,Inf,Inf,0.33112582781457,0.133333333333333,0,0.0666666666666667,"SS",2020,8,62920,5,0,2,2,2,0,6,4,0,4,0.025,14,11
0,0,0,Inf,Inf,Inf,Inf,0.33112582781457,0.133333333333333,0,0.0666666666666667,"SS",2020,9,62920,3,4,4,2,2,4,4,2,0,2,0.025,12,15
0,0,0,Inf,Inf,Inf,Inf,0.33112582781457,0.133333333333333,0,0.0666666666666667,"SS",2020,10,62920,3,1,2,3,3,5,0,4,0,0,0.025,14,7
32,9,0,0,0.0740740740740741,0,0.0740740740740741,0.310734463276836,0.181818181818182,0.0909090909090909,0.181818181818182,"WO",2020,7,62937,0,0,0,0,3,0,3,0,1,0,0,4,3
49.7777777777778,14,0,0.0942857142857143,0.161375661375661,0.18,0.341375661375662,0.310734463276836,0.181818181818182,0.0909090909090909,0.181818181818182,"WO",2020,8,62937,3,2,5,5,5,2,0,0,4,0,0,11,15
39.1111111111112,11,0,0.12,0.185185185185185,0.229090909090909,0.414276094276094,0.310734463276836,0.181818181818182,0.0909090909090909,0.181818181818182,"WO",2020,9,62937,4,4,2,2,2,2,5,4,2,0,0,13,14
24.8888888888889,7,0,0,0.0740740740740741,0,0.0740740740740741,0.310734463276836,0.181818181818182,0.0909090909090909,0.181818181818182,"WO",2020,10,62937,3,1,3,0,0,3,5,3,0,0,0,11,7
75.3623188405798,20,0,0.349107142857143,0.434006211180124,0.626170960187353,1.06017717136748,0.284069097888676,0.294117647058824,0,0.176470588235294,"OB",2020,7,62951,0,0,0,3,0,1,0,0,0,3,0.0144927536231884,1,6
116.811594202899,31,0,0.315322580645161,0.404628330995792,0.565573770491803,0.970202101487595,0.284069097888676,0.294117647058824,0,0.176470588235294,"OB",2020,8,62951,0,2,3,2,6,4,0,2,6,0,0.0144927536231884,13,12
75.3623188405798,20,0,0.349107142857143,0.434006211180124,0.626170960187353,1.06017717136748,0.284069097888676,0.294117647058824,0,0.176470588235294,"OB",2020,9,62951,6,2,4,2,0,2,0,2,4,5,0.0144927536231884,12,15
56.5217391304348,15,0,0.372380952380952,0.454244306418219,0.66791569086651,1.12215999728473,0.284069097888676,0.294117647058824,0,0.176470588235294,"OB",2020,10,62951,4,3,4,0,2,0,0,3,0,5,0.0144927536231884,11,10
5.33333333333333,1,0,0,0.333333333333333,0,0.333333333333333,0.181818181818182,1,0,0,"LG",2020,7,63103,1,0,1,0,0,0,3,3,0,0,0,7,1
0,0,0,0,0,0,0,0.181818181818182,1,0,0,"LG",2020,8,63103,3,8,2,0,0,3,2,0,2,5,0,13,12
0,0,0,0,0,0,0,0.181818181818182,1,0,0,"LG",2020,9,63103,2,2,2,0,6,4,2,4,2,2,0,14,12
0,0,0,0,0,0,0,0.181818181818182,1,0,0,"LG",2020,10,63103,1,3,5,0,4,5,0,0,3,0,0,9,12
88.8165137614679,21,0,0.262145262145262,0.329838357361293,0.303536619326093,0.633374976687386,0.29987293519695,0.157894736842105,0,0,"OB",2020,7,63248,0,0,0,3,0,1,0,0,0,3,0.00917431192660551,1,6
207.238532110092,49,0,0.247165532879819,0.316232915184422,0.286191669650316,0.602424584834739,0.29987293519695,0.157894736842105,0,0,"OB",2020,8,63248,0,2,3,2,6,4,0,2,6,0,0.00917431192660551,13,12
152.256880733945,36,0,0.244668911335578,0.313965341488277,0.283300844704353,0.597266186192631,0.29987293519695,0.157894736842105,0,0,"OB",2020,9,63248,6,2,4,2,0,2,0,2,4,5,0.00917431192660551,12,15
