"","year","month","P_ID","T_ID","PA","BAT_ORDER","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","SB_try","SB_succ","BABIP","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","GD_rate","XR","AVG","OBP","SLG","OPS"
"2169",2017,6,62864,"HT",75,8,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.01427372,0.6470588,0.2704626,0.07142857,0,0.1428571,0.12,0,0.02666667,7.6,0.2222222,0.3066667,0.3333333,0.64
"2170",2017,6,62884,"SK",8,3,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.01185185,0.625,0.3407572,0.5,0,0,0,0,0,0.664,0.25,0.25,0.375,0.625
"2171",2017,6,62895,"SK",110,4,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.008097166,0.6428571,0.3000968,0.1333333,0,0.2333333,0.1272727,0.01818182,0.03636364,20.892,0.3225806,0.4181818,0.5913978,1.00958
"2172",2017,6,62907,"NC",99,3,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.04362558,0.7669903,0.3755435,0.1111111,0,0,0.1313131,0.03030303,0.03030303,14.598,0.3375,0.4343434,0.375,0.8093434
"2173",2017,6,62908,"NC",2,8,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.03741497,0.6363636,0.2674897,0,0,0,0,0,0,-0.18,0,0,0,0
"2174",2017,6,62925,"NC",14,1,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.02146691,0.8333333,0.3155452,0.2,0,0,0.07142857,0.07142857,0,2.754,0.4166667,0.5,0.5,1
"2175",2017,6,62929,"NC",0,2,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2176",2017,6,62934,"NC",82,8,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.0376379,0.7068966,0.2726415,0.2222222,0,0.05555556,0.1097561,0.03658537,0.03658537,10.69,0.2727273,0.3658537,0.3787879,0.7446415
"2177",2017,6,62947,"NC",36,4,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.02427794,0.7413793,0.3900332,0.3076923,0,0.3076923,0.2222222,0.05555556,0,13.338,0.5,0.6388889,1.115385,1.754274
"2178",2017,6,63077,"LG",1,3,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.08219178,0.6666667,0.2321429,0,0,0,0,0,0,0.09,0,0,0,0
"2179",2017,6,63123,"LG",42,9,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.01065719,0.5,0.3076923,0.2666667,0.06666667,0,0.04761905,0.02380952,0,8.82,0.4166667,0.4285714,0.5833333,1.011905
"2180",2017,6,63450,"KT",55,7,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.01881331,0.6153846,0.3078556,0.25,0,0,0.09090909,0.05454545,0.03636364,3.19,0.173913,0.2909091,0.2173913,0.5083004
"2181",2017,6,63634,"SK",15,8,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.002132196,0,0.2789855,1,0,0,0.06666667,0,0,-0.166,0.07142857,0.1333333,0.1428571,0.2761905
"2182",2017,6,63636,"HT",9,9,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.04216867,0.4285714,0.2881356,0,0,0,0,0,0,0.354,0.2222222,0.2222222,0.2222222,0.4444444
"2183",2017,6,63704,"SK",47,1,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.06148374,0.7355372,0.3312102,0.1428571,0,0.1428571,0.06382979,0.04255319,0,8.46,0.3333333,0.4042553,0.5238095,0.9280648
"2184",2017,6,63722,"HT",17,8,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.00136612,1,0.2866521,0,0,0,0.05882353,0,0,0.04,0.125,0.1764706,0.125,0.3014706
"2185",2017,6,63913,"LG",4,9,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.03703704,0.6,0.3072626,0,0,0,0.25,0,0,0.062,0,0.25,0,0.25
"2186",2017,6,63920,"NC",45,1,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.01953819,0.3636364,0.3104396,0,0,0,0.04444444,0.02222222,0,5.164,0.3,0.3333333,0.3,0.6333333
"2187",2017,6,63950,"NC",0,9,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2188",2017,6,63959,"NC",0,4,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2189",2017,6,63963,"NC",93,6,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.009205984,0.5625,0.3011745,0.24,0,0.2,0.1075269,0.01075269,0.01075269,17.156,0.308642,0.3870968,0.5679012,0.954998
"2190",2017,6,64006,"KT",100,8,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.06761957,0.7479675,0.2954381,0.2727273,0,0.03030303,0.01,0.01,0.02,14.502,0.3402062,0.35,0.4639175,0.8139175
"2191",2017,6,64017,"KT",0,2,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2192",2017,6,64086,"OB",2,2,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0.01453488,0.2,0.2953368,0,0,0,0,0,0,-0.188,0,0,0,0
"2193",2017,6,64153,"LG",114,4,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.01311728,0.4705882,0.2895587,0.2333333,0.03333333,0.1333333,0.07894737,0,0.02631579,16.304,0.2912621,0.3421053,0.4951456,0.8372509
"2194",2017,6,64300,"WO",110,4,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.04579631,0.7835821,0.304595,0.3428571,0,0.1142857,0.04545455,0.009090909,0.009090909,20.564,0.3465347,0.3727273,0.5841584,0.9568857
"2195",2017,6,64346,"WO",23,7,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.04844007,0.8135593,0.3523316,0.3333333,0,0,0.08695652,0,0.08695652,0.352,0.1428571,0.2173913,0.1904762,0.4078675
"2196",2017,6,64350,"WO",0,4,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2197",2017,6,64610,"SS",79,8,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0.03505355,0.6111111,0.3296569,0.08,0.04,0,0.03797468,0,0,10.41,0.3333333,0.3544304,0.3866667,0.741097
"2198",2017,6,64868,"SK",26,1,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.04171779,0.7058824,0.3496503,0.3333333,0,0,0.1923077,0.03846154,0.03846154,3.342,0.3,0.4615385,0.4,0.8615385
"2199",2017,6,65042,"KT",0,7,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2200",2017,6,65062,"KT",0,2,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2201",2017,6,65103,"LG",2,7,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.04504505,0.6,0.3001686,0,0,0,0,0,0,-0.18,0,0,0,0
"2202",2017,6,65115,"LG",37,2,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.0183908,0.5,0.3103448,0.2,0,0.1,0.05405405,0.02702703,0.02702703,5.878,0.3225806,0.3513514,0.483871,0.8352223
"2203",2017,6,65269,"OB",7,2,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0,0,0.2978723,0,0,0,0,0,0.1428571,-0.426,0.1428571,0.1428571,0.1428571,0.2857143
"2204",2017,6,65399,"WO",76,6,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.004424779,0.3333333,0.3182898,0.1764706,0,0,0.1184211,0.03947368,0.01315789,8.144,0.265625,0.3815789,0.3125,0.6940789
"2205",2017,6,65412,"SS",20,9,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0,0,0.2133333,0,0,0,0,0,0.1,-0.842,0.15,0.15,0.15,0.3
"2206",2017,6,65513,"LT",33,9,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0,0,0.2205882,0.4,0,0,0.06060606,0.06060606,0,2.42,0.1785714,0.2727273,0.25,0.5227273
"2207",2017,6,65653,"HT",11,3,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.05215124,0.625,0.3193613,1,0,0,0,0.09090909,0,0.21,0.1,0.1818182,0.2,0.3818182
"2208",2017,6,65898,"WO",44,3,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.002793296,1,0.3289474,0.1,0,0,0,0.02272727,0.04545455,1.778,0.2325581,0.25,0.255814,0.505814
"2209",2017,6,66052,"KT",17,6,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.004761905,1,0.3149606,0,0,0,0.1176471,0,0,-0.12,0.06666667,0.1764706,0.06666667,0.2431373
"2210",2017,6,66203,"OB",1,1,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0,0,0.2857143,0,0,0,0,0,0,-0.09,0,0,0,0
"2211",2017,6,66209,"OB",5,6,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0.07017544,0.7,0.3317972,0,0,0,0.2,0,0,0.554,0.25,0.4,0.25,0.65
"2212",2017,6,66244,"OB",95,3,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0.001883239,1,0.3348281,0.1363636,0,0.1363636,0.06315789,0.01052632,0.02105263,10.348,0.2528736,0.3052632,0.3908046,0.6960678
"2213",2017,6,66306,"WO",5,8,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.001805054,1,0.3079019,0,0,1,0.2,0,0.2,1.14,0.25,0.4,1,1.4
"2214",2017,6,66354,"WO",11,8,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.007751938,0.3333333,0.3,0.3333333,0,0,0,0,0.09090909,0.598,0.2727273,0.2727273,0.3636364,0.6363636
"2215",2017,6,66409,"SS",3,7,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0.01908397,0.6,0.2251656,0,0,0,0,0,0,0.32,0.3333333,0.3333333,0.3333333,0.6666667
"2216",2017,6,66508,"LT",15,2,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.1492063,0.787234,0.34375,0.5,0.5,0,0.06666667,0,0,1.168,0.1428571,0.2,0.3571429,0.5571429
"2217",2017,6,66606,"HT",25,7,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.04202483,0.7272727,0.312263,0.25,0,0,0.12,0,0,4.184,0.3636364,0.44,0.4545455,0.8945455
"2218",2017,6,66657,"HT",2,3,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.04285714,0.3333333,0.2142857,0,0,0,0,0.5,0,0.242,0,0.5,0,0.5
"2219",2017,6,66702,"HH",5,2,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.03861004,0.7,0.2487805,0,0,0,0,0,0,0.312,0.2,0.2,0.2,0.4
"2220",2017,6,66704,"HH",16,8,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.01724138,0,0.2,0,0,1,0.0625,0,0,0.456,0.06666667,0.125,0.2666667,0.3916667
"2221",2017,6,66707,"HH",1,8,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0,0,0.2727273,0,0,0,1,0,0,0.34,0,1,0,0
"2222",2017,6,66740,"HH",108,4,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.01823417,0.5789474,0.3301105,0.1875,0.03125,0.34375,0.1018519,0.01851852,0.0462963,24.912,0.3368421,0.4166667,0.7684211,1.185088
"2223",2017,6,66838,"SK",74,6,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.01918159,0.6666667,0.3003731,0.2380952,0,0.2380952,0.05405405,0.01351351,0.01351351,13.238,0.3043478,0.3513514,0.5942029,0.9455542
"2224",2017,6,66859,"SK",0,2,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2225",2017,6,66920,"NC",0,4,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2226",2017,6,66968,"NC",12,6,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.2705882,0.8695652,0.2280702,0,0,0,0,0.08333333,0,1.824,0.3,0.3333333,0.3,0.6333333
"2227",2017,6,67025,"KT",69,3,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.02528626,0.509434,0.3616858,0.2352941,0,0.05882353,0.07246377,0.02898551,0,8.462,0.2786885,0.3478261,0.3934426,0.7412687
"2228",2017,6,67092,"KT",1,7,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0,0,0,0,0,0,0,0,0,-0.098,0,0,0,0
"2229",2017,6,67304,"WO",0,2,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.06706858,0.8089888,0.3450549,0,0,0,0,0,0,0,0,0,0,0
"2230",2017,6,67341,"WO",111,1,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.02745098,0.7460317,0.3593239,0.1428571,0.07142857,0,0.1441441,0.009009009,0.009009009,15.374,0.2978723,0.4054054,0.3829787,0.7883841
"2231",2017,6,67449,"SS",7,3,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0,0,0,0,0,1,0,0,0,0.884,0.1428571,0.1428571,0.5714286,0.7142857
"2232",2017,6,67450,"SS",104,4,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0.011959,0.6190476,0.3380657,0.21875,0,0.15625,0.1057692,0.01923077,0.009615385,21.376,0.3555556,0.4326923,0.6,1.032692
"2233",2017,6,67454,"SS",0,9,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0,0,0.32,0,0,0,0,0,0,0,0,0,0,0
"2234",2017,6,67504,"LT",13,9,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.01587302,1,0.3939394,0,0,0,0.07692308,0,0,1.358,0.2727273,0.3076923,0.2727273,0.5804196
"2235",2017,6,67539,"LT",0,5,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0,0,0.1960784,0,0,0,0,0,0,0,0,0,0,0
"2236",2017,6,67598,"LT",6,6,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.02466598,0.625,0.3451613,1,0,0,0,0,0.1666667,-0.108,0.1666667,0.1666667,0.3333333,0.5
"2237",2017,6,67650,"HT",113,3,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.06936416,0.7619048,0.3519417,0.1388889,0.08333333,0.1666667,0.07964602,0,0.008849558,23.758,0.3495146,0.3982301,0.631068,1.029298
"2238",2017,6,67872,"SK",108,5,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.01428571,0.6666667,0.3031046,0.3333333,0,0.4,0.08333333,0.02777778,0.01851852,9.73,0.15625,0.25,0.3958333,0.6458333
"2239",2017,6,67935,"NC",39,4,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.008264463,0.7777778,0.3283828,0.4545455,0,0.2727273,0.05128205,0,0,7.664,0.2972973,0.3333333,0.6756757,1.009009
"2240",2017,6,70142,"HT",0,3,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2241",2017,6,70410,"HT",69,2,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.02175066,0.7073171,0.3453189,0.2592593,0.03703704,0.03703704,0.07246377,0.01449275,0.07246377,13.75,0.4354839,0.4782609,0.6290323,1.107293
"2242",2017,6,70553,"KT",40,9,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.007434944,0.5,0.2930153,0.2857143,0,0,0.15,0,0.1,2.062,0.2121212,0.325,0.2727273,0.5977273
"2243",2017,6,70756,"HT",69,7,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.002115656,0.6666667,0.2848233,0.2,0,0.2,0.07246377,0.04347826,0.02898551,9.42,0.2542373,0.3333333,0.4576271,0.7909605
"2244",2017,6,71118,"LG",0,7,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2245",2017,6,71184,"SK",14,8,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.002024291,1,0.2551546,0,0,0,0.07142857,0,0,-0.24,0.07692308,0.1428571,0.07692308,0.2197802
"2246",2017,6,71347,"HH",68,2,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.03249097,0.6111111,0.3054893,0.1052632,0,0,0,0,0.04411765,4.984,0.2923077,0.2794118,0.3230769,0.6024887
"2247",2017,6,71432,"SS",12,9,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0.008893281,0.6666667,0.3353474,1,0,0,0.08333333,0,0,0.112,0.09090909,0.1666667,0.1818182,0.3484848
"2248",2017,6,71552,"LT",85,3,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0,0,0.327504,0.05882353,0,0.3529412,0.1294118,0.01176471,0.07058824,11.02,0.2328767,0.3411765,0.4931507,0.8343272
"2249",2017,6,71564,"LT",107,4,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.001339286,0.3333333,0.314075,0.06451613,0,0.09677419,0.04672897,0,0.04672897,12.092,0.3039216,0.3364486,0.4117647,0.7482133
"2250",2017,6,71565,"LT",43,1,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.03194888,0.4,0.266055,0,0,0.125,0.06976744,0.06976744,0.04651163,3.95,0.2222222,0.3255814,0.3055556,0.631137
"2251",2017,6,71610,"HH",67,6,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.0119403,1,0.3062201,0.2857143,0,0.2857143,0.1641791,0,0.01492537,11.134,0.25,0.3731343,0.5357143,0.9088486
"2252",2017,6,71752,"HH",88,4,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.002399232,0.8,0.3662172,0.16,0,0.04,0.07954545,0.01136364,0.02272727,12.366,0.3246753,0.375,0.4155844,0.7905844
"2253",2017,6,71837,"SK",54,1,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.04830615,0.6623377,0.325736,0.125,0,0.125,0.05555556,0.05555556,0,2.856,0.1666667,0.2592593,0.25,0.5092593
"2254",2017,6,71842,"LG",16,8,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.003623188,0,0.2689076,0.25,0,0,0,0,0.0625,0.738,0.25,0.25,0.3125,0.5625
"2255",2017,6,72133,"LG",111,3,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.01332108,0.5862069,0.3656999,0.2,0,0.03333333,0.1621622,0.009009009,0.009009009,18.01,0.3296703,0.4414414,0.4285714,0.8700129
"2256",2017,6,72443,"HT",110,4,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.003126085,0.5555556,0.365285,0.1212121,0,0.1212121,0.1727273,0.009090909,0.01818182,22.686,0.375,0.4818182,0.5568182,1.038636
"2257",2017,6,72456,"LG",69,9,0,0,14,2,0,0,3,3,2,0,0,0,0,0,4,2,0,2,3,3,3,3,4,11,13,0.01581395,0.7058824,0.2952159,0.1578947,0,0.1052632,0.05797101,0.01449275,0.04347826,9.4,0.3064516,0.3478261,0.4516129,0.799439
"2258",2017,6,72466,"SS",79,5,1,0,6,0,3,10,3,0,0,3,0,0,0,6,6,3,3,1,0,3,4,0,0,13,13,0.005449591,0.75,0.3232932,0.2352941,0,0.05882353,0.02531646,0.02531646,0.01265823,7.058,0.2361111,0.2658228,0.3333333,0.5991561
"2259",2017,6,72546,"LT",20,9,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0.01065719,0.5833333,0.2802198,0.2,0,0,0.05,0,0.05,1.782,0.2777778,0.3,0.3333333,0.6333333
"2260",2017,6,72559,"HT",21,8,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.04242424,0.6428571,0.3574468,0,0.2,0.2,0.04761905,0,0.04761905,2.576,0.25,0.2857143,0.5,0.7857143
"2261",2017,6,72862,"LT",0,4,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2262",2017,6,73113,"KT",102,3,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.005967604,0.5714286,0.3224234,0.2666667,0.03333333,0.1,0.07843137,0.009803922,0.02941176,16.952,0.3296703,0.3823529,0.5384615,0.9208145
"2263",2017,6,73136,"HH",106,6,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.01883562,0.6363636,0.3256705,0.2592593,0,0.1851852,0.04716981,0.04716981,0,18.75,0.2967033,0.3490566,0.5384615,0.8875181
"2264",2017,6,73153,"KT",87,1,3,3,0,10,0,0,0,0,3,3,0,3,0,6,0,0,2,6,3,0,4,3,1,10,15,0.08076923,0.7142857,0.3472393,0.1363636,0,0,0.06896552,0,0,9.382,0.275,0.3218391,0.3125,0.6343391
"2265",2017,6,73209,"SK",102,7,13,0,6,1,3,3,0,0,0,0,0,0,0,6,0,4,3,0,3,3,0,4,3,13,13,0.01495726,0.2857143,0.2998008,0.24,0,0.2,0.02941176,0,0.01960784,12.724,0.257732,0.2745098,0.4742268,0.7487366
"2266",2017,6,73211,"LT",2,4,0,3,3,3,0,1,0,3,9,0,3,0,0,0,3,6,2,0,4,6,0,1,3,12,13,0,0,0,0,0,0,0,0,0,-0.196,0,0,0,0
"2267",2017,6,73213,"NC",72,7,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.006404392,0.7142857,0.3241955,0.0952381,0,0,0.09722222,0.01388889,0,11.526,0.3559322,0.4027778,0.3898305,0.7926083
"2268",2017,6,73306,"NC",61,8,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.005660377,0.5,0.2627119,0.1538462,0,0.2307692,0.04918033,0.06557377,0.04918033,7.784,0.245283,0.3278689,0.4528302,0.780699
"2269",2017,6,73339,"NC",87,1,3,12,6,0,0,0,0,3,1,0,0,0,0,0,4,3,3,4,0,3,3,0,5,12,13,0.031,0.8064516,0.3251928,0.07407407,0,0.03703704,0.1149425,0.01149425,0.02298851,14.198,0.36,0.4367816,0.4266667,0.8634483
"2270",2017,6,73342,"WO",45,2,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.01044386,0.6666667,0.3406061,0.1111111,0,0,0.06666667,0,0.04444444,1.958,0.2142857,0.2666667,0.2380952,0.5047619
"2271",2017,6,73602,"HH",36,8,3,0,0,3,11,3,2,0,0,0,0,3,0,0,2,6,0,0,0,2,6,6,3,14,11,0.004535147,0.5,0.2524272,0.1428571,0,0.1428571,0.1666667,0,0.05555556,4.358,0.2413793,0.3611111,0.3793103,0.7404215
"2272",2017,6,73606,"HT",78,6,0,4,1,0,0,3,13,0,3,0,0,0,0,2,0,0,4,3,4,2,0,6,3,13,11,0.01653804,0.6666667,0.346831,0.25,0.04166667,0.125,0.07692308,0.01282051,0.01282051,15.428,0.3529412,0.3974359,0.6029412,1.000377
"2273",2017,6,74206,"OB",63,9,0,0,15,0,2,0,2,3,0,0,3,0,0,2,2,0,3,6,3,0,3,3,3,15,10,0.01926692,0.7073171,0.3226858,0.1428571,0,0.07142857,0.07936508,0.01587302,0.04761905,5.916,0.25,0.3174603,0.3392857,0.656746
"2274",2017,6,74215,"WO",95,3,3,2,1,1,3,0,3,12,0,0,0,0,0,3,3,1,4,3,5,3,3,0,0,12,13,0.006282125,0.5454545,0.3071594,0.12,0,0.16,0.04210526,0.02105263,0.05263158,11.926,0.2873563,0.3263158,0.4597701,0.7860859
