"year","month","P_ID","T_ID","PA","stadium_MH","stadium_MS","stadium_JS","stadium_SW","stadium_DJ","stadium_DG","stadium_GJ","stadium_GC","stadium_SJ","stadium_PH","stadium_US","stadium_CJ","stadium_CW","VS_T_ID_HH","VS_T_ID_HT","VS_T_ID_KT","VS_T_ID_LG","VS_T_ID_LT","VS_T_ID_NC","VS_T_ID_OB","VS_T_ID_SK","VS_T_ID_SS","VS_T_ID_WO","HOME","AWAY","BABIP","FIP","kwERA","SB_try","SB_succ","GD_rate","H2_rate","H3_rate","HR_rate","BB_rate","HP_rate","KK_rate","BK_rate","AVG","OBP","SLG","OPS","ER_rate","ERR_rate"
2016,9,75250,"SK",11,9,2,3,1,2,0,0,2,0,0,0,0,0,3,2,1,1,0,4,2,0,2,4,9,10,0.289473684210526,10.7733056509933,5.4,0.01875,0.4,0.02125,0.666666666666667,0,0.333333333333333,0,0.0909090909090909,0,0,0.3,0.363636363636364,0.8,1.16363636363636,1,0.00318077398833716
2016,9,75258,"WO",27,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.35700575815739,3.48759136527906,4.06666666666667,0.0165229885057471,0.652173913043478,0.0359195402298851,0.0909090909090909,0,0,0.037037037037037,0.037037037037037,0.148148148148148,0,0.458333333333333,0.481481481481481,0.5,0.981481481481481,1,0.00175932441942294
2016,9,75321,"LT",37,0,2,2,2,2,1,2,0,10,0,0,0,0,2,2,5,2,0,3,2,0,3,2,10,11,0.324655436447167,1.12305934557463,0.85945945945946,0.0217616580310881,0.857142857142857,0.0176165803108808,0.142857142857143,0.142857142857143,0,0.027027027027027,0,0.405405405405405,0,0.205882352941176,0.216216216216216,0.294117647058824,0.51033386327504,1,0.00224719101123596
2016,9,75340,"SK",39,9,2,3,1,2,0,0,2,0,0,0,0,0,3,2,1,1,0,4,2,0,2,4,9,10,0.328990228013029,4.14693202461972,3.24615384615385,0.029040404040404,0.695652173913043,0.0214646464646465,0,0.1,0.1,0.0769230769230769,0,0.256410256410256,0,0.277777777777778,0.333333333333333,0.416666666666667,0.75,1,0.00318077398833716
2016,9,75342,"WO",31,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.325452016689847,5.41616279385049,3.85161290322581,0.0292841648590022,0.814814814814815,0.0195227765726681,0.0909090909090909,0.0909090909090909,0.0909090909090909,0.032258064516129,0.032258064516129,0.161290322580645,0,0.379310344827586,0.419354838709677,0.586206896551724,1.0055617352614,1,0.00175932441942294
2016,9,75620,"HT",36,2,1,2,3,2,1,9,0,0,0,0,0,0,2,0,3,3,2,3,0,2,1,4,9,11,0.347639484978541,3.09798097566867,3.73333333333333,0.0342679127725857,0.454545454545455,0.0186915887850467,0.1,0,0,0.111111111111111,0,0.25,0,0.3125,0.388888888888889,0.34375,0.732638888888889,1,0.00329232368740253
2016,9,75750,"WO",70,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.378223495702006,6.37770125538895,5.22857142857143,0.0283018867924528,0.833333333333333,0.0259433962264151,0.2,0.04,0.08,0.0714285714285714,0.0142857142857143,0.0857142857142857,0,0.396825396825397,0.442857142857143,0.603174603174603,1.04603174603175,1,0.00175932441942294
2016,9,75867,"NC",70,2,14,1,1,1,2,2,0,1,0,0,0,0,4,3,1,3,3,0,2,4,4,0,14,10,0.293125810635538,5.76722662363773,3,0.022202486678508,0.56,0.0142095914742451,0.111111111111111,0.0555555555555556,0.222222222222222,0.0714285714285714,0,0.271428571428571,0,0.276923076923077,0.328571428571429,0.523076923076923,0.851648351648352,1,0.0024809498493709
2016,9,76118,"NC",66,2,14,1,1,1,2,2,0,1,0,0,0,0,4,3,1,3,3,0,2,4,4,0,14,10,0.311578947368421,3.71161733930504,4.30909090909091,0.02827965435978,0.694444444444444,0.0290652003142184,0,0,0,0.0909090909090909,0.0151515151515152,0.181818181818182,0,0.258620689655172,0.333333333333333,0.258620689655172,0.591954022988506,1,0.0024809498493709
2016,9,76329,"OB",40,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.326013513513513,6.26398888080701,4.8,0.0160642570281124,0.666666666666667,0.0187416331994645,0,0,0.0833333333333333,0.075,0.05,0.125,0,0.363636363636364,0.425,0.454545454545455,0.879545454545455,0.857142857142857,0.00106044538706257
2016,9,76350,"WO",30,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.353135313531353,3.61616279385049,4.6,0.0319148936170213,0.791666666666667,0.0212765957446809,0,0,0,0.0666666666666667,0,0.133333333333333,0,0.285714285714286,0.333333333333333,0.285714285714286,0.619047619047619,1,0.00175932441942294
2016,9,76355,"SS",37,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.359452736318408,7.37770125538895,4.75135135135135,0.0317775571002979,0.6875,0.012909632571996,0.142857142857143,0,0.285714285714286,0.0540540540540541,0.0540540540540541,0.108108108108108,0,0.233333333333333,0.297297297297297,0.466666666666667,0.763963963963964,1,0.00137954819796517
2016,9,76430,"WO",41,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.32133676092545,2.85164666481823,3.35121951219512,0.028448275862069,0.727272727272727,0.0163793103448276,0,0.142857142857143,0,0.0731707317073171,0,0.24390243902439,0,0.184210526315789,0.24390243902439,0.236842105263158,0.480744544287548,1,0.00175932441942294
2016,9,76455,"SS",143,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.308703535811423,5.25733926443873,4.39300699300699,0.0179188934297391,0.614035087719298,0.018233259981138,0.170731707317073,0,0.0731707317073171,0.0979020979020979,0.020979020979021,0.181818181818182,0,0.330645161290323,0.405594405594406,0.459677419354839,0.865271824949244,1,0.00137954819796517
2016,9,76540,"LT",50,0,2,2,2,2,1,2,0,10,0,0,0,0,2,2,5,2,0,3,2,0,3,2,10,11,0.306010928961749,5.85733926443873,5.4,0.0238568588469185,0.833333333333333,0.0318091451292246,0.222222222222222,0,0.111111111111111,0.12,0.02,0.12,0,0.214285714285714,0.32,0.333333333333333,0.653333333333333,1,0.00224719101123596
2016,9,76610,"HT",6,2,1,2,3,2,1,9,0,0,0,0,0,0,2,0,3,3,2,3,0,2,1,4,9,11,0.348348348348348,27.9161627938505,7.4,0.0498915401301518,0.739130434782609,0.0238611713665944,0.333333333333333,0,0.333333333333333,0.166666666666667,0,0,0,0.6,0.666666666666667,1.4,2.06666666666667,1,0.00329232368740253
2016,9,76650,"LG",36,0,2,13,2,3,0,1,0,0,0,0,0,0,4,3,2,0,2,3,2,1,2,2,13,8,0.34045584045584,4.15616279385049,5.06666666666667,0.0196078431372549,0.526315789473684,0.0113519091847265,0,0,0,0.111111111111111,0,0.138888888888889,0,0.21875,0.305555555555556,0.21875,0.524305555555556,0,0.00276720857834659
2016,9,76858,"SK",26,9,2,3,1,2,0,0,2,0,0,0,0,0,3,2,1,1,0,4,2,0,2,4,9,10,0.303085299455535,4.91616279385049,5.4,0.0170157068062827,0.692307692307692,0.0222513089005236,0.25,0,0,0.0769230769230769,0.0384615384615385,0.0769230769230769,0,0.347826086956522,0.423076923076923,0.434782608695652,0.857859531772575,1,0.00318077398833716
2016,9,77147,"LG",64,0,2,13,2,3,0,1,0,0,0,0,0,0,4,3,2,0,2,3,2,1,2,2,13,8,0.291338582677165,5.98759136527906,5.9625,0.04,0.857142857142857,0.0114285714285714,0.214285714285714,0,0.0714285714285714,0.109375,0.015625,0.0625,0,0.264150943396226,0.34375,0.377358490566038,0.721108490566038,0.888888888888889,0.00276720857834659
2016,9,77211,"OB",13,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.31953125,1.51616279385049,1.70769230769231,0.0126874279123414,0.590909090909091,0.0230680507497117,0.333333333333333,0,0,0,0,0.307692307692308,0,0.230769230769231,0.230769230769231,0.307692307692308,0.538461538461539,1,0.00106044538706257
2016,9,77318,"KT",33,0,0,3,11,2,2,0,2,3,0,0,0,0,2,3,0,2,5,1,5,1,2,2,11,12,0.340214698596201,7.79851573502696,5.4,0.0295748613678373,0.770833333333333,0.0234134319162046,0.222222222222222,0,0.111111111111111,0.181818181818182,0.0303030303030303,0.181818181818182,0,0.375,0.484848484848485,0.583333333333333,1.06818181818182,1,0.00305291723202171
2016,9,77446,"SS",62,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.307397959183673,8.94116279385049,4.6258064516129,0.016356201726488,0.444444444444444,0.016356201726488,0.0714285714285714,0,0.357142857142857,0.112903225806452,0.0161290322580645,0.17741935483871,0,0.259259259259259,0.354838709677419,0.555555555555556,0.910394265232975,1,0.00137954819796517
2016,9,77563,"KT",27,0,0,3,11,2,2,0,2,3,0,0,0,0,2,3,0,2,5,1,5,1,2,2,11,12,0.330729166666667,9.91616279385049,5.4,0.0275229357798165,0.933333333333333,0.0238532110091743,0.181818181818182,0,0.181818181818182,0.0740740740740741,0,0.0740740740740741,0,0.458333333333333,0.481481481481481,0.791666666666667,1.27314814814815,1,0.00305291723202171
2016,9,77637,"HT",128,2,1,2,3,2,1,9,0,0,0,0,0,0,2,0,3,3,2,3,0,2,1,4,9,11,0.309864457831325,5.76500000315282,4.74375,0.0245593759029182,0.529411764705882,0.0231147067321583,0.148148148148148,0,0.148148148148148,0.1171875,0,0.171875,0,0.245454545454545,0.328125,0.390909090909091,0.719034090909091,1,0.00329232368740253
2016,9,77829,"SK",83,9,2,3,1,2,0,0,2,0,0,0,0,0,3,2,1,1,0,4,2,0,2,4,9,10,0.3123123,4.398306,4.53253,0.024961,0.6875,0.02392096,0,0,0.05263158,0.09638554,0,0.1686747,0,0.260274,0.3253012,0.3013699,0.6266711,0.8571429,0.003180774
2016,9,77927,"SS",49,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.3364055,5.592633,3.930612,0.01515152,0.6315789,0.0215311,0.1,0,0.2,0.1020408,0,0.2244898,0,0.2380952,0.3061224,0.4047619,0.7108844,1,0.001379548
2016,9,78148,"LG",15,0,2,13,2,3,0,1,0,0,0,0,0,0,4,3,2,0,2,3,2,1,2,2,13,8,0.3361463,6.016163,6.2,0.02998847,0.7307692,0.02076125,0.5,0,0,0.1333333,0.06666667,0.06666667,0,0.1818182,0.3333333,0.2727273,0.6060606,1,0.002767209
2016,9,78247,"OB",44,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.2857143,3.796163,4.036364,0.01286174,0.25,0.03536977,0.1,0,0,0.2045455,0,0.3181818,0,0.2941176,0.4318182,0.3235294,0.7553476,1,0.001060445
2016,9,78257,"OB",42,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.3191489,4.950646,5.971429,0.03061224,0.6666667,0.01360544,0,0,0,0.1428571,0,0.0952381,0,0.2058824,0.3095238,0.2058824,0.5154062,0,0.001060445
2016,9,78352,"NC",72,2,14,1,1,1,2,2,0,1,0,0,0,0,4,3,1,3,3,0,2,4,4,0,14,10,0.3039014,3.852333,3.4,0.02057613,0.7333333,0.01234568,0.2352941,0,0.05882353,0.09722222,0.01388889,0.2638889,0,0.2786885,0.3472222,0.3934426,0.7406648,0.75,0.00248095
2016,9,78366,"NC",16,2,14,1,1,1,2,2,0,1,0,0,0,0,4,3,1,3,3,0,2,4,4,0,14,10,0.3567251,9.316163,6.15,0.01659751,0.5,0.02074689,0,0,0.3333333,0.1875,0,0.125,0,0.25,0.375,0.5,0.875,1,0.00248095
2016,9,78760,"HH",8,1,3,1,0,14,2,0,2,0,0,0,0,0,0,2,2,4,2,4,2,3,2,2,14,9,0.3358779,27.91616,6.9,0.01754386,1,0.01169591,0.2,0,0.2,0.125,0,0,0,0.7142857,0.75,1.285714,2.035714,0.8,0.004042446
2016,9,79191,"KT",55,0,0,3,11,2,2,0,2,3,0,0,0,0,2,3,0,2,5,1,5,1,2,2,11,12,0.387218,4.216163,4.963636,0.01578947,0.8333333,0.02105263,0.2222222,0.05555556,0,0.1272727,0,0.1636364,0,0.375,0.4545455,0.5,0.9545455,1,0.003052917
2016,9,79229,"OB",106,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.3195802,7.090076,4.49434,0.01400304,0.5652174,0.02465753,0.3,0,0.2,0.04716981,0.01886792,0.1226415,0,0.3125,0.3490566,0.59375,0.9428066,1,0.001060445
2016,9,79235,"OB",26,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.3235294,6.116163,5.861538,0.02083333,1,0.02083333,0,0,0,0.1153846,0.07692308,0.07692308,0,0.2857143,0.4230769,0.2857143,0.7087912,1,0.001060445
2016,9,79339,"LG",19,0,2,13,2,3,0,1,0,0,0,0,0,0,4,3,2,0,2,3,2,1,2,2,13,8,0.3142857,3.701877,3.505263,0.01960784,0,0.03921569,0,0,0,0.1052632,0.05263158,0.2631579,0,0.125,0.2631579,0.125,0.3881579,0,0.002767209
2016,9,79358,"WO",5,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.3136882,19.91616,7.8,0.02970297,0.75,0.01361386,0,0,1,0.2,0,0,0,0.25,0.4,1,1.4,1,0.001759324
2016,9,79440,"SS",117,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.3177711,5.416163,4.887179,0.0459893,0.7906977,0.01069519,0.1891892,0,0.05405405,0.07692308,0.02564103,0.1196581,0,0.352381,0.4188034,0.4761905,0.8949939,0.8,0.001379548
2016,9,79535,"OB",38,0,2,11,2,2,1,0,2,2,0,0,0,0,2,0,5,2,2,2,0,2,4,3,9,13,0.3110368,10.51616,5.084211,0.02843602,0.5833333,0.01895735,0.3846154,0,0.2307692,0.1052632,0.02631579,0.1315789,0,0.3939394,0.4736842,0.8181818,1.291866,1,0.001060445
2016,9,79764,"HH",105,1,3,1,0,14,2,0,2,0,0,0,0,0,0,2,2,4,2,4,2,3,2,2,14,9,0.3391239,4.725687,4.942857,0.02523836,0.7555556,0.01962984,0.06666667,0.03333333,0.03333333,0.1142857,0,0.152381,0,0.326087,0.4,0.4021739,0.8021739,0.9375,0.004042446
2016,9,79791,"SS",35,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.3755102,4.547742,5.4,0.01506024,0.8,0.04518072,0.25,0,0,0.1142857,0,0.1142857,0,0.4,0.4571429,0.5,0.9571429,1,0.001379548
2016,9,95657,"HT",39,2,1,2,3,2,1,9,0,0,0,0,0,0,2,0,3,3,2,3,0,2,1,4,9,11,0.3346939,6.676163,3.861538,0.0388601,0.7666667,0.01036269,0,0,0.2222222,0.1025641,0.02564103,0.2307692,0,0.2647059,0.3589744,0.4411765,0.8001508,1,0.003292324
2016,9,97336,"HT",20,2,1,2,3,2,1,9,0,0,0,0,0,0,2,0,3,3,2,3,0,2,1,4,9,11,0.3924731,4.344734,1.2,0.03861004,0.6,0.01544402,0.4,0.2,0.2,0,0.05,0.35,0,0.2777778,0.3,0.6666667,0.9666667,1,0.003292324
2016,9,97541,"WO",36,2,0,3,0,0,2,4,8,2,0,0,0,0,2,4,2,2,2,0,3,4,2,0,8,13,0.4084507,9.316163,4.733333,0.03448276,0.6666667,0.03448276,0.06666667,0,0.2,0.02777778,0,0.08333333,0,0.4411765,0.4444444,0.7352941,1.179739,1,0.001759324
2016,9,99314,"HH",7,1,3,1,0,14,2,0,2,0,0,0,0,0,0,2,2,4,2,4,2,3,2,2,14,9,0.4027778,2.416163,3.685714,0,0,0.04395604,0.3333333,0,0,0,0,0.1428571,0,0.5,0.4285714,0.6666667,1.095238,1,0.004042446
2016,9,99445,"SS",48,2,2,5,0,0,11,0,0,2,0,0,0,0,2,1,2,2,3,4,4,2,0,2,11,11,0.3058824,5.467887,3.65,0.02585194,0.7272727,0.01762632,0.125,0.0625,0.125,0.0625,0,0.2083333,0,0.3636364,0.3958333,0.5909091,0.9867424,1,0.001379548
2016,9,99737,"HH",82,1,3,1,0,14,2,0,2,0,0,0,0,0,0,2,2,4,2,4,2,3,2,2,14,9,0.3214286,4.134345,3.35122,0.0328152,0.6315789,0.02417962,0.2380952,0,0.0952381,0.07317073,0,0.2439024,0,0.2837838,0.3292683,0.4324324,0.7617007,0.9,0.004042446
2016,10,60181,"LG",14,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.2775424,2.552526,2.828571,0.02026049,0.8571429,0.0130246,0,0,0,0.07142857,0,0.2857143,0,0.1538462,0.2142857,0.1538462,0.3681319,0,0.002767209
2016,10,60263,"NC",26,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.3219697,1.487591,1.246154,0.01788432,0.4680851,0.01560122,0,0,0,0.03846154,0,0.3846154,0,0.16,0.1923077,0.16,0.3523077,0.5,0.00248095
2016,10,60264,"KT",31,0,2,0,1,0,0,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,1,4,0.3297491,4.389847,5.4,0.03614458,0.6666667,0.0227577,0.2222222,0,0,0.09677419,0,0.09677419,0,0.3333333,0.3870968,0.4074074,0.7945042,0.7142857,0.003052917
2016,10,60339,"WO",16,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5,0.288189,3.643436,4.65,0.02150538,0.7777778,0.01911589,0.25,0,0,0.0625,0,0.125,0,0.2666667,0.3125,0.3333333,0.6458333,0,0.001759324
2016,10,60457,"SS",9,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,3,2,0.3578947,11.91616,5.4,0.02797203,1,0.01398601,0,0,0.5,0,0.1111111,0,0,0.2857143,0.3333333,0.7142857,1.047619,1,0.001379548
2016,10,60559,"LT",23,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,0,2,5,1,0.2964029,5.041163,3.313043,0.01734104,0.6666667,0.01348748,0.3333333,0,0.1666667,0.04347826,0,0.2173913,0,0.2727273,0.3043478,0.5,0.8043478,1,0.002247191
2016,10,60636,"HT",10,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0.3571429,9.916163,4.2,0.0361991,0.9375,0.01131222,0.5,0,0.5,0,0.1,0.1,0,0.2222222,0.3,0.6666667,0.9666667,0.5,0.003292324
2016,10,60768,"HH",24,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,2,0.3181818,8.070009,5.9,0.0243079,0.6944444,0.02633356,0.375,0,0.125,0.125,0,0.08333333,0,0.3809524,0.4583333,0.6666667,1.125,1,0.004042446
2016,10,60841,"SK",21,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0.3017642,3.916163,3.685714,0.05360755,0.7735849,0.01989211,0.2,0,0,0.1428571,0.04761905,0.2857143,0,0.3125,0.4285714,0.375,0.8035714,1,0.003180774
2016,10,61101,"LG",18,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3218689,11.41616,6.733333,0.02448211,0.6153846,0.01412429,0.4285714,0,0.1428571,0.1666667,0,0.05555556,0,0.4666667,0.5555556,0.8666667,1.422222,1,0.002767209
2016,10,61214,"OB",18,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0.3537906,5.791163,4.733333,0.03246753,0.84,0.01428571,0.2,0,0,0.2222222,0.05555556,0.2777778,0,0.3846154,0.5555556,0.4615385,1.017094,1,0.001060445
2016,10,61215,"OB",16,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0.3894737,6.166163,6.15,0.02307692,0.3333333,0.03461538,0.1666667,0,0,0.0625,0.0625,0,0,0.5,0.5,0.5833333,1.083333,1,0.001060445
2016,10,61240,"OB",9,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0.312253,3.05902,4.066667,0.02935943,0.7272727,0.01868327,0,0,0,0,0,0.1111111,0,0.25,0.2222222,0.25,0.4722222,0,0.001060445
2016,10,61329,"LG",13,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3214286,12.05902,7.246154,0.02054795,0.6666667,0.01369863,0,0,0.25,0.1538462,0,0,0,0.4,0.4615385,0.7,1.161538,1,0.002767209
2016,10,61411,"SS",10,1,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,3,2,0.2676311,6.249496,1.8,0.03043478,0.8571429,0.005434783,0,0,1,0,0,0.3,0,0.1,0.1,0.4,0.5,1,0.001379548
2016,10,61643,"HT",8,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0.3546392,-0.08383721,-0.6,0.01645768,0.6666667,0.02272727,0.5,0,0,0,0,0.5,0,0.25,0.25,0.375,0.625,0,0.003292324
2016,10,61666,"HT",11,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0.3453815,3.166163,3.218182,0.02956989,0.7727273,0.01747312,0,0,0,0.1818182,0,0.3636364,0,0.1111111,0.2727273,0.1111111,0.3838384,0,0.003292324
2016,10,61891,"LG",12,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3580786,3.166163,1.4,0.007653061,0.6666667,0.02040816,0,0,0,0.25,0.08333333,0.5833333,0,0,0.3333333,0,0.3333333,0,0.002767209
2016,10,61895,"SK",3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0.3013245,1.916163,1.4,0.02105263,0.6,0.01263158,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0.003180774
2016,10,62242,"OB",8,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,0.2778828,19.91616,5.4,0.02411576,0.8,0.02250804,0.25,0.25,0.25,0,0.125,0,0,0.5714286,0.625,1.428571,2.053571,1,0.001060445
2016,10,62322,"WO",23,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5,0.303351,4.987591,2.269565,0.01822323,0.5,0.01138952,0.2857143,0,0.1428571,0.04347826,0.04347826,0.3043478,0,0.3333333,0.3913043,0.5714286,0.9627329,1,0.001759324
2016,10,62463,"LG",14,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3238866,4.516163,5.4,0.01791045,0.3333333,0.02985075,0,0,0,0.1428571,0,0.1428571,0,0.1666667,0.2857143,0.1666667,0.452381,0.5,0.002767209
2016,10,62528,"LT",5,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,0,2,5,1,0.3330645,2.716163,3,0.04042082,0.6849315,0.01162791,0,0,0,0,0,0.2,0,0,0,0,0,0,0.002247191
2016,10,62648,"HT",13,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0.2734499,2.416163,2.630769,0.02935421,0.8333333,0.01663405,0,0,0,0.1538462,0,0.3846154,0,0.2727273,0.3846154,0.2727273,0.6573427,1,0.003292324
2016,10,62655,"LT",15,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,0,2,5,1,0.3045267,6.916163,3.8,0.01140684,0,0.01901141,0.25,0,0.25,0.06666667,0,0.2,0,0.3333333,0.3333333,0.6666667,1,1,0.002247191
2016,10,62698,"LG",20,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3268293,3.685394,4.8,0.02404882,0.6865672,0.02045944,0.1666667,0,0,0.05,0,0.1,0,0.3157895,0.35,0.3684211,0.7184211,1,0.002767209
2016,10,62869,"SK",7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,2,0.2964427,0.9161628,0.2571429,0.0101325,0.5,0.02221356,0,0,0,0,0,0.4285714,0,0.1428571,0.1428571,0.1428571,0.2857143,0,0.003180774
2016,10,62929,"NC",19,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.3191244,2.762317,3.505263,0.01103231,0.7142857,0.01497242,0.4,0,0,0.05263158,0,0.2105263,0,0.2941176,0.3157895,0.4117647,0.7275542,1,0.00248095
2016,10,62937,"WO",37,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5,0.3077994,4.916163,4.102703,0.02572347,0.5,0.01500536,0.08333333,0,0.08333333,0,0.02702703,0.1081081,0,0.3428571,0.3513514,0.4571429,0.8084942,1,0.001759324
2016,10,62966,"NC",7,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.317602,1.916163,3.685714,0.01655934,0.6666667,0.02207912,0,0,0,0,0,0.1428571,0,0.5714286,0.5714286,0.5714286,1.142857,1,0.00248095
2016,10,63111,"LG",21,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,2,0,2,3,0.3091787,3.916163,3.685714,0.03061889,0.6808511,0.02214984,0.3333333,0,0,0.1428571,0.04761905,0.2857143,0,0.3529412,0.4761905,0.4705882,0.9467787,1,0.002767209
2016,10,63512,"LT",2,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,0,2,5,1,0.3426396,3.916163,11.4,0.01284247,0.4666667,0.01369863,0,0,0,0.5,0.5,0,0,0,1,0,0,0,0.002247191
2016,10,63638,"HT",19,0,0,0,0,1,1,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,3,2,0.2651685,5.762317,6.031579,0.04821429,0.9259259,0.0375,0,0,0,0.1578947,0.05263158,0.1052632,0,0.1333333,0.3157895,0.1333333,0.4491228,0,0.003292324
2016,10,63935,"LT",8,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,2,1,0,0,2,5,1,0.3497758,3.916163,3.9,0.01223242,0.25,0.03669725,0,0,0,0.25,0,0.375,0,0.1666667,0.375,0.1666667,0.5416667,0,0.002247191
2016,10,63938,"NC",26,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.2838875,4.916163,4.015385,0.0199005,0.75,0.02176617,0,0,0.2,0,0,0.1153846,0,0.1923077,0.1923077,0.3076923,0.5,1,0.00248095
2016,10,63950,"NC",31,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.3049947,3.196163,3.851613,0.02146558,0.6551724,0.01184308,0.5,0,0,0.06451613,0,0.1935484,0,0.137931,0.1935484,0.2068966,0.4004449,1,0.00248095
2016,10,63959,"NC",9,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,1,0,2,5,2,0.307393,2.201877,2.733333,0.008645533,0.6666667,0.0259366,0,0,0,0,0,0.2222222,0,0.2222222,0.2222222,0.2222222,0.4444444,0,0.00248095
