"","BF","PA","BK","R","AVG","OBP","SLG","OPS","BABIP","H2_rate","H3_rate","HR_rate"
"1297",185,47,0,7,0.297297297297297,0.422222222222222,0.405405405405405,0.827627627627628,0.332167832167832,0.0909090909090909,0,0.0909090909090909
"1298",209,49,0,9,0.292682926829268,0.375,0.463414634146341,0.838414634146341,0.313953488372093,0.166666666666667,0.0833333333333333,0.0833333333333333
"1299",538,141,0,16,0.238461538461538,0.280575539568345,0.330769230769231,0.611344770337576,0.320437670965221,0.129032258064516,0.032258064516129,0.0645161290322581
"1300",121,30,0,7,0.347826086956522,0.5,0.391304347826087,0.891304347826087,0.407079646017699,0.125,0,0
"1301",465,119,0,16,0.285714285714286,0.393162393162393,0.387755102040816,0.780917495203209,0.305204648812532,0.142857142857143,0,0.0714285714285714
"1302",61,15,0,1,0.153846153846154,0.266666666666667,0.384615384615385,0.651282051282051,0.364779874213836,0,0,0.5
"1303",181,44,0,5,0.219512195121951,0.272727272727273,0.341463414634146,0.614190687361419,0.308529945553539,0.222222222222222,0,0.111111111111111
"1304",483,121,1,17,0.317307692307692,0.391666666666667,0.442307692307692,0.833974358974359,0.304704595185996,0.121212121212121,0,0.0909090909090909
"1305",503,142,0,18,0.297709923664122,0.352112676056338,0.465648854961832,0.81776153101817,0.323436512950095,0.128205128205128,0.0256410256410256,0.128205128205128
"1306",273,66,0,14,0.321428571428571,0.415384615384615,0.446428571428571,0.861813186813187,0.324175824175824,0.0555555555555556,0,0.111111111111111
"1307",213,54,0,2,0.244897959183673,0.314814814814815,0.26530612244898,0.580120937263794,0.329004329004329,0.0833333333333333,0,0
"1308",242,59,0,9,0.32,0.423728813559322,0.52,0.943728813559322,0.331738437001595,0.0625,0,0.1875
"1309",223,64,0,7,0.25,0.296875,0.35,0.646875,0.306,0.2,0,0.0666666666666667
"1310",216,57,0,6,0.326923076923077,0.385964912280702,0.326923076923077,0.712887989203779,0.358730158730159,0,0,0
"1311",469,120,2,12,0.226415094339623,0.290598290598291,0.339622641509434,0.630220932107725,0.32725321888412,0.25,0,0.0833333333333333
"1312",163,55,0,6,0.291666666666667,0.314814814814815,0.479166666666667,0.793981481481482,0.296762589928058,0.0714285714285714,0.0714285714285714,0.142857142857143
"1313",147,36,0,5,0.214285714285714,0.361111111111111,0.25,0.611111111111111,0.339350180505415,0.166666666666667,0,0
"1314",183,44,0,3,0.275,0.340909090909091,0.4,0.740909090909091,0.309477756286267,0.181818181818182,0,0.0909090909090909
"1315",120,27,0,2,0.15,0.333333333333333,0.25,0.583333333333333,0.296127562642369,0,0.333333333333333,0
"1316",90,25,0,4,0.333333333333333,0.36,0.625,0.985,0.361702127659574,0.125,0,0.25
"1317",129,36,0,9,0.296296296296296,0.472222222222222,0.481481481481481,0.953703703703704,0.3184421534937,0.25,0,0.125
"1318",246,59,0,8,0.211538461538462,0.293103448275862,0.365384615384615,0.658488063660477,0.269598470363289,0.181818181818182,0,0.181818181818182
"1319",43,14,0,3,0.333333333333333,0.428571428571429,0.583333333333333,1.01190476190476,0.363636363636364,0.75,0,0
"1320",369,90,0,21,0.350649350649351,0.433333333333333,0.428571428571429,0.861904761904762,0.354098360655738,0.111111111111111,0,0.037037037037037
"1321",255,66,0,5,0.235294117647059,0.375,0.254901960784314,0.629901960784314,0.35191637630662,0.0833333333333333,0,0
"1322",81,19,0,6,0.3125,0.368421052631579,0.5625,0.930921052631579,0.320224719101124,0.2,0,0.2
"1323",532,137,0,14,0.260504201680672,0.345588235294118,0.394957983193277,0.740546218487395,0.344370860927152,0.129032258064516,0.0967741935483871,0.0645161290322581
"1324",34,8,0,0,0.25,0.25,0.25,0.5,0.383458646616541,0,0,0
"1325",91,23,0,7,0.421052631578947,0.521739130434783,0.842105263157895,1.36384439359268,0.351145038167939,0.375,0.125,0.125
"1326",358,101,0,16,0.276595744680851,0.313131313131313,0.5,0.813131313131313,0.326170376055257,0.192307692307692,0.0769230769230769,0.153846153846154
"1327",500,137,0,18,0.258064516129032,0.323529411764706,0.403225806451613,0.726755218216319,0.316209476309227,0.34375,0.0625,0.03125
"1328",96,24,0,4,0.222222222222222,0.416666666666667,0.222222222222222,0.638888888888889,0.311111111111111,0,0,0
"1329",340,96,0,24,0.393258426966292,0.4375,0.550561797752809,0.988061797752809,0.365358592692828,0.142857142857143,0,0.0857142857142857
"1330",200,43,0,3,0.2,0.325581395348837,0.342857142857143,0.66843853820598,0.309895833333333,0,0.142857142857143,0.142857142857143
"1331",168,40,0,7,0.361111111111111,0.41025641025641,0.583333333333333,0.993589743589744,0.335380835380835,0.153846153846154,0,0.153846153846154
"1332",18,5,0,0,0.25,0.4,0.25,0.65,0.375510204081633,0,0,0
"1333",200,54,0,7,0.282608695652174,0.307692307692308,0.478260869565217,0.785953177257525,0.313274336283186,0.230769230769231,0,0.153846153846154
"1334",46,13,0,4,0.454545454545455,0.5,0.545454545454545,1.04545454545455,0.303754266211604,0.2,0,0
"1335",37,8,0,1,0.25,0.25,0.625,0.875,0.347826086956522,0,0,0.5
"1336",385,97,0,12,0.25,0.3125,0.386363636363636,0.698863636363636,0.307142857142857,0.272727272727273,0,0.0909090909090909
"1337",345,102,0,6,0.152173913043478,0.215686274509804,0.25,0.465686274509804,0.324022346368715,0.285714285714286,0.0714285714285714,0.0714285714285714
"1338",422,128,0,11,0.256198347107438,0.283464566929134,0.330578512396694,0.614043079325828,0.310734463276836,0.193548387096774,0,0.032258064516129
"1339",190,45,0,2,0.214285714285714,0.266666666666667,0.238095238095238,0.504761904761905,0.335120643431635,0.111111111111111,0,0
"1340",457,135,0,15,0.238461538461538,0.266666666666667,0.392307692307692,0.658974358974359,0.325334821428571,0.0645161290322581,0,0.193548387096774
"1341",71,19,0,9,0.6,0.631578947368421,0.8,1.43157894736842,0.345498783454988,0,0,0.111111111111111
"1342",171,43,1,14,0.425,0.465116279069767,0.75,1.21511627906977,0.46875,0.411764705882353,0,0.117647058823529
"1343",35,12,0,3,0.454545454545455,0.5,0.454545454545455,0.954545454545455,0.285714285714286,0,0,0
"1344",63,23,0,4,0.315789473684211,0.363636363636364,0.631578947368421,0.995215311004785,0.288372093023256,0.166666666666667,0.166666666666667,0.166666666666667
"1345",324,92,0,16,0.337209302325581,0.362637362637363,0.569767441860465,0.932404804497828,0.330188679245283,0.275862068965517,0,0.137931034482759
"1346",183,46,0,6,0.3,0.391304347826087,0.4,0.791304347826087,0.36222005842259,0.166666666666667,0.0833333333333333,0
"1347",207,48,0,6,0.311111111111111,0.333333333333333,0.4,0.733333333333333,0.339593114241002,0.0714285714285714,0,0.0714285714285714
"1348",170,48,0,6,0.318181818181818,0.375,0.477272727272727,0.852272727272727,0.383720930232558,0.285714285714286,0,0.0714285714285714
"1349",178,43,0,5,0.307692307692308,0.372093023255814,0.358974358974359,0.731067382230173,0.361266294227188,0.166666666666667,0,0
"1350",155,40,0,5,0.258064516129032,0.4,0.32258064516129,0.72258064516129,0.32398316970547,0.25,0,0
"1351",424,107,0,13,0.294736842105263,0.361904761904762,0.442105263157895,0.804010025062657,0.319294809010774,0.178571428571429,0,0.107142857142857
"1352",149,39,0,4,0.290322580645161,0.394736842105263,0.451612903225806,0.84634974533107,0.319303338171263,0.222222222222222,0,0.111111111111111
"1353",134,33,0,2,0.321428571428571,0.393939393939394,0.357142857142857,0.751082251082251,0.333793103448276,0.111111111111111,0,0
"1354",144,36,0,2,0.272727272727273,0.333333333333333,0.454545454545455,0.787878787878788,0.275071633237822,0.333333333333333,0,0.111111111111111
"1355",518,130,0,11,0.21551724137931,0.294573643410853,0.28448275862069,0.579056402031542,0.30835734870317,0.2,0,0.04
"1356",466,123,0,20,0.355140186915888,0.403361344537815,0.467289719626168,0.870651064163983,0.324572930354796,0.157894736842105,0,0.0526315789473684
"1357",155,43,0,3,0.216216216216216,0.30952380952381,0.459459459459459,0.768983268983269,0.307553956834532,0.375,0,0.25
"1358",170,45,0,4,0.324324324324324,0.409090909090909,0.405405405405405,0.814496314496315,0.370179948586118,0.25,0,0
"1359",314,78,0,10,0.314285714285714,0.384615384615385,0.571428571428571,0.956043956043956,0.338947368421053,0.181818181818182,0.0454545454545455,0.181818181818182
"1360",167,46,0,9,0.342857142857143,0.466666666666667,0.342857142857143,0.80952380952381,0.347619047619048,0,0,0
"1361",65,14,0,3,0.363636363636364,0.5,0.727272727272727,1.22727272727273,0.358003442340792,0.25,0,0.25
"1362",271,71,0,11,0.206349206349206,0.285714285714286,0.444444444444444,0.73015873015873,0.304744525547445,0.307692307692308,0.0769230769230769,0.230769230769231
"1363",40,11,0,2,0.5,0.545454545454545,0.75,1.29545454545455,0.35632183908046,0.5,0,0
"1364",226,51,0,5,0.191489361702128,0.254901960784314,0.340425531914894,0.595327492699207,0.30635838150289,0.111111111111111,0,0.222222222222222
"1365",144,41,0,5,0.282051282051282,0.317073170731707,0.487179487179487,0.804252657911194,0.284671532846715,0.272727272727273,0.0909090909090909,0.0909090909090909
"1366",309,85,0,13,0.333333333333333,0.380952380952381,0.564102564102564,0.945054945054945,0.344800625488663,0.230769230769231,0,0.153846153846154
"1367",123,33,0,7,0.285714285714286,0.375,0.285714285714286,0.660714285714286,0.331444759206799,0,0,0
"1368",90,21,0,3,0.421052631578947,0.428571428571429,0.526315789473684,0.954887218045113,0.363321799307958,0.25,0,0
"1369",197,49,0,5,0.302325581395349,0.387755102040816,0.395348837209302,0.783103939250119,0.363534675615213,0.153846153846154,0.0769230769230769,0
"1370",138,37,0,5,0.323529411764706,0.351351351351351,0.441176470588235,0.792527821939587,0.349593495934959,0.181818181818182,0.0909090909090909,0
"1371",124,31,0,10,0.375,0.516129032258065,0.5,1.01612903225806,0.333333333333333,0,0,0.111111111111111
"1372",309,76,0,7,0.225806451612903,0.351351351351351,0.370967741935484,0.722319093286835,0.27831715210356,0.214285714285714,0,0.142857142857143
"1373",478,126,0,9,0.26890756302521,0.30952380952381,0.34453781512605,0.65406162464986,0.344569288389513,0.1875,0,0.03125
"1374",632,177,0,15,0.273291925465839,0.32,0.37888198757764,0.69888198757764,0.322191780821918,0.113636363636364,0,0.0909090909090909
"1375",521,134,0,13,0.308333333333333,0.353846153846154,0.475,0.828846153846154,0.351602895553258,0.216216216216216,0,0.108108108108108
"1376",49,11,0,1,0.181818181818182,0.181818181818182,0.454545454545455,0.636363636363636,0.365384615384615,0,0,0.5
"1377",126,33,0,2,0.148148148148148,0.303030303030303,0.185185185185185,0.488215488215488,0.347058823529412,0.25,0,0
"1378",414,114,0,14,0.306122448979592,0.389380530973451,0.418367346938776,0.807747877912227,0.352941176470588,0.166666666666667,0,0.0666666666666667
"1379",79,23,0,5,0.409090909090909,0.434782608695652,0.454545454545455,0.889328063241107,0.458333333333333,0.111111111111111,0,0
"1380",478,131,0,19,0.32520325203252,0.348837209302326,0.463414634146341,0.812251843448667,0.31390134529148,0.075,0.025,0.1
"1381",81,17,0,1,0.2,0.294117647058824,0.466666666666667,0.76078431372549,0.299319727891156,0.333333333333333,0,0.333333333333333
"1382",172,45,0,5,0.195121951219512,0.266666666666667,0.341463414634146,0.608130081300813,0.340956340956341,0,0,0.25
"1383",31,10,0,3,0.625,0.6,0.75,1.35,0.394594594594595,0.2,0,0
"1384",315,82,0,20,0.36231884057971,0.425,0.666666666666667,1.09166666666667,0.334545454545455,0.24,0,0.2
"1385",53,13,0,5,0.5,0.538461538461538,0.833333333333333,1.37179487179487,0.422222222222222,0.166666666666667,0,0.166666666666667
"1386",357,108,0,9,0.217821782178218,0.261682242990654,0.297029702970297,0.558711945960951,0.367387033398821,0.0909090909090909,0,0.0909090909090909
"1387",219,53,1,1,0.163265306122449,0.226415094339623,0.163265306122449,0.389680400462072,0.359464627151052,0,0,0
"1388",258,61,0,13,0.294117647058824,0.409836065573771,0.568627450980392,0.978463516554163,0.323144104803493,0.133333333333333,0,0.266666666666667
"1389",24,6,0,2,0.4,0.5,0.6,1.1,0.344827586206897,0.5,0,0
"1390",173,42,0,8,0.368421052631579,0.414634146341463,0.526315789473684,0.940949935815148,0.33652312599681,0.214285714285714,0,0.0714285714285714
"1391",375,105,0,28,0.380434782608696,0.413461538461538,0.597826086956522,1.01128762541806,0.339066339066339,0.228571428571429,0,0.114285714285714
"1392",200,57,0,8,0.283018867924528,0.298245614035088,0.509433962264151,0.807679576299239,0.306451612903226,0.4,0,0.133333333333333
"1393",83,23,0,1,0.19047619047619,0.260869565217391,0.333333333333333,0.594202898550725,0.343598055105348,0.25,0.25,0
"1394",413,110,0,7,0.23,0.287037037037037,0.32,0.607037037037037,0.332452081956378,0.217391304347826,0.0869565217391304,0
"1395",271,77,0,6,0.235294117647059,0.324675324675325,0.308823529411765,0.633498854087089,0.311050477489768,0.125,0,0.0625
"1396",31,6,0,1,0.25,0.5,0.25,0.75,0.350710900473934,0,0,0
"1397",394,109,0,19,0.360824742268041,0.411214953271028,0.597938144329897,1.00915309760092,0.33394495412844,0.0857142857142857,0.0285714285714286,0.171428571428571
"1398",166,45,0,8,0.317073170731707,0.355555555555556,0.463414634146341,0.818970189701897,0.334146341463415,0.230769230769231,0,0.0769230769230769
"1399",208,50,0,7,0.326530612244898,0.34,0.448979591836735,0.788979591836735,0.337765957446808,0.1875,0,0.0625
"1400",203,51,0,12,0.434782608695652,0.469387755102041,0.760869565217391,1.23025732031943,0.397683397683398,0.2,0.05,0.15
"1401",95,26,0,3,0.304347826086957,0.346153846153846,0.347826086956522,0.693979933110368,0.320113314447592,0.142857142857143,0,0
"1402",169,44,0,4,0.277777777777778,0.409090909090909,0.333333333333333,0.742424242424242,0.350951374207188,0,0.1,0
"1403",180,52,0,5,0.244897959183673,0.274509803921569,0.387755102040816,0.662264905962385,0.281115879828326,0.0833333333333333,0,0.166666666666667
"1404",353,99,0,3,0.232558139534884,0.309278350515464,0.302325581395349,0.611603931910813,0.331908831908832,0.15,0,0.05
"1405",153,38,0,4,0.241379310344828,0.405405405405405,0.344827586206897,0.750232991612302,0.325657894736842,0.428571428571429,0,0
"1406",500,128,0,17,0.275,0.30952380952381,0.383333333333333,0.692857142857143,0.330211927057664,0.181818181818182,0.0606060606060606,0.0303030303030303
"1407",482,122,0,15,0.238532110091743,0.305785123966942,0.394495412844037,0.700280536810979,0.3125,0.230769230769231,0.0384615384615385,0.115384615384615
"1408",271,73,0,11,0.264705882352941,0.291666666666667,0.455882352941176,0.747549019607843,0.270315091210614,0.222222222222222,0,0.166666666666667
"1409",247,66,0,13,0.303571428571429,0.4,0.589285714285714,0.989285714285714,0.316129032258064,0.235294117647059,0,0.235294117647059
"1410",75,19,0,1,0.2,0.368421052631579,0.2,0.568421052631579,0.363636363636364,0,0,0
"1411",32,8,0,0,0.285714285714286,0.375,0.285714285714286,0.660714285714286,0.287190082644628,0,0,0
"1412",6,2,0,0,0,0,0,0,0.350961538461538,0,0,0
"1413",545,132,0,10,0.204918032786885,0.265151515151515,0.409836065573771,0.674987580725286,0.312098991750687,0.28,0,0.24
"1414",115,30,0,2,0.32,0.4,0.44,0.84,0.3486529318542,0,0,0.125
"1415",187,46,0,10,0.307692307692308,0.377777777777778,0.538461538461538,0.916239316239316,0.34125636672326,0.25,0,0.166666666666667
"1416",158,44,1,7,0.184210526315789,0.27906976744186,0.447368421052632,0.726438188494492,0.273858921161826,0.142857142857143,0,0.428571428571429
"1417",170,45,0,7,0.277777777777778,0.409090909090909,0.527777777777778,0.936868686868687,0.301801801801802,0.3,0,0.2
"1418",266,64,0,3,0.229166666666667,0.421875,0.25,0.671875,0.338160136286201,0.0909090909090909,0,0
"1419",317,88,1,15,0.283783783783784,0.397727272727273,0.432432432432432,0.830159705159705,0.348127600554785,0.380952380952381,0,0.0476190476190476
"1420",493,126,0,4,0.2,0.282258064516129,0.236363636363636,0.518621700879765,0.331292517006803,0.181818181818182,0,0
"1421",208,49,0,6,0.357142857142857,0.408163265306122,0.452380952380952,0.860544217687075,0.326693227091633,0.0666666666666667,0,0.0666666666666667
"1422",458,128,0,25,0.34453781512605,0.3828125,0.588235294117647,0.971047794117647,0.323069852941176,0.195121951219512,0,0.170731707317073
"1423",341,87,0,15,0.266666666666667,0.35632183908046,0.373333333333333,0.729655172413793,0.351351351351351,0.25,0,0.05
"1424",248,70,0,10,0.265625,0.328571428571429,0.578125,0.906696428571429,0.279503105590062,0.176470588235294,0.0588235294117647,0.294117647058824
"1425",35,11,1,5,0.4,0.454545454545455,0.8,1.25454545454545,0.346260387811634,0.25,0,0.25
"1426",43,10,0,2,0.5,0.6,0.875,1.475,0.32807570977918,0.75,0,0
"1427",162,39,0,6,0.233333333333333,0.378378378378378,0.333333333333333,0.711711711711712,0.364928909952607,0,0,0.142857142857143
"1428",139,35,0,2,0.387096774193548,0.411764705882353,0.387096774193548,0.798861480075901,0.33125,0,0,0
"1429",176,53,0,8,0.260869565217391,0.346153846153846,0.391304347826087,0.737458193979933,0.30939226519337,0.333333333333333,0.0833333333333333,0
"1430",231,56,0,9,0.311111111111111,0.446428571428571,0.488888888888889,0.93531746031746,0.351906158357771,0.142857142857143,0,0.142857142857143
"1431",385,95,0,5,0.188235294117647,0.25531914893617,0.282352941176471,0.537672090112641,0.33757225433526,0.1875,0.0625,0.0625
"1432",280,79,0,10,0.283783783783784,0.320512820512821,0.310810810810811,0.631323631323631,0.323215289488477,0.0952380952380952,0,0
"1433",314,75,0,10,0.25,0.337837837837838,0.359375,0.697212837837838,0.323976608187135,0.125,0.0625,0.0625
"1434",128,34,0,0,0.137931034482759,0.235294117647059,0.172413793103448,0.407707910750507,0.284069097888676,0.25,0,0
"1435",401,100,0,18,0.337209302325581,0.412371134020619,0.523255813953488,0.935626947974107,0.322538860103627,0.137931034482759,0,0.137931034482759
"1436",481,141,0,10,0.25,0.294117647058824,0.3359375,0.630055147058824,0.290829694323144,0.0625,0,0.09375
"1437",150,37,0,10,0.333333333333333,0.567567567567568,0.571428571428571,1.13899613899614,0.305587229190422,0.285714285714286,0,0.142857142857143
"1438",131,29,0,2,0.25,0.275862068965517,0.285714285714286,0.561576354679803,0.322429906542056,0.142857142857143,0,0
"1439",108,27,0,3,0.260869565217391,0.37037037037037,0.260869565217391,0.631239935587762,0.290697674418605,0,0,0
"1440",333,84,0,18,0.294117647058824,0.414634146341463,0.352941176470588,0.767575322812052,0.310185185185185,0.1,0.05,0
"1441",385,90,0,13,0.346153846153846,0.413793103448276,0.448717948717949,0.862511052166225,0.315441176470588,0.0740740740740741,0,0.0740740740740741
"1442",117,33,0,7,0.344827586206897,0.424242424242424,0.724137931034483,1.14838035527691,0.34070796460177,0.2,0,0.3
"1443",78,18,0,0,0.166666666666667,0.166666666666667,0.222222222222222,0.388888888888889,0.310650887573964,0.333333333333333,0,0
"1444",211,60,0,6,0.203703703703704,0.283333333333333,0.314814814814815,0.598148148148148,0.296718972895863,0.272727272727273,0,0.0909090909090909
"1445",259,67,0,7,0.316666666666667,0.353846153846154,0.35,0.703846153846154,0.313703284258211,0.105263157894737,0,0
"1446",172,44,0,4,0.24390243902439,0.295454545454545,0.317073170731707,0.612527716186253,0.314220183486239,0.3,0,0
"1447",39,9,0,3,0.571428571428571,0.666666666666667,0.571428571428571,1.23809523809524,0.36094674556213,0,0,0
"1448",272,69,0,12,0.305084745762712,0.405797101449275,0.593220338983051,0.999017440432326,0.30952380952381,0.277777777777778,0,0.222222222222222
"1449",129,34,0,6,0.354838709677419,0.411764705882353,0.451612903225806,0.863377609108159,0.356363636363636,0.0909090909090909,0.0909090909090909,0
"1450",538,131,0,9,0.277310924369748,0.338461538461538,0.38655462184874,0.725016160310278,0.317269076305221,0.151515151515152,0.0303030303030303,0.0606060606060606
"1451",427,100,0,16,0.3125,0.428571428571429,0.3625,0.791071428571429,0.29987293519695,0.16,0,0
"1452",55,17,0,1,0.2,0.294117647058824,0.4,0.694117647058824,0.312649164677804,0,0,0.333333333333333
"1453",274,68,0,9,0.23728813559322,0.338235294117647,0.355932203389831,0.694167497507478,0.343470483005367,0.285714285714286,0,0.0714285714285714
"1454",92,28,0,0,0.2,0.259259259259259,0.32,0.579259259259259,0.35361216730038,0.2,0.2,0
"1455",140,40,0,1,0.166666666666667,0.25,0.194444444444444,0.444444444444444,0.319083969465649,0.166666666666667,0,0
"1456",410,105,0,6,0.184782608695652,0.271844660194175,0.282608695652174,0.554453355846349,0.312305295950156,0.0588235294117647,0.0588235294117647,0.117647058823529
"1457",171,52,0,2,0.25531914893617,0.274509803921569,0.361702127659574,0.636211931581143,0.333965844402277,0,0.0833333333333333,0.0833333333333333
"1458",212,49,0,5,0.25,0.326530612244898,0.295454545454545,0.621985157699443,0.323320158102767,0,0.0909090909090909,0
"1459",218,54,0,10,0.28,0.333333333333333,0.48,0.813333333333333,0.332167832167832,0.0714285714285714,0,0.214285714285714
"1460",124,35,0,8,0.285714285714286,0.428571428571429,0.571428571428571,1,0.313953488372093,0.125,0.25,0.125
"1461",21,4,0,0,0,0.25,0,0.25,0,0,0,0
"1462",569,161,0,11,0.306122448979592,0.348101265822785,0.387755102040816,0.735856367863601,0.320437670965221,0.0888888888888889,0.0222222222222222,0.0444444444444444
"1463",440,114,0,12,0.244897959183673,0.327433628318584,0.387755102040816,0.7151887303594,0.305204648812532,0.208333333333333,0,0.125
"1464",195,46,0,7,0.25,0.347826086956522,0.425,0.772826086956522,0.364779874213836,0.1,0,0.2
"1465",158,42,0,5,0.351351351351351,0.414634146341463,0.459459459459459,0.874093605800923,0.308529945553539,0.0769230769230769,0,0.0769230769230769
"1466",17,6,0,1,0.5,0.5,0.5,1,0.6,0,0,0
"1467",484,125,0,16,0.285714285714286,0.344262295081967,0.455357142857143,0.79961943793911,0.304704595185996,0.3125,0,0.09375
"1468",98,30,0,4,0.344827586206897,0.366666666666667,0.517241379310345,0.883908045977011,0.4,0.2,0,0.1
"1469",522,137,1,11,0.252032520325203,0.328467153284672,0.308943089430894,0.637410242715566,0.323436512950095,0.161290322580645,0.032258064516129,0
"1470",48,10,0,1,0.333333333333333,0.4,0.555555555555556,0.955555555555556,0.555555555555556,0.666666666666667,0,0
"1471",238,67,0,8,0.278688524590164,0.318181818181818,0.491803278688525,0.809985096870343,0.324175824175824,0.0588235294117647,0.176470588235294,0.117647058823529
"1472",161,44,0,11,0.314285714285714,0.428571428571429,0.542857142857143,0.971428571428571,0.306,0.181818181818182,0,0.181818181818182
"1473",202,51,1,8,0.256410256410256,0.411764705882353,0.333333333333333,0.745098039215686,0.358730158730159,0.3,0,0
"1474",449,123,0,17,0.283185840707965,0.336065573770492,0.442477876106195,0.778543449876687,0.32725321888412,0.28125,0,0.09375
"1475",109,28,0,3,0.192307692307692,0.25,0.346153846153846,0.596153846153846,0.272727272727273,0.2,0,0.2
"1476",129,37,0,3,0.166666666666667,0.285714285714286,0.333333333333333,0.619047619047619,0.296762589928058,0,0.2,0.2
"1477",51,9,0,0,0.375,0.444444444444444,0.5,0.944444444444444,0.339350180505415,0.333333333333333,0,0
"1478",150,38,0,7,0.314285714285714,0.368421052631579,0.571428571428571,0.93984962406015,0.309477756286267,0.272727272727273,0,0.181818181818182
"1479",347,87,0,4,0.25974025974026,0.344827586206897,0.350649350649351,0.695476936856247,0.316753926701571,0.25,0.05,0
"1480",267,64,1,9,0.277777777777778,0.390625,0.574074074074074,0.964699074074074,0.296127562642369,0.133333333333333,0.0666666666666667,0.266666666666667
"1481",45,11,0,4,0.3,0.363636363636364,1,1.36363636363636,0.361702127659574,0.333333333333333,0,0.666666666666667
"1482",221,57,1,17,0.382978723404255,0.473684210526316,0.595744680851064,1.06942889137738,0.3184421534937,0.0555555555555556,0,0.166666666666667
"1483",296,70,0,10,0.241935483870968,0.328571428571429,0.467741935483871,0.7963133640553,0.269598470363289,0.133333333333333,0,0.266666666666667
"1484",57,15,0,3,0.533333333333333,0.533333333333333,0.933333333333333,1.46666666666667,0.37962962962963,0,0,0.25
"1485",48,11,0,2,0.285714285714286,0.545454545454545,0.428571428571429,0.974025974025974,0.333333333333333,0.5,0,0
"1486",149,36,0,8,0.32258064516129,0.416666666666667,0.645161290322581,1.06182795698925,0.354098360655738,0.1,0,0.3
"1487",280,67,0,14,0.294117647058824,0.447761194029851,0.450980392156863,0.898741586186714,0.35191637630662,0.133333333333333,0,0.133333333333333
"1488",236,58,0,9,0.318181818181818,0.473684210526316,0.409090909090909,0.882775119617225,0.320224719101124,0.285714285714286,0,0
"1489",183,46,0,4,0.212121212121212,0.386363636363636,0.272727272727273,0.659090909090909,0.349112426035503,0.285714285714286,0,0
"1490",515,131,0,22,0.330508474576271,0.381679389312977,0.550847457627119,0.932526846940096,0.344370860927152,0.256410256410256,0.0512820512820513,0.102564102564103
"1491",89,29,0,5,0.391304347826087,0.448275862068966,0.478260869565217,0.926536731634183,0.351145038167939,0.222222222222222,0,0
"1492",292,79,0,9,0.263888888888889,0.320512820512821,0.430555555555556,0.751068376068376,0.326170376055257,0.315789473684211,0,0.105263157894737
"1493",489,120,0,7,0.252336448598131,0.313559322033898,0.383177570093458,0.696736892127356,0.316209476309227,0.296296296296296,0,0.0740740740740741
"1494",68,18,0,2,0.3125,0.388888888888889,0.5625,0.951388888888889,0.365358592692828,0.2,0,0.2
"1495",359,89,0,8,0.308641975308642,0.363636363636364,0.345679012345679,0.709315375982043,0.309895833333333,0.12,0,0
"1496",296,70,0,8,0.327868852459016,0.391304347826087,0.442622950819672,0.833927298645759,0.335380835380835,0.1,0.05,0.05
"1497",40,12,0,7,0.6,0.666666666666667,1.1,1.76666666666667,0.321928460342146,0.333333333333333,0,0.166666666666667
"1498",89,26,0,5,0.45,0.538461538461538,0.45,0.988461538461539,0.375510204081633,0,0,0
"1499",143,39,0,7,0.272727272727273,0.358974358974359,0.606060606060606,0.965034965034965,0.313274336283186,0.222222222222222,0,0.333333333333333
"1500",51,14,0,4,0.363636363636364,0.5,0.363636363636364,0.863636363636364,0.347826086956522,0,0,0
"1501",82,23,0,4,0.428571428571429,0.434782608695652,0.476190476190476,0.910973084886128,0.307142857142857,0.111111111111111,0,0
"1502",513,142,0,18,0.256,0.319148936170213,0.384,0.703148936170213,0.324022346368715,0.25,0.03125,0.0625
"1503",333,100,0,13,0.296703296703297,0.35,0.450549450549451,0.800549450549451,0.310734463276836,0.222222222222222,0.037037037037037,0.0740740740740741
"1504",477,126,0,22,0.353982300884956,0.395161290322581,0.539823008849557,0.934984299172138,0.335120643431635,0.3,0,0.075
"1505",127,40,0,4,0.222222222222222,0.3,0.305555555555556,0.605555555555556,0.336633663366337,0.125,0.125,0
"1506",473,127,1,19,0.264957264957265,0.306451612903226,0.427350427350427,0.733802040253653,0.325334821428571,0.225806451612903,0.0967741935483871,0.0645161290322581
"1507",143,38,0,7,0.46875,0.513513513513513,0.625,1.13851351351351,0.517241379310345,0.333333333333333,0,0
"1508",262,75,0,6,0.25,0.310810810810811,0.294117647058824,0.604928457869634,0.308720560152769,0.0588235294117647,0.0588235294117647,0
"1509",75,18,0,1,0.2,0.333333333333333,0.333333333333333,0.666666666666667,0.321428571428571,0,0.333333333333333,0
"1510",87,18,0,0,0.266666666666667,0.388888888888889,0.333333333333333,0.722222222222222,0.331738437001595,0.25,0,0
"1511",60,19,0,4,0.388888888888889,0.388888888888889,0.555555555555556,0.944444444444444,0.285714285714286,0,0,0.142857142857143
"1512",90,25,0,8,0.380952380952381,0.44,0.80952380952381,1.24952380952381,0.288372093023256,0.375,0,0.25
"1513",174,43,0,2,0.2,0.255813953488372,0.3,0.555813953488372,0.330188679245283,0.25,0.125,0
"1514",204,53,0,6,0.365853658536585,0.509433962264151,0.439024390243902,0.948458352508053,0.36222005842259,0.2,0,0
"1515",137,38,0,5,0.305555555555556,0.324324324324324,0.5,0.824324324324324,0.339593114241002,0.0909090909090909,0,0.181818181818182
